"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"1041 Brick And Tile Cir #CI Stockton, CA 95206-5318","95206","03/05/12","103500","07/25/12","66.84","08/16/12","104000"
"1438 William Moss Blvd Stockton, CA 95206-5666","95206","01/22/09","104400","02/18/09","71.25","03/23/09","104588"
"631 Queensland Cir Stockton, CA 95206-5134","95206","03/12/09","104900","07/17/09","61.09","08/24/09","104900"
"901 Windsail Ln Stockton, CA 95206-6205","95206","02/14/12","104900","03/14/12","98.04","04/06/12","104900"
"2008 Gordon Verner Cir Stockton, CA 95206-6117","95206","11/10/08","104900","11/17/08","75.65","12/18/08","105000"
"931 Kate Linde Cir Stockton, CA 95206-5235","95206","10/20/08","105000","12/01/08","90.60","12/19/08","105000"
"1630 William Moss Blvd Stockton, CA 95206-5644","95206","08/19/08","99900","10/06/08","71.53","01/22/09","105000"
"836 Henry Long Blvd Stockton, CA 95206-6236","95206","05/21/08","99900","12/02/08","86.56","01/23/09","105000"
"1242 Lloyd Thayer Cir Stockton, CA 95206-5505","95206","01/21/09","110000","02/04/09","72.92","02/23/09","105000"
"4019 Villa Gomez Ln Stockton, CA 95206-5904","95206","11/18/08","125000","03/19/09","55.12","03/27/09","105000"
"1204 Henry Long Blvd, Stockton, CA 95206-6286","95206","01/15/09","131655","02/11/09","71.67","04/15/09","105000"
"4139 Ews Woods Blvd Stockton, CA 95206-6261","95206","01/29/09","102900","03/11/09","70.52","04/16/09","105000"
"4930 Woodhollow Ave Stockton, CA 95206-6218","95206","04/09/09","114000","04/28/09","62.13","05/28/09","105000"
"3798 Ramalho Ln Stockton, CA 95206-5148","95206","09/09/09","110000","03/18/10","77.89","03/30/10","105000"
"1702 Sacchetti Cir Stockton, CA 95206-5660","95206","11/04/08","104900","11/20/08","84.32","02/11/09","107000"
"1043 Klemeyer Cir Stockton, CA 95206-5203","95206","12/21/09","104900","01/28/10","96.33","05/28/10","105000"
"808 Windsail Ln Stockton, CA 95206-6200","95206","03/15/12","94900","04/02/12","95.33","05/17/12","102000"
"4819 Edgebrook Ave Stockton, CA 95206-6222","95206","11/10/08","109900","02/13/09","62.50","04/28/09","102500"
"1550 William Moss Blvd Stockton, CA 95206-5632","95206","08/15/11","99900","10/13/11","95.46","11/04/11","103000"
"956 Kate Linde Cir Stockton, CA 95206-5238","95206","02/22/11","114900","03/15/11","78.35","04/05/11","107500"
"1230 Littlehale Pl Stockton, CA 95206-5211","95206","06/12/12","79900","09/11/12","92.19","10/29/12","103250"
"4723 Windsong Ct Stockton, CA 95206-6224","95206","07/14/11","115900","09/28/11","71.19","10/04/11","105000"
"1026 Boardwalk Dr Stockton, CA 95206-6271","95206","06/27/11","120000","01/31/12","70.52","04/06/12","105000"
"3834 Steve Lillie Cir Stockton, CA 95206","95206","03/07/12","103900","04/04/12","62.13","04/13/12","105000"
"1616 Sacchetti Cir Stockton, CA 95206-5646","95206","11/25/11","103300","02/01/12","71.53","04/19/12","105000"
"975 Ishi Goto St Stockton, CA 95206-5302","95206","04/12/12","105000","05/08/12","72.92","06/20/12","105000"
"4404 Abruzzi Cir Stockton, CA 95206-6097","95206","04/02/12","115000","04/06/12","65.71","06/21/12","105000"
"2327 Flatboat St Stockton, CA 95206-6132","95206","06/30/12","110000","07/14/12","71.62","09/21/12","105000"
"1129 Wheeler St Stockton, CA 95206-5420","95206","10/15/12","90000","01/14/13","68.18","03/28/13","105000"
"1022 Bess Pl Stockton, CA 95206-6254","95206","10/24/11","104900","10/29/11","55.38","01/25/12","105500"
"4235 Blake Cir Stockton, CA 95206-6514","95206","04/14/09","94000","07/15/09","69.33","09/03/09","106000"
"955 Kate Linde Cir Stockton, CA 95206-5237","95206","09/23/09","90900","09/25/09","68.52","12/04/09","106000"
"1167 Le Corbusier Ct Stockton, CA 95206-5204","95206","11/25/09","106000","12/08/09","87.31","12/24/09","106000"
"935 Raysilva Cir Stockton, CA 95206-5312","95206","03/16/12","106000","03/22/12","73.61","05/04/12","106000"
"982 Henry Long Blvd Stockton, CA 95206-6225","95206","09/24/09","89900","10/19/09","98.13","11/30/09","105000"
"4758 Songwood Ct Stockton, CA 95206-6228","95206","01/06/09","97000","01/12/09","65.95","01/30/09","110000"
"2023 Sandpebble St Stockton, CA 95206-5726","95206","01/29/09","94900","03/10/09","75.30","04/09/09","107000"
"3788 Steve Lillie Cir Stockton, CA 95206-5125","95206","02/25/11","103102","05/20/11","81.37","06/10/11","107000"
"2050 Gordon Verner Cir Stockton, CA 95206-6111","95206","07/01/10","88900","10/20/10","75.65","11/16/10","105000"
"864 William Moss Blvd Stockton, CA 95206-5244","95206","01/03/11","110000","01/18/11","76.53","02/25/11","105000"
"3914 Zeally Ln Stockton, CA 95206-6126","95206","08/12/10","115000","12/06/10","65.71","03/02/11","105000"
"2139 Watercourse St Stockton, CA 95206-5732","95206","01/20/11","109950","04/04/11","64.26","04/08/11","105000"
"1920 Phillip Ct Stockton, CA 95206-6115","95206","01/12/09","104900","01/20/09","81.57","03/16/09","108000"
"1177 Brick And Tile Cir Stockton, CA 95206-5323","95206","03/15/12","107000","03/29/12","79.70","04/30/12","108000"
"1830 William Moss Blvd Stockton, CA 95206-6024","95206","09/17/08","109900","10/09/08","90.68","11/12/08","109000"
"3209 Urchin St Stockton, CA 95206-5924","95206","12/05/08","109900","04/02/09","68.17","05/08/09","109000"
"855 Raysilva Cir Stockton, CA 95206","95206","07/22/09","84900","07/29/09","71.99","08/20/09","110000"
"1634 Universal Dr Stockton, CA 95206-6301","95206","01/25/09","108950","03/31/09","74.40","05/22/09","109000"
"3331 Doherty Ct Stockton, CA 95206-5715","95206","09/29/10","115900","09/30/10","67.62","11/05/10","109000"
"3546 Gold Coast Ct Stockton, CA 95206-5143","95206","04/22/11","119000","11/15/11","51.01","02/09/12","109000"
"1512 Venice Cir Stockton, CA 95206-6339","95206","11/09/11","109000","04/11/12","74.40","05/15/12","109000"
"1969 Germain Ln Stockton, CA 95206-6059","95206","08/05/11","115000","11/04/11","53.79","11/30/11","109300"
"3846 Ews Woods Blvd Stockton, CA 95206-5231","95206","12/17/10","109700","03/03/11","68.31","04/18/11","109700"
"1098 Brick And Tile Cir #Ci Stockton, CA 95206-5329","95206","10/14/08","117900","10/17/08","74.58","11/14/08","110000"
"3430 Pottery Ct Stockton, CA 95206-5337","95206","09/13/08","135000","09/14/08","80.70","11/19/08","110000"
"3826 Steve Lillie Cir Stockton, CA 95206-5138","95206","11/07/08","109900","11/17/08","83.65","12/12/08","110000"
"3218 Ripplerock Ln Stockton, CA 95206-5724","95206","01/10/12","119900","07/05/12","66.74","07/13/12","106725"
"4409 Piazza Ct Stockton, CA 95206-6281","95206","10/10/08","106900","02/05/09","57.74","03/06/09","110000"
"4334 Bellettini Ct Stockton, CA 95206-6351","95206","02/27/09","110000","03/04/09","66.71","04/30/09","110000"
"1422 William Moss Blvd Stockton, CA 95206-5666","95206","03/20/11","105000","07/11/11","84.32","08/23/11","107000"
"1807 Maude St Stockton, CA 95206-5709","95206","01/11/11","114900","02/24/11","66.44","03/29/11","107100"
"4219 Felicitia Stockton, CA 95206-6348","95206","06/21/12","123500","06/25/12","56.37","11/21/12","107500"
"4709 Windsong Ct Stockton, CA 95206-6224","95206","01/28/11","110000","01/28/11","86.55","03/02/11","110000"
"3853 Zitlau Ct Stockton, CA 95206-5217","95206","11/05/08","119900","12/05/08","69.81","02/10/09","108000"
"3315 Buttrick Ln Stockton, CA 95206-5424","95206","12/09/08","128520","05/05/09","62.18","06/24/09","110000"
"2315 Nisperos St Stockton, CA 95206-6107","95206","04/27/09","125000","06/08/09","84.16","07/21/09","110000"
"1646 Alcira Nunez St Stockton, CA 95206-5652","95206","06/01/09","99000","06/10/09","62.79","08/07/09","110000"
"3784 Steve Lillie Cir Stockton, CA 95206-5125","95206","06/01/09","110000","08/26/09","83.65","09/02/09","110000"
"840 Raysilva St Stockton, CA 95206-5302","95206","08/07/09","92070","08/14/09","76.39","09/09/09","110000"
"1618 William Moss Blvd Stockton, CA 95206-5644","95206","04/07/09","94200","04/14/09","62.79","09/15/09","110000"
"1143 Le Corbusier Ct Stockton, CA 95206-5204","95206","05/27/09","91900","07/30/09","100.00","09/29/09","110000"
"1615 Maude St Stockton, CA 95206-5702","95206","08/03/09","99900","08/13/09","85.87","10/01/09","110000"
"1039 Klemeyer Cir Stockton, CA 95206-5203","95206","03/20/09","89000","07/11/09","69.10","10/14/09","110000"
"656 Queensland Cir Stockton, CA 95206-5134","95206","09/13/09","129000","09/16/09","64.90","10/21/09","110000"
"3878 Leilani Ln Stockton, CA 95206-6110","95206","06/17/09","93000","08/10/09","68.84","11/04/09","110000"
"3766 Luisa Kayasso Ln Stockton, CA 95206-5659","95206","03/11/09","110000","12/09/09","62.79","12/09/09","110000"
"918 Henry Long Blvd Stockton, CA 95206-6225","95206","10/28/09","94900","11/04/09","102.80","12/30/09","110000"
"1073 Klemeyer Cir Stockton, CA 95206-5207","95206","03/06/09","110000","08/28/09","70.69","03/26/10","110000"
"3371 Dayton Herzog Ln Stockton, CA 95206-5729","95206","08/29/08","109900","01/27/09","68.79","02/26/09","110000"
"651 William Moss Blvd Stockton, CA 95206-5102","95206","08/11/10","109900","08/26/10","81.60","09/21/10","110000"
"4921 Bernal Dr Stockton, CA 95206-6394","95206","07/17/10","110000","08/27/10","75.09","09/30/10","110000"
"3311 Bea Hackman Ct Stockton, CA 95206-5728","95206","03/26/09","125000","03/31/09","45.87","05/06/09","110000"
"914 Waterford Ave Stockton, CA 95206-6226","95206","02/03/09","113900","02/27/09","65.95","05/15/09","110000"
"3838 Steve Lillie Cir Stockton, CA 95206-5139","95206","10/02/08","110000","02/25/09","65.09","06/02/09","110000"
"1139 Woodbury Ln Stockton, CA 95206-6258","95206","03/27/09","103500","05/12/09","68.84","06/19/09","110000"
"902 Henry Long Blvd Stockton, CA 95206-6225","95206","10/20/10","109000","08/07/11","86.55","08/09/11","110000"
"1718 Decarli St Stockton, CA 95206-5711","95206","08/02/11","101600","10/21/11","62.79","11/29/11","110000"
"1805 Nisperos St Stockton, CA 95206-6108","95206","02/07/11","110000","02/28/12","69.75","02/29/12","110000"
"1934 Dalisai Ct Stockton, CA 95206-6114","95206","02/14/12","109000","03/01/12","83.08","04/03/12","110000"
"4430 Ews Woods Blvd Stockton, CA 95206-6275","95206","12/13/11","118750","01/10/12","75.09","04/25/12","110000"
"1090 Brick And Tile Cir #CI Stockton, CA 95206-5328","95206","06/09/12","110000","06/13/12","83.65","06/26/12","110000"
"3778 Steve Lillie Cir Stockton, CA 95206-5124","95206","06/06/12","97500","07/02/12","74.58","07/19/12","110000"
"811 William Moss Blvd Stockton, CA 95206-5243","95206","07/02/12","112500","09/28/12","94.91","10/31/12","110000"
"1640 Venice Cir Stockton, CA 95206-6341","95206","08/05/08","118900","04/06/09","66.83","06/25/09","110199"
"1080 Klemeyer Cir Stockton, CA 95206-5208","95206","08/09/10","114900","09/24/10","92.26","10/27/10","112000"
"4946 Bernal Dr Stockton, CA 95206-6394","95206","01/26/09","103900","02/19/09","75.43","03/19/09","110500"
"3820 Steve Lillie Cir Stockton, CA 95206-5138","95206","04/13/09","108900","07/25/09","84.03","08/24/09","110500"
"4018 McDougald Blvd Stockton, CA 95206-6238","95206","06/22/09","100000","07/08/09","72.52","07/27/09","110880"
"4749 Woodhollow Ave Stockton, CA 95206-6216","95206","10/08/08","123025","12/27/08","69.46","02/13/09","111000"
"1097 Brick And Tile Cir Stockton, CA 95206-5320","95206","04/16/09","101000","04/22/09","81.44","06/09/09","111000"
"2024 Germain Ln Stockton, CA 95206-6060","95206","07/07/09","118701","07/10/09","54.63","08/26/09","111000"
"1825 Gordon Verner Cir Stockton, CA 95206-6141","95206","07/08/10","111000","10/28/10","79.97","11/12/10","111000"
"4135 Zeally Ln Stockton, CA 95206-6073","95206","10/14/11","107900","10/24/11","59.94","11/18/11","111000"
"1254 Lloyd Thayer Cir Stockton, CA 95206-5505","95206","11/15/09","124900","11/27/09","62.36","02/12/10","111500"
"1230 Mine St Stockton, CA 95206-5535","95206","11/23/08","119900","01/13/09","62.42","04/14/09","111600"
"1126 Cypress Hill Ln Stockton, CA 95206-6245","95206","08/25/10","125000","11/08/10","68.84","12/02/10","110000"
"809 Windsail Ln Stockton, CA 95206-6203","95206","11/01/10","105000","11/22/10","102.80","12/22/10","110000"
"1915 Forthright Ct Stockton, CA 95206-6142","95206","02/07/11","109900","02/18/11","73.73","03/16/11","110000"
"4534 Woodchase Ln Stockton, CA 95206-6231","95206","05/19/11","114950","05/24/11","102.80","06/09/11","110000"
"1085 Klemeyer Cir Stockton, CA 95206-5210","95206","08/08/08","104900","09/08/08","100.00","10/24/08","112000"
"814 Windsail Ln Stockton, CA 95206-6200","95206","09/05/08","115900","09/19/08","67.15","10/28/08","112000"
"3836 Steve Lillie Cir Stockton, CA 95206-5138","95206","03/18/09","107900","03/20/09","75.93","04/24/09","112000"
"823 Sanddollar Cir Stockton, CA 95206-6241","95206","02/27/09","114500","03/13/09","76.40","05/05/09","112000"
"4748 Brookstone Ave Stockton, CA 95206-6247","95206","12/08/08","109900","03/01/09","71.93","06/30/09","112000"
"4309 Blake Cir Stockton, CA 95206-6515","95206","06/24/09","112000","07/06/09","73.25","08/25/09","112000"
"2218 Pisa Cir Stockton, CA 95206-6326","95206","08/11/09","108900","09/22/09","64.63","10/21/09","112000"
"3813 Loto Ct Stockton, CA 95206-5146","95206","12/28/09","107500","02/11/10","75.93","02/23/10","112000"
"959 Windsail Ln Stockton, CA 95206-6213","95206","12/19/11","114900","01/06/12","69.51","02/10/12","114000"
"3324 Gaswell Ln Stockton, CA 95206-5719","95206","03/11/11","119900","08/29/11","63.93","10/18/11","112000"
"1940 Germain Ln Stockton, CA 95206-6059","95206","07/22/11","123900","08/30/11","71.93","11/01/11","112000"
"703 Queensland Cir Stockton, CA 95206-5131","95206","02/01/11","125000","12/23/11","65.23","01/03/12","112000"
"958 Henry Long Blvd Stockton, CA 95206-6225","95206","12/23/11","105000","01/20/12","88.12","03/07/12","112000"
"3218 Isabella Ln Stockton, CA 95206-5707","95206","02/18/12","112000","02/28/12","69.48","04/03/12","112000"
"851 William Moss Blvd Stockton, CA 95206-5243","95206","12/19/11","116500","04/17/12","64.89","05/28/12","112000"
"869 Windsail Ln Stockton, CA 95206-6205","95206","06/27/12","105000","07/06/12","88.12","09/28/12","112000"
"4449 Mist Trail Dr Stockton, CA 95206-6094","95206","09/11/12","119000","02/21/13","71.93","02/21/13","112000"
"947 Ishi Goto St Stockton, CA 95206-5302","95206","07/18/12","110000","07/20/12","77.78","02/25/13","112000"
"2101 Picasso Way Stockton, CA 95206-6054","95206","02/03/09","127300","08/12/09","70.01","08/26/09","111880"
"4913 Woodhollow Ave Stockton, CA 95206-6218","95206","09/24/08","114900","11/18/08","70.12","12/23/08","115000"
"1806 Gordon Verner Cir Stockton, CA 95206-6141","95206","04/10/09","108900","04/16/09","80.62","05/21/09","111900"
"1930 Picasso Way Stockton, CA 95206-6052","95206","12/23/12","105000","12/28/12","72.68","01/29/13","113165"
"3828 Dominque Ln Stockton, CA 95206-6113","95206","10/09/08","119000","01/07/09","80.43","01/12/09","113168"
"4731 Windsong Ct Stockton, CA 95206-6224","95206","08/05/09","109900","08/11/09","69.33","09/23/09","113490"
"4711 Edgebrook Ave Stockton, CA 95206-6221","95206","02/23/09","111896","03/02/09","69.51","04/10/09","114000"
"1919 Gordon Verner Cir Stockton, CA 95206-6121","95206","08/26/09","99900","10/21/09","82.13","11/03/09","114000"
"3325 Warmke Ln Stockton, CA 95206-5700","95206","07/11/09","144900","07/17/09","55.88","01/29/10","114000"
"4846 Mossbrook Ln Stockton, CA 95206-6233","95206","02/09/11","117300","03/02/11","69.51","03/16/11","114000"
"859 William Moss Blvd Stockton, CA 95206-5243","95206","02/07/12","114000","04/25/12","83.09","05/15/12","114000"
"4808 Broderick Way Stockton, CA 95206-6387","95206","01/24/12","119900","03/13/12","69.44","04/06/12","114500"
"5026 Jetty Dr Stockton, CA 95206-6364","95206","04/16/09","149900","05/22/09","64.14","06/30/09","114750"
"4530 Sydney Ln Stockton, CA 95206-6287","95206","12/01/08","114900","12/10/08","69.43","12/22/08","114900"
"3537 Zane Grey Ct Stockton, CA 95206-6100","95206","10/07/11","114900","12/28/11","77.01","01/10/12","114900"
"1924 Gordon Verner Cir Stockton, CA 95206-6121","95206","09/25/08","114900","10/15/08","82.85","10/31/08","115000"
"1097 Carrie St Stockton, CA 95206-5433","95206","06/27/12","94950","06/30/12","72.73","01/23/13","112000"
"949 Kate Linde Cir Stockton, CA 95206-5237","95206","11/13/10","114400","02/23/11","81.78","05/03/11","112200"
"1180 Brick And Tile Cir Stockton, CA 95206-5334","95206","12/11/09","112900","03/04/10","66.84","03/22/10","112500"
"1952 Sandpebble St Stockton, CA 95206-5726","95206","03/07/08","109900","05/20/09","46.95","06/19/09","113000"
"4720 Windsong Ct Stockton, CA 95206-6224","95206","05/01/09","104000","05/05/09","88.91","06/30/09","113000"
