"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"6724 Plymouth #20 Stockton, CA 95207","95207","04/06/15","40000","04/27/15","71.43","05/01/15","40000"
"3591 Quail Lakes Dr #13 Stockton, CA 95207-5234","95207","02/01/12","38900","02/23/12","44.75","04/11/12","40500"
"1715 W Swain Rd #A Stockton, CA 95207-4176","95207","11/26/12","44900","01/15/13","56.94","03/11/13","41000"
"3591 Quail Lakes Dr #271 Stockton, CA 95207-5234","95207","05/24/11","45000","05/28/12","45.74","05/30/12","41300"
"1077 Rivara Rd #219 Stockton, CA 95207","95207","03/26/11","54900","10/18/11","34.27","11/08/11","41500"
"2916 Fisher Ct Stockton, CA 95207-3224","95207","02/09/12","41500","07/27/12","46.11","09/25/12","41500"
"6631 Plymouth Rd Stockton, CA 95207-3233","95207","09/29/09","54900","11/12/09","46.67","11/30/09","42000"
"1641 Calhoun Way Stockton, CA 95207-3531","95207","04/12/12","55400","07/28/12","46.77","08/24/12","42000"
"2931 Prentiss Ct Stockton, CA 95207-3234","95207","02/27/12","41900","06/18/12","46.67","10/17/12","42000"
"3591 Quail Lakes Dr #197 Stockton, CA 95207-5234","95207","02/03/14","42500","04/25/14","68.63","05/23/14","42000"
"3591 Quail Lakes Dr #293 Stockton, CA 95207-5234","95207","11/22/11","45000","12/13/11","47.07","01/10/12","42500"
"6724 Plymouth Rd #45, Stockton, CA 95207-2361","95207","06/29/15","43000","07/04/15","76.79","07/21/15","43000"
"3591 Quail Lakes Dr #172 Stockton, CA 95207-5234","95207","02/24/10","42000","09/13/10","54.70","10/05/10","43100"
"999 Porter Ave #8 Stockton, CA 95207","95207","01/04/11","43900","02/01/11","37.17","03/04/11","43900"
"2935 Prentiss Ct Stockton, CA 95207-3234","95207","04/14/11","43900","06/17/11","48.78","07/14/11","43900"
"3591 Quail Lakes Dr #136 Stockton, CA 95207-5234","95207","12/13/10","38000","08/31/12","48.73","10/31/12","44000"
"2290 Piccardo Cir Stockton, CA 95207-6580","95207","05/31/12","45900","08/29/12","49.22","01/11/13","44000"
"1819 Douglas Rd Stockton, CA 95207-4027","95207","10/03/08","49900","04/10/09","36.95","04/28/09","45000"
"3591 Quail Lakes Dr #158 Stockton, CA 95207-5234","95207","05/01/09","49900","05/26/09","57.11","06/29/09","45000"
"1715 W Swain Rd #B Stockton, CA 95207-4176","95207","02/03/11","49950","02/22/11","62.50","03/09/11","45000"
"1831 Douglas Rd Stockton, CA 95207","95207","03/04/11","49900","05/13/11","34.56","05/19/11","45000"
"1836 Polk Way Stockton, CA 95207-4008","95207","10/06/11","59000","02/06/12","36.95","02/09/12","45000"
"2938 Fisher Ct Stockton, CA 95207-3224","95207","04/13/12","47000","07/27/12","50.00","08/10/12","45000"
"6724 Plymouth Rd #54 Stockton, CA 95207-2343","95207","06/08/13","45000","04/30/14","80.36","05/22/14","45000"
"6724 Plymouth Rd #33, Stockton, CA 95207-2340","95207","09/17/15","46500","10/07/15","80.36","12/02/15","45000"
"3591 Quail Lakes Dr #255 Stockton, CA 95207-5234","95207","07/17/12","45000","07/19/12","50.39","08/17/12","45500"
"2909 Fisher Ct Stockton, CA 95207-3224","95207","01/03/12","45650","03/14/12","50.72","03/30/12","45650"
"3591 Quail Lakes Dr #184 Stockton, CA 95207-5283","95207","05/25/08","49900","12/12/08","78.50","01/09/09","46000"
"2929 Fisher Ct Stockton, CA 95207-3224","95207","03/18/11","45937","05/24/11","51.26","08/05/11","46136"
"3591 Quail Lakes Dr #189 Stockton, CA 95207-5283","95207","03/03/10","56900","04/16/10","46.73","05/21/10","46500"
"3591 Quail Lakes Dr #110 Stockton, CA 95207-5282","95207","09/15/08","51920","02/20/09","59.64","03/30/09","47000"
"3591 Quail Lakes Dr #7 Stockton, CA 95207-5234","95207","11/19/12","44950","11/21/12","59.64","12/13/12","47000"
"6724 Plymouth Rd #9, Stockton, CA 95207-2361","95207","10/01/15","45000","10/09/15","61.84","12/18/15","47000"
"6724 Plymouth Rd #90 Stockton, CA 95207-2349","95207","11/13/14","49900","12/30/14","84.82","01/14/15","47500"
"999 Porter Ave #25 Stockton, CA 95207-4278","95207","12/15/08","59900","12/23/08","36.50","01/22/09","48000"
"3591 Quail Lakes Dr #35 Stockton, CA 95207-5234","95207","05/27/11","50500","08/04/11","60.91","09/16/11","48000"
"1707 W Swain Rd #3 Stockton, CA 95207-4100","95207","04/22/13","52900","09/19/13","59.55","10/11/13","48000"
"1711 W Swain Rd #B Stockton, CA 95207-4166","95207","04/02/13","58000","08/14/13","66.67","10/21/13","48000"
"3591 Quail Lakes Dr #280 Stockton, CA 95207-5234","95207","08/25/10","51000","09/15/10","54.26","10/01/10","49000"
"3591 Quail Lakes Dr #68 Stockton, CA 95207-5234","95207","11/09/11","49900","11/12/11","63.32","11/29/11","49900"
"3591 Quail Lakes Dr #141 Stockton, CA 95207-5234","95207","01/02/09","49900","02/03/09","81.70","06/18/09","50000"
"3591 Quail Lakes Dr ##107 Stockton, CA 95207-5234","95207","10/01/09","49000","12/04/09","63.45","12/08/09","50000"
"3591 Quail Lakes Dr #57 Stockton, CA 95207-5234","95207","04/23/10","54900","05/29/10","63.45","06/11/10","50000"
"999 Porter Ave #28 Stockton, CA 95207-4278","95207","06/30/10","55380","10/29/10","38.02","10/29/10","50000"
"3591 Quail Lakes Dr #14 Stockton, CA 95207-5234","95207","12/30/10","46000","01/11/11","55.37","02/17/11","50000"
"3591 Quail Lakes #6 Dr Stockton, CA 95207-5234","95207","11/09/10","50000","05/18/11","55.37","07/22/11","50000"
"999 Porter Ave #31 Stockton, CA 95207-4276","95207","03/12/12","49000","11/02/12","49.46","06/07/13","50000"
"3591 Quail Lakes Dr #206 Stockton, CA 95207-5284","95207","12/12/13","59900","01/24/14","81.70","02/07/14","50000"
"1838 Polk Way Stockton, CA 95207-4008","95207","07/07/09","44550","08/10/09","41.13","09/03/09","50100"
"3591 Quail Lakes Dr #88 Stockton, CA 95207-5234","95207","04/20/09","55000","06/16/09","55.37","06/30/09","50000"
"2942 Fisher Ct Stockton, CA 95207-3224","95207","12/29/10","49950","03/23/11","57.50","05/11/11","51750"
"6724 Plymouth Rd #26 Stockton, CA 95207-2339","95207","07/28/14","49900","08/25/14","89.11","10/17/14","49900"
"2248 Piccardo Cir Stockton, CA 95207-6579","95207","08/08/10","54900","09/09/10","57.21","10/21/10","52000"
"1622 Porter Way Stockton, CA 95207-4127","95207","12/14/10","54900","01/14/11","43.55","01/25/11","52000"
"6724 Plymouth Rd #17, Stockton, CA 95207-2361","95207","10/30/15","55000","12/05/15","92.86","12/17/15","52000"
"2224 Piccardo Cir Stockton, CA 95207-6578","95207","03/29/10","65900","09/07/10","58.72","09/20/10","52500"
"6724 Plymouth Rd #84, Stockton, CA 95207-2348","95207","07/15/15","55000","09/04/15","93.75","09/30/15","52500"
"818 Podesto Rd Stockton, CA 95207-7016","95207","01/22/09","55900","04/03/09","53.61","04/21/09","49000"
"2923 Rutledge Ct Stockton, CA 95207-3235","95207","07/28/12","54900","08/30/12","58.89","09/07/12","53000"
"6407 Plymouth Rd Stockton, CA 95207-3229","95207","10/29/10","44900","12/03/10","59.11","12/14/10","53200"
"3591 Quail Lakes Dr #160 Stockton, CA 95207-5234","95207","05/24/12","55000","06/05/12","58.91","07/06/12","53200"
"2931 Prentiss Ct Stockton, CA 95207-3234","95207","10/31/12","59900","02/15/13","60.00","02/15/13","54000"
"2930 Fisher Ct Stockton, CA 95207-3224","95207","04/26/13","54000","08/17/13","60.00","11/13/13","54000"
"2198 Piccardo Cir Stockton, CA 95207-6577","95207","03/15/12","57000","04/02/12","38.69","05/18/12","54052"
"3591 Quail Lakes Dr #51 Stockton, CA 95207-5234","95207","12/01/08","73900","01/06/09","60.80","01/20/09","54900"
"6507 Plymouth Rd Stockton, CA 95207-3231","95207","04/07/10","54900","04/15/10","61.00","05/24/10","54900"
"1828 Polk Way Stockton, CA 95207-4008","95207","01/03/11","54900","01/24/11","45.07","02/04/11","54900"
"2286 Piccardo Cir Stockton, CA 95207-6580","95207","08/08/08","67850","10/07/08","60.51","10/31/08","55000"
"3591 Quail Lakes Dr #95 Stockton, CA 95207","95207","02/04/09","49900","02/13/09","52.05","03/16/09","47000"
"2923 Rutledge Ct Stockton, CA 95207-3235","95207","07/28/09","42900","08/31/09","50.00","09/29/09","45000"
"3591 Quail Lakes Dr #52 Stockton, CA 95207-5255","95207","02/24/09","63764","02/24/09","49.83","03/12/09","45000"
"6309 Plymouth Rd Stockton, CA 95207-3260","95207","09/01/09","44900","12/16/09","49.89","12/31/09","44900"
"3591 Quail Lakes Dr #9 Stockton, CA 95207-5234","95207","10/06/11","49900","10/26/11","55.28","11/18/11","55000"
"3591 Quail Lakes Dr #47 Stockton, CA 95207-5234","95207","09/24/11","55000","02/27/12","60.91","03/16/12","55000"
"1918 Rosemarie Ln Stockton, CA 95207-8803","95207","02/22/12","60790","04/03/12","56.29","05/07/12","55000"
"3591 Quail Lakes Dr #271 Stockton, CA 95207-5234","95207","09/14/12","56500","10/14/12","60.91","11/06/12","55000"
"3591 Quail Lakes Dr #276 Stockton, CA 95207-5234","95207","04/29/13","59000","05/06/13","55.28","08/29/13","55000"
"3591 Quail Lakes Dr #142 Stockton, CA 95207-5234","95207","07/08/14","62500","08/27/14","89.87","10/14/14","55000"
"6724 Plymouth Rd #79, Stockton, CA 95207-2361","95207","11/07/14","57900","05/08/15","72.37","06/01/15","55000"
"6724 Plymouth Rd #57 Rd, Stockton, CA 95207","95207","10/24/16","57000","12/02/16","98.21","12/21/16","55000"
"3591 Quail Lakes Dr #67 Stockton, CA 95207-5279","95207","06/12/13","47000","07/03/13","68.73","09/13/13","55055"
"3591 Quail Lakes Dr #85 Stockton, CA 95207-5234","95207","05/20/09","49900","10/29/09","56.98","11/24/09","44900"
"4113 N Pershing Ave Stockton, CA 95207-6921","95207","11/07/11","54900","02/14/12","45.45","03/12/12","56000"
"1627 Porter Way Stockton, CA 95207-4126","95207","02/27/12","54900","03/30/12","46.90","04/25/12","56000"
"2916 Rutledge Ct Stockton, CA 95207-3235","95207","07/14/10","46000","08/26/10","49.44","09/10/10","44500"
"3591 Quail Lakes Dr #152 Stockton, CA 95207-5234","95207","12/17/14","62500","01/16/15","95.56","02/12/15","56000"
"3591 Quail Lakes Dr #226 Stockton, CA 95207-5285","95207","12/14/10","43000","01/07/11","62.57","02/10/11","56500"
"2129 Cedar Ridge Dr Stockton, CA 95207-4681","95207","06/27/11","58100","07/28/11","68.99","09/02/11","56500"
"1220 Douglas Rd Stockton, CA 95207-3615","95207","08/22/12","48000","09/06/12","61.82","10/04/12","56500"
"2246 Piccardo Cir Stockton, CA 95207-6579","95207","08/14/12","59000","09/20/12","62.49","10/05/12","56800"
"3591 Quail Lakes Dr #242 Stockton, CA 95207-5234","95207","07/28/08","69900","03/11/09","63.01","04/30/09","56900"
"1820 Polk Way Stockton, CA 95207-4008","95207","12/02/08","57800","04/20/09","46.72","05/15/09","56900"
"6724 Plymouth Rd #107 Stockton, CA 95207-2351","95207","03/16/14","45000","05/27/14","78.57","06/04/14","44000"
"3591 Quail Lakes Dr #115 Stockton, CA 95207-5282","95207","06/10/09","25000","06/18/09","55.84","07/20/09","44000"
"2916 Rutledge Ct Stockton, CA 95207-3235","95207","12/02/10","59950","02/24/11","63.33","03/01/11","57000"
"6724 Plymouth #63 Stockton, CA 95207","95207","10/20/14","59000","01/18/15","75.00","01/30/15","57000"
"3591 Quail Lakes Dr #84 Stockton, CA 95207-5234","95207","07/04/14","60000","07/28/14","93.63","08/25/14","57300"
"3591 Quail Lakes Dr #212 Stockton, CA 95207-5234","95207","01/02/09","46000","02/11/09","71.90","03/18/09","44000"
"1471 W Swain Rd Stockton, CA 95207-4161","95207","05/06/11","65000","05/09/11","54.77","08/26/11","58000"
"3591 Quail Lakes Apt. 154 Dr, Stockton, CA 95207-5234","95207","06/05/15","62500","07/12/15","98.98","07/15/15","58000"
"3591 quail lakes Dr #228, Stockton, CA 95207","95207","06/18/15","61000","07/09/15","94.77","08/03/15","58000"
"3591 Quail Lakes Dr #186, Stockton, CA 95207-5234","95207","06/23/15","60000","07/19/15","98.98","08/11/15","58000"
"3591 Quail Lakes Dr #152, Stockton, CA 95207-5234","95207","01/08/16","61500","01/12/16","98.98","05/03/16","58000"
"6724 Plymouth Rd #24, Stockton, CA 95207-2339","95207","04/12/16","55000","04/22/16","103.57","06/17/16","58000"
"3591 Quail Lakes Dr #105 Stockton, CA 95207-5282","95207","12/02/09","54000","02/01/10","48.17","02/26/10","43500"
"6724 Plymouth Rd #37, Stockton, CA 95207-2341","95207","03/19/16","59000","03/27/16","77.63","04/11/16","59000"
"999 Porter Ave #16 Stockton, CA 95207-4278","95207","12/11/12","59900","12/20/12","49.26","01/04/13","59500"
"8238 Thornton Rd Stockton, CA 95209-3027","95209","12/08/10","59900","12/20/10","67.91","01/05/11","59900"
"2928 Prentiss Ct Stockton, CA 95207-3234","95207","02/01/11","59900","04/10/11","66.56","04/20/11","59900"
"3591 Quail Lakes Dr #11 Stockton, CA 95207-5234","95207","01/27/09","52250","02/05/09","66.45","03/05/09","60000"
"1617 W Swain Rd Stockton, CA 95207-4100","95207","02/18/09","64900","05/06/09","74.44","05/29/09","60000"
"3591 Quail Lakes Dr #18 Stockton, CA 95207-5234","95207","08/31/09","69900","09/21/09","66.45","09/30/09","60000"
"3591 Quail Lakes Dr #112 Stockton, CA 95207--523","95207","07/24/09","47000","08/19/09","47.62","10/23/09","43000"
"3591 Quail Lakes Dr #220 Stockton, CA 95207-5234","95207","10/08/09","46500","10/20/09","76.14","01/27/10","60000"
"3591 Quail Lakes Dr #275 Stockton, CA 95207-5234","95207","08/18/10","60000","12/06/10","60.30","12/29/10","60000"
"1864 Rutledge Way Stockton, CA 95207","95207","01/13/11","60000","03/10/11","66.82","04/27/11","60000"
"1936 Rosecrans Way Stockton, CA 95207-4040","95207","04/01/11","67900","04/14/11","51.06","04/27/11","60000"
"6948 Plymouth Rd Stockton, CA 95207-2314","95207","10/13/11","72700","11/16/11","38.54","12/22/11","60000"
"1619 W Swain Rd Stockton, CA 95207-4157","95207","10/17/11","68500","12/19/11","48.86","01/19/12","60000"
"4121 N Pershing Ave Stockton, CA 95207-6921","95207","08/18/12","49900","08/22/12","48.70","11/30/12","60000"
"3591 Quail Lakes #188, Stockton, CA 95207","95207","06/09/15","60000","06/27/15","98.04","11/25/15","60000"
"3591 Quail Lakes Dr #122, Stockton, CA 95207-5234","95207","02/23/16","62500","05/02/16","102.39","05/20/16","60000"
"1077 Rivara Rd #208 Stockton, CA 95207-1838","95207","07/12/12","52900","08/10/12","49.55","09/14/12","60199"
"3591 Quail Lakes Dr #294 Stockton, CA 95207-5234","95207","12/31/09","69900","01/22/10","67.55","03/02/10","61000"
"2039 Rosecrans Way Stockton, CA 95207-4041","95207","02/14/11","66500","03/23/11","42.01","04/29/11","61000"
"3591 QUAIL LAKES DRIVE Dr #33 Stockton, CA 95207-5234","95207","01/10/13","60500","03/23/13","67.66","04/09/13","61100"
"999 Porter Ave #3 Stockton, CA 95207-4277","95207","05/27/09","61900","12/10/09","46.77","12/28/09","61500"
"3591 Quail Lakes Dr #155, Stockton, CA 95207-5234","95207","03/23/16","65000","04/16/16","100.49","04/29/16","61500"
"3591 Quail Lakes Dr #125 Stockton, CA 95207-5234","95207","06/30/09","39000","07/02/09","63.73","07/21/09","39000"
"3591 Quail Lakes Dr #119 Stockton, CA 95207-5234","95207","03/11/09","39000","04/01/09","66.55","06/13/09","39000"
"3591 Quail Lakes Dr #240 Stockton, CA 95207-5234","95207","08/27/09","60000","09/24/09","68.66","10/26/09","62000"
"6139 Mitchler Ave Stockton, CA 95207-4107","95207","03/05/11","62500","03/11/11","56.52","05/20/11","62000"
"1077 Rivara Rd #219 Stockton, CA 95207-1847","95207","11/30/11","65000","01/03/12","51.20","01/25/12","62000"
"2141 Cedar Ridge Dr Stockton, CA 95207-4682","95207","04/18/12","64900","05/10/12","75.70","07/11/12","62000"
"1609 PORTER Way Stockton, CA 95207-4126","95207","03/27/12","65000","06/20/12","58.55","07/16/12","62000"
"6308 Plymouth Rd Stockton, CA 95207-3259","95207","03/17/12","93800","08/27/12","42.67","10/04/12","62000"
"1715 W Swain Rd #B, Stockton, CA 95207-4176","95207","12/01/15","59900","12/06/15","86.11","12/31/15","62000"
"1818 Polk Way Stockton, CA 95207-4008","95207","02/06/09","45000","04/22/09","31.20","05/13/09","38000"
"6605 N Pershing Ave Stockton, CA 95207-3510","95207","11/18/08","80000","03/19/09","57.23","04/14/09","62500"
"3591 Quail Lakes Dr. #120, Stockton, CA 95207-5234","95207","05/07/16","65000","07/19/16","106.66","08/31/16","62500"
"2917 Prentiss Ct Stockton, CA 95207-3234","95207","09/01/11","40000","09/16/11","41.11","10/11/11","37000"
"1630 Douglas Rd Stockton, CA 95207-4115","95207","01/19/11","67900","03/21/11","68.93","04/29/11","63000"
"2065 Cedar Ridge Dr Stockton, CA 95207-4674","95207","08/04/11","61900","09/15/11","76.92","11/28/11","63000"
"3591 Quail Lakes Dr. #154, Stockton, CA 95207","95207","01/03/16","64950","04/27/16","107.51","05/16/16","63000"
"6724 Plymouth Rd #92 Stockton, CA 95207-2361","95207","06/19/09","31200","07/29/09","50.00","08/25/09","28000"
"3591 Quail Lakes Dr #175 Stockton, CA 95207-5234","95207","07/01/11","64900","07/07/11","70.32","07/28/11","63500"
"3591 Quail Lakes Dr #145, Stockton, CA 95207","95207","03/15/16","66500","04/07/16","108.36","04/29/16","63500"
"3591 Quail Lakes Dr #57 Stockton, CA 95207-5234","95207","07/08/09","28405","07/09/09","34.26","08/26/09","27000"
"3591 Quail Lakes Dr #127, Stockton, CA 95207-5234","95207","04/27/15","64500","06/17/15","109.22","06/29/15","64000"
"3591 Quail Lakes Dr #206, Stockton, CA 95207-5234","95207","10/09/15","64000","10/15/15","104.58","10/27/15","64000"
"6724 Plymouth Rd #27, Stockton, CA 95207","95207","08/19/16","64000","09/12/16","114.29","10/05/16","64000"
"1715 W Swain Rd #C, Stockton, CA 95207-4176","95207","01/29/16","62900","02/18/16","89.03","03/04/16","64100"
"1914 Polk Way Stockton, CA 95207-4010","95207","12/17/10","69900","01/17/11","59.96","02/10/11","65000"
"2035 Cedar Ridge Dr Stockton, CA 95207-4671","95207","04/06/11","68777","07/22/11","79.37","07/25/11","65000"
"1965 Douglas Rd Stockton, CA 95207-4029","95207","07/14/11","63000","07/25/11","67.71","09/30/11","65000"
"1640 Calhoun Way Stockton, CA 95207-3532","95207","11/07/11","75900","01/13/12","72.38","02/03/12","65000"
"2280 Piccardo Cir Stockton, CA 95207-6580","95207","12/16/11","69900","01/05/12","44.80","02/10/12","65000"
"1493 W Swain Rd Stockton, CA 95207-4161","95207","10/05/11","69900","01/25/12","52.93","04/03/12","65000"
"2523 Rosemarie Ln Stockton, CA 95207-6512","95207","03/09/12","65000","05/18/12","54.26","08/31/12","65000"
"8029 Thornton Rd Stockton, CA 95209-3024","95209","04/12/12","63900","08/15/12","58.19","09/05/12","65000"
"6724 Plymouth Rd #65 Stockton, CA 95207-2361","95207","06/05/13","65000","09/13/13","85.53","10/03/13","65000"
"3591 QUAIL LAKES Dr #73 Stockton, CA 95207-5280","95207","07/12/13","75000","09/24/13","71.98","11/06/13","65000"
"6724 Plymouth Rd #78 Stockton, CA 95207","95207","02/12/14","62500","02/24/14","85.53","03/31/14","65000"
"3591 Quail Lakes Dr #152 Stockton, CA 95207-5234","95207","12/04/12","26000","04/02/13","44.37","06/11/13","26000"
