Address,Address - Zip Code,Listing Date,Listing Price,Pending Date,Price Per Sq Ft,Selling Date,Selling Price
"554 N Loma Dr Lodi, CA 95242",95242,1/13/2012,15000,10/15/2012,18.09,10/31/2012,11000
"224 Rush St Lodi, CA 95240-2326",95240,2/14/2011,67900,4/19/2011,13.18,6/2/2011,15000
"322-1/2 E Elm St Lodi, CA 95240-2308",95240,12/18/2008,31900,3/30/2009,34.54,4/24/2009,20000
"325-1/2 Hilborn St Lodi, CA 95240-4139",95240,8/24/2011,22000,8/29/2011,45.19,10/20/2011,23500
"333 E Elm St Lodi, CA 95240-2307",95240,7/15/2012,25000,10/17/2012,50.3,10/26/2012,25000
"532-1/2 E Tokay St Lodi, CA 95240-4229",95240,11/10/2008,31800,12/8/2008,35.02,1/19/2009,25215
"700 McCoy Ct #73 Lodi, CA 95240",95240,1/12/2011,42300,4/22/2011,29.52,5/5/2011,25236
"312-1/2 Flora St Lodi, CA 95240-4117",95240,1/7/2010,39000,4/21/2011,48.33,4/21/2011,26000
"700 Mccoy Ct #73 Lodi, CA 95240-7162",95240,10/27/2011,30000,1/9/2012,30.99,3/9/2012,26500
"405-1/2 E Elm St Lodi, CA 95240-2309",95240,3/19/2009,19500,3/23/2009,57.69,4/16/2009,27000
"700 W Mccoy Ct #9 Lodi, CA 95240",95240,4/20/2011,40000,8/30/2011,31.54,9/27/2011,27000
"445 Almond Dr #138 Lodi, CA 95240-6378",95240,6/25/2009,29700,9/4/2009,47.98,10/7/2009,28500
"305-1/2 Hilborn St Lodi, CA 95240-4139",95240,12/31/2008,31200,1/16/2009,88.69,3/6/2009,29000
"445 Almond Dr #106 Lodi, CA 95240-6374",95240,10/7/2011,30000,2/13/2012,48.82,2/17/2012,29000
"700 Mccoy Ct #14 Lodi, CA 95240-8103",95240,6/16/2011,30100,9/15/2011,33.97,10/14/2011,30100
"505-1/2 Harold St Lodi, CA 95240-4221",95240,8/29/2009,17900,8/31/2009,63.64,9/30/2009,31500
"2524 Winchester St #16 Lodi, CA 95240-8111",95240,11/10/2011,27500,12/29/2011,38.51,2/8/2012,31500
"445 E Almond - 133 Dr Lodi, CA 95207-8107",95240,10/17/2013,15000,11/6/2013,30.33,11/22/2013,31700
"334-1/2 E Oak St Lodi, CA 95240-2918",95240,8/1/2009,31499,8/17/2009,66.15,9/16/2009,31750
"445 Almond Dr #38 Lodi, CA 95240-6342",95240,8/4/2009,32000,8/10/2009,38.1,9/11/2009,32000
"445 Almond Dr #135 Lodi, CA 95240-6378",95240,2/25/2010,32283,3/18/2010,53.87,4/5/2010,32000
"445 Almond Dr #81 Lodi, CA 95240-6370",95240,4/3/2012,32900,5/8/2012,34.86,6/28/2012,32000
"700 Mccoy Ct #42 Lodi, CA 95240-8109",95240,2/17/2012,29000,2/27/2012,37.63,3/30/2012,32100
"445 Almond Dr #33 Lodi, CA 95240-6341",95240,10/18/2012,32500,10/29/2012,38.69,2/11/2013,32500
"700 Mccoy Ct #64 Lodi, CA 95240-7162",95240,5/18/2012,33000,6/11/2012,38.51,6/22/2012,33000
"121 N Central Ave Lodi, CA 95240-2303",95240,6/1/2012,36900,6/12/2012,49.7,7/5/2012,33000
"321 Forrest Ave #1/2 Lodi, CA 95240-1111",95240,7/6/2011,50000,11/2/2011,21.94,11/29/2011,33500
"425-1/2 Flora St Lodi, CA 95240-4209",95240,12/5/2010,33619,6/9/2011,76.41,7/28/2011,33619
"516-alley E Tokay St Lodi, CA 95240-4229",95240,4/28/2010,30000,5/11/2010,70.83,6/9/2010,34000
"894 Rutledge Dr Lodi, CA 95242-2140",95242,5/9/2011,39900,5/24/2011,37.04,6/16/2011,34000
"413-1/2 E Elm St Lodi, CA 95240-2309",95240,7/25/2011,34900,1/27/2012,64.51,2/28/2012,34900
"700 W Mccoy Ct #25 Lodi, CA 95240-8106",95240,10/22/2008,69900,12/4/2008,50.95,12/24/2008,35000
"612 S Central Ave Lodi, CA 95240-4108",95240,8/24/2010,44900,2/15/2011,30.3,3/1/2011,35000
"700 Mccoy Ct #41 Lodi, CA 95240-8109",95240,7/20/2011,34900,2/13/2012,41.03,3/23/2012,35000
"445 E Almond Dr #29 Lodi, CA 95242-4768",95242,6/4/2012,41900,6/21/2012,41.67,7/13/2012,35000
"625 N Church St #14 Lodi, CA 95240-1288",95240,3/22/2012,35000,8/3/2012,48.48,9/10/2012,35000
"739 S Washington St Lodi, CA 95240-4837",95240,11/7/2011,42700,8/29/2012,85.37,10/17/2012,35000
"700 Mccoy Ct #45 Lodi, CA 95240-8109",95240,9/17/2012,29000,1/31/2013,50.95,2/20/2013,35000
"445 Almond Dr #37 Lodi, CA 95240-6342",95240,3/2/2011,35000,3/27/2012,37.04,6/11/2012,36000
"445 Almond Dr #98 Lodi, CA 95240-6372",95240,3/29/2012,37000,6/1/2012,39.22,6/13/2012,36000
"532-1/2 E Locust St Lodi, CA 95240-2324",95240,12/11/2012,39990,2/1/2013,96.35,2/27/2013,37000
"445 E Almond Dr #15 Lodi, CA 95240-6339",95240,8/3/2011,39000,12/15/2011,38.58,1/26/2012,37500
"700 Mccoy Ct #10 Lodi, CA 95240-8103",95240,6/5/2009,24900,7/27/2009,44.55,8/19/2009,38000
"445 Almond Dr #129 Lodi, CA 95240-6347",95240,12/10/2009,39900,2/3/2010,42.04,2/24/2010,38000
"445 Almond Dr #5 Lodi, CA 95240-6337",95240,2/25/2011,38900,5/25/2011,45.24,6/8/2011,38000
"110 E Lawrence Ave Lodi, CA 95240-0602",95240,9/6/2011,39900,9/12/2011,61.29,9/27/2011,38000
"417-1/2 Flora St Lodi, CA 95240-4209",95240,7/23/2010,38160,7/29/2010,58.03,8/25/2010,38300
"1819 S Cherokee Ln #38 Lodi, CA 95240",95240,2/28/2012,38900,4/9/2012,48.75,4/24/2012,38900
"445 Almond Dr #29 Lodi, CA 95240-6341",95240,12/1/2009,41900,2/1/2010,46.43,2/3/2010,39000
"445 Almond Dr #111 Lodi, CA 95240-6345",95240,1/15/2010,41000,2/12/2010,37.32,4/1/2010,39000
"445 E Almond - 60 Dr Lodi, CA 95240",95240,6/14/2011,44950,6/25/2011,42.48,7/15/2011,39000
"445 Almond - 68 Dr Lodi, CA 95240",95240,8/10/2011,39900,12/12/2011,42.48,1/13/2012,39000
"700 Mccoy Ct #40 Lodi, CA 95240-8109",95240,6/24/2013,31000,9/4/2013,56.77,12/3/2013,39000
"445 Almond Dr #32 Lodi, CA 95240-6341",95240,1/8/2010,39900,2/16/2010,47.26,3/3/2010,39700
"445 Almond Dr #56 Lodi, CA 95240-6336",95240,10/8/2010,39900,11/6/2010,43.46,12/7/2010,39900
"445 E Almond Dr #44 Lodi, CA 95240",95240,12/30/2010,45900,1/8/2011,47.5,1/24/2011,39900
"700 Mccoy Ct #38 Lodi, CA 95240-8109",95240,8/9/2011,42500,11/24/2011,46.78,12/9/2011,39900
"445 E Almond Dr #145 Lodi, CA 95240",95240,8/14/2013,39900,8/31/2013,67.17,10/2/2013,39900
"320-1/2 Flora St Lodi, CA 95240-4117",95240,10/21/2010,39950,11/3/2010,99.88,11/17/2010,39950
"740 N Mills Ave Lodi, CA 95242-2225",95242,5/15/2009,79000,8/17/2009,49.2,8/24/2009,40000
"535-1/2 Harold St Lodi, CA 95240-4368",95240,12/23/2009,46000,1/14/2010,46.3,1/27/2010,40000
"245 Hilborn St Lodi, CA 95240-4141",95240,6/10/2010,45000,8/3/2010,58.22,8/11/2010,40000
"331 Flora St Lodi, CA 95240-4116",95240,1/20/2011,44900,2/18/2011,47.62,3/28/2011,40000
"332 Daisy Ave Lodi, CA 95240-1108",95240,11/8/2011,40900,11/29/2011,46.19,12/13/2011,40000
"445 E Almond Dr #39 Lodi, CA 95240-6342",95240,9/1/2011,40000,10/1/2011,47.62,12/20/2011,40000
"211 N Central Ave Lodi, CA 95240-2305",95240,1/24/2012,55950,2/11/2012,55.4,2/24/2012,40000
"445 Almond Dr #3 Lodi, CA 95240-6337",95240,4/25/2012,41900,5/12/2012,47.62,6/8/2012,40000
"409 Concord St Lodi, CA 95240-5316",95240,8/3/2012,51900,8/21/2012,44.64,9/18/2012,40000
"700 Mccoy Ct #74 Lodi, CA 95240-7162",95240,9/28/2012,39950,10/1/2012,48.9,10/19/2012,40000
"611 N California St Lodi, CA 95240-1002",95240,3/18/2011,45000,4/8/2011,96.39,4/14/2011,40100
"211 Forrest Ave Lodi, CA 95240-1109",95240,1/20/2011,37500,8/5/2011,29.28,9/9/2011,40500
"311 E Lodi Ave Lodi, CA 95240-2910",95240,11/4/2009,54900,2/24/2010,43.07,4/9/2010,41000
"844 Rutledge Dr Lodi, CA 95242-2138",95242,12/20/2010,41000,4/22/2011,42.98,4/29/2011,41000
"1819 S Cherokee Ln #45 Lodi, CA 95240-6362",95240,7/25/2011,43300,10/5/2011,43.75,11/10/2011,42000
"625 N Church St #12 Lodi, CA 95240-1288",95240,10/13/2011,44000,12/20/2011,46.82,1/9/2012,42000
"445 Almond Dr #65 Lodi, CA 95240-6368",95240,5/4/2012,44900,8/15/2012,45.75,9/28/2012,42000
"700 Mccoy Ct #39 Lodi, CA 95240-8109",95240,1/16/2013,44900,1/31/2013,49.24,4/10/2013,42000
"2401 Eilers Ln #1104 Lodi, CA 95242-9105",95242,4/9/2011,49900,7/11/2011,45.36,8/11/2011,42500
"625 N Church St #3 Lodi, CA 95240-1288",95240,5/14/2012,39900,6/6/2012,47.38,6/14/2012,42500
"445 E Almond - 140 Dr Lodi, CA 95240",95240,1/15/2010,39600,7/28/2010,40.81,9/22/2010,42650
"216 E Tokay St Lodi, CA 95240-4143",95240,7/20/2010,42900,7/22/2010,51.93,8/13/2010,43000
"401 E Locust St Lodi, CA 95240-2321",95240,5/21/2012,50000,5/23/2012,46.31,7/11/2012,43300
"700 Mccoy Ct #16 Lodi, CA 95240-8103",95240,1/15/2010,39200,6/30/2010,51,9/2/2010,43500
"822 S Garfield St Lodi, CA 95240-5409",95240,12/12/2011,47900,2/9/2012,56.79,2/24/2012,43500
"2524 Winchester St #4 Lodi, CA 95240-8112",95240,11/5/2012,43500,11/8/2012,53.18,11/30/2012,43500
"1819 S Cherokee Ln #43 Lodi, CA 95240-6362",95240,8/3/2012,43500,8/28/2012,54.51,6/13/2013,43500
"2524 Winchester St #2 Lodi, CA 95240-8111",95240,8/6/2013,44900,8/30/2013,58.63,9/18/2013,43500
"445 Almond Dr #24 Lodi, CA 95240-6340",95240,5/9/2011,43900,5/20/2011,52.26,6/15/2011,43900
"407 S Washington St Lodi, CA 95240-4133",95240,8/27/2010,44000,10/15/2010,63.22,11/10/2010,44000
"878 Rutledge Dr Lodi, CA 95242-2136",95242,6/2/2011,44000,12/12/2011,46.12,12/22/2011,44000
"2401 Eilers Ln #206 Lodi, CA 95242-9105",95242,10/24/2011,46750,12/12/2011,46.96,12/29/2011,44000
"1819 Cherokee Ln #66 Lodi, CA 95240-6364",95240,11/30/2011,42500,12/20/2011,45.74,1/30/2012,44000
"312 S Garfield St Lodi, CA 95240-4202",95240,5/7/2012,40000,6/14/2012,55,6/27/2012,44000
"700 Mccoy Ct #12, Lodi, CA 95240-8103",95240,1/24/2013,49900,3/27/2013,51.4,4/12/2013,44000
"2524 Winchester St #10 Lodi, CA 95240-8111",95240,2/27/2013,44900,4/9/2013,53.79,5/24/2013,44000
"445 Almond Dr #10 Lodi, CA 95240-6338",95240,4/8/2010,44900,4/19/2010,53.45,6/24/2010,44900
"904 Rutledge Dr Lodi, CA 95242-2141",95242,4/8/2011,44900,4/21/2011,47.07,5/10/2011,44900
"719 N School St Lodi, CA 95240-1268",95240,3/1/2012,44900,5/25/2012,33.31,6/27/2012,44900
"445 Almond Dr #148 Lodi, CA 95240-6380",95240,6/17/2009,49000,8/5/2009,43.06,8/28/2009,45000
"445 Almond Dr #61 Lodi, CA 95240-6368",95240,7/10/2009,44900,10/27/2009,49.02,12/15/2009,45000
"412 Flora St Lodi, CA 95240-4210",95240,3/8/2010,45000,3/16/2010,62.5,4/14/2010,45000
"445 E Almond Dr #130 Lodi, CA 95420",95240,2/10/2010,49900,4/13/2010,49.78,5/13/2010,45000
"1819 S Cherokee Ln #56 Lodi, CA 95240",95240,4/20/2010,38500,5/6/2010,50.79,5/27/2010,45000
"431 N Church St Lodi, CA 95240-1236",95240,7/14/2010,29900,7/20/2010,71.54,8/17/2010,45000
"445 Almond Dr #43 Lodi, CA 95240-6343",95240,7/2/2010,49900,8/11/2010,53.57,11/3/2010,45000
"700 Mccoy Ct #3 Lodi, CA 95240-8103",95240,6/9/2010,49790,12/10/2010,52.76,12/13/2010,45000
"427 E Vine St Lodi, CA 95240-5307",95240,9/8/2010,56000,2/25/2011,36.53,3/15/2011,45000
"874 Rutledge Dr Lodi, CA 95242-2136",95242,10/16/2010,49000,3/14/2011,47.17,3/15/2011,45000
"325 Poplar St Lodi, CA 95240-5943",95240,1/7/2011,33600,4/11/2011,50,4/15/2011,45000
"218 Lambert Ct Lodi, CA 95240-6213",95240,6/21/2011,55000,9/6/2011,53,9/15/2011,45000
"345 E Locust St Lodi, CA 95240-2319",95240,7/15/2011,42500,7/29/2011,43.73,9/29/2011,45000
"617 N Pleasant Ave Lodi, CA 95240-1124",95240,8/25/2011,46900,10/6/2011,67.37,10/20/2011,45000
"16 W Tokay St Lodi, CA 95240-4037",95240,9/22/2010,69900,10/4/2011,68.18,10/28/2011,45000
"112-1/2 N Washington St Lodi, CA 95240",95240,9/6/2011,37000,12/12/2011,48.23,12/12/2011,45000
"811 S Central Ave Lodi, CA 95240-4801",95240,2/17/2011,55000,10/28/2011,58.59,12/14/2011,45000
"445 E Almond Dr #120 Lodi, CA 95240-8304",95240,11/4/2011,55800,1/26/2012,43.06,2/8/2012,45000
"445 Almond Dr #70 Lodi, CA 95240-6371",95240,3/21/2012,45600,8/17/2012,49.02,11/7/2012,45000
"854 Rutledge Dr Lodi, CA 95242-2136",95242,1/2/2009,44900,3/24/2009,47.38,4/15/2009,45205
"215 Maple St Lodi, CA 95240-4842",95240,2/12/2012,45000,2/17/2012,55.69,3/26/2012,45500
"445 Almond Dr #77 Lodi, CA 95240-6369",95240,11/9/2010,50900,3/10/2011,43.23,3/31/2011,46000
"317 E Elm St Lodi, CA 95240-2307",95240,3/22/2011,49900,4/2/2011,59.9,5/3/2011,46000
"445 E Almond Dr #94 Lodi, CA 95240",95240,1/25/2011,49900,3/21/2011,43.23,6/7/2011,46000
"341 Flora St Lodi, CA 95240-4116",95240,11/12/2008,49900,11/17/2008,46.69,12/12/2008,46500
"436-1/2 Flora St Lodi, CA 95240-4210",95240,9/12/2012,49900,10/9/2012,70.89,10/19/2012,47000
"700 Mccoy Ct #63 Lodi, CA 95240-7162",95240,11/29/2012,46400,12/7/2012,57.46,12/21/2012,47000
"700 McCoy Ct #35 Lodi, CA 95240",95240,5/19/2013,42000,5/24/2013,68.41,6/12/2013,47000
"218 N Stockton St Lodi, CA 95240-2217",95240,5/17/2010,42900,7/21/2010,53.73,7/29/2010,47500
"424 Cherry St Lodi, CA 95240-5306",95240,8/30/2010,49900,10/26/2010,45.67,11/15/2010,48000
"2401 Eilers Ln #503 Lodi, CA 95242-9105",95242,9/29/2011,49900,12/16/2011,51.23,1/25/2012,48000
"445 Almond Dr #24 Lodi, CA 95240-6340",95240,10/30/2012,50000,11/12/2012,57.14,12/18/2012,48000
"892 Rutledge Dr Lodi, CA 95242-2140",95242,10/24/2012,52000,11/19/2012,52.29,1/4/2013,48000
"445 Almond Dr #50 Lodi, CA 95240-6344",95240,1/21/2013,47900,1/29/2013,52.29,2/28/2013,48000
"1819 S Cherokee Ln #12 Lodi, CA 95240",95240,11/17/2009,49000,11/23/2009,51.04,12/15/2009,49000
"700 Mccoy Ct #28 Lodi, CA 95240-8106",95240,3/3/2010,54000,5/24/2010,57.24,6/10/2010,49000
"880 Rutledge Dr Lodi, CA 95242-2136",95242,8/12/2010,49000,12/29/2010,51.36,1/4/2011,49000
"445 almond #26 Lodi, CA 95240",95240,3/11/2011,40000,4/29/2011,58.33,6/10/2011,49000
"1819 S Cherokee Ln #40 Lodi, CA 95240-6362",95240,7/17/2012,49000,7/20/2012,49,9/27/2012,49000
"1819 S cherokee Ln #14 Lodi, CA 95240-6360",95240,1/17/2013,47000,3/14/2013,51.04,3/27/2013,49000
"445 E Almond Dr #27 Lodi, CA 95240",95240,10/20/2010,48000,11/16/2010,59.05,12/23/2010,49600
"420 W Lockeford St Lodi, CA 95240-2036",95240,10/10/2010,69000,3/9/2011,49.77,3/14/2011,49725
"445 E Almond - 129 Dr Lodi, CA 95240",95240,6/22/2012,49900,12/31/2012,55.2,2/15/2013,49900
"437 E Locust St Lodi, CA 95240-2321",95240,10/3/2011,49950,12/1/2011,56.5,12/12/2011,49950
"1819 S Cherokee Ln #11 Lodi, CA 95240-6360",95240,9/28/2011,49950,1/3/2012,52.03,1/4/2012,49950
"208 Louie Ave Lodi, CA 95240-1114",95240,11/3/2010,49980,11/8/2010,87.07,12/10/2010,49980
"315 S Stockton St Lodi, CA 95240-4124",95240,11/13/2008,49900,11/17/2008,48.22,12/10/2008,50000
"233 Maple St Lodi, CA 95240-4842",95240,11/21/2008,51900,1/7/2009,72.78,1/30/2009,50000
"700 Mccoy Ct #70 Lodi, CA 95240-7162",95240,10/7/2009,44900,10/13/2009,61.12,11/20/2009,50000
"515-5 S Washington St Lodi, CA 95240-4135",95240,1/13/2010,50000,1/15/2010,104.17,1/19/2010,50000
"504 E Locust St Lodi, CA 95240-2324",95240,5/24/2011,63000,8/3/2011,41.36,8/22/2011,50000
"311 E Pine St Lodi, CA 95240-2937",95240,6/9/2011,54900,8/22/2011,38.46,9/6/2011,50000
"303 Lambert Ct Lodi, CA 95240-6239",95240,6/21/2011,60000,9/7/2011,50.25,10/20/2011,50000
"302 Lambert Ct Lodi, CA 95240-6237",95240,7/9/2011,50000,1/26/2012,58.89,1/31/2012,50000
"342-1/2 E Oak St Lodi, CA 95240-2918",95240,11/1/2011,53600,1/13/2012,60.68,1/31/2012,50000
"1819 S Cherokee Ln #63 Lodi, CA 95240-6364",95240,3/28/2012,58500,4/23/2012,52.08,4/23/2012,50000
"700 Mccoy Ct #47 Lodi, CA 95240-8109",95240,1/24/2013,52000,3/21/2013,58.41,5/14/2013,50000
"606 Washington Lodi, CA 95240",95240,12/3/2013,60000,12/4/2013,58.48,12/13/2013,50000
"2400 Eilers Ln #1904 Lodi, CA 95242-9652",95242,4/5/2012,45000,4/12/2012,53.74,8/2/2012,50350
"408 Concord St Lodi, CA 95240-5317",95240,6/30/2009,55000,7/7/2009,49.75,8/10/2009,50500
"2524 Winchester St #3 Lodi, CA 95240-8112",95240,7/30/2009,50500,8/7/2009,61.74,9/3/2009,50500
"223 Eureka Ave Lodi, CA 95240-1146",95240,12/22/2010,72000,5/16/2011,56.11,5/26/2011,50500
"11 S Garfield St Lodi, CA 95240-3001",95240,10/30/2008,49900,12/1/2008,60.12,12/24/2008,49900
"445 Almond Dr #7 Lodi, CA 95240-6338",95240,6/5/2009,53000,6/15/2009,52.47,7/17/2009,51000
"209 Cherry St Lodi, CA 95240-4803",95240,7/31/2009,47371,8/14/2009,51.41,9/3/2009,51000
"315 Poplar St Lodi, CA 95240-5931",95240,5/13/2011,42000,5/20/2011,65.64,6/7/2011,51000
"219 Rush St Lodi, CA 95240-2325",95240,7/1/2011,47900,7/8/2011,56.29,8/9/2011,51000
"445 Almond Dr #83 Lodi, CA 95240-6336",95240,6/5/2013,48000,7/1/2013,55.56,8/16/2013,51000
"608 S Washington St Lodi, CA 95240-4138",95240,5/20/2013,53500,5/25/2013,70.83,10/14/2013,51000
"233-1/2 Maple St Lodi, CA 95240-4842",95240,8/24/2010,60000,12/2/2010,45.63,1/18/2011,51200
"926 Rutledge Dr Lodi, CA 95242-2141",95242,4/11/2012,30000,4/23/2012,55.5,5/16/2012,51500
"700 Mccoy Ct #73 Lodi, CA 95240-7162",95240,1/6/2013,49900,1/25/2013,60.23,2/22/2013,51500
"210 Cherry St Lodi, CA 95240-4804",95240,3/1/2013,51200,3/1/2013,58,3/25/2013,51500
"700 W Mccoy Ct #61 Lodi, CA 95240-7162",95240,3/27/2008,58000,10/16/2008,63.57,11/21/2008,52000
"433-1/2 Eden St #1/2 Lodi, CA 95240-4205",95240,12/29/2009,59900,4/9/2010,55.03,4/30/2010,52000
"445 Almond Dr #153 Lodi, CA 95240-6380",95240,10/15/2010,56000,10/29/2010,49.76,11/12/2010,52000
"700 Mccoy Ct #43 Lodi, CA 95240-8109",95240,11/25/2009,54950,4/14/2010,61.04,5/12/2010,52250
"1819 S Cherokee Ln #16 Lodi, CA 95240-6361",95240,9/18/2009,57900,11/7/2009,54.69,11/13/2009,52500
"2401 Eilers Ln #306 Lodi, CA 95242-9105",95242,10/11/2012,55000,12/13/2012,56.03,12/27/2012,52500
"424 E Railroad Ave Lodi, CA 95240-2336",95240,3/10/2009,52000,5/15/2009,51.91,5/20/2009,49000
"16 N Garfield St Lodi, CA 95240-2314",95240,12/8/2008,47500,1/24/2009,70.68,1/26/2009,47500
"2524 Winchester St #4 Lodi, CA 95240-8112",95240,12/9/2008,49900,1/5/2009,58.07,1/22/2009,47500
"445 Almond Dr #126 Lodi, CA 95240-6346",95240,11/16/2009,53360,1/13/2010,50.72,1/27/2010,53000
"1819 S Cherokee Ln #17 Lodi, CA 95240-6361",95240,2/14/2010,54900,2/23/2010,55.21,5/4/2010,53000
"908 Rutledge Dr Lodi, CA 95242-2141",95242,10/24/2011,65000,11/12/2011,55.56,12/6/2011,53000
"840 Rutledge Dr Lodi, CA 95242-2138",95242,11/22/2011,59000,12/15/2011,55.56,4/17/2012,53000
"445 Almond Dr #5 Lodi, CA 95240-6337",95240,7/26/2011,55000,7/2/2012,63.1,7/20/2012,53000
"700 McCoy Ct #61 Lodi, CA 95240-7162",95240,2/2/2013,58500,4/3/2013,64.79,5/3/2013,53000
"441-1/2 Flora St Lodi, CA 95240-4209",95240,9/8/2008,59900,12/2/2008,79.49,1/9/2009,53500
"2524 Winchester St #18 Lodi, CA 95240-8111",95240,9/1/2010,54900,10/4/2010,65.4,1/27/2011,53500
"201 Cherry St Lodi, CA 95240-4803",95240,4/16/2009,54900,4/24/2009,56.65,6/16/2009,46000
"224 Rush St Lodi, CA 95240-2326",95240,6/18/2010,54900,7/9/2010,47.45,7/23/2010,54000
"233 N Central Ave Lodi, CA 95240-2305",95240,10/29/2011,58000,1/6/2012,50.75,3/2/2012,54000
"330 Lambert Ct Lodi, CA 95240-6238",95240,3/14/2012,53500,4/2/2012,60.54,5/17/2012,54000
"11 W Lockeford St Lodi, CA 95240-2125",95240,5/30/2009,48000,6/1/2009,46.48,6/26/2009,54100
"801 S Sacramento St Lodi, CA 95240-4709",95240,12/18/2009,53460,12/24/2009,48.3,1/13/2010,54100
"504 Eden St Lodi, CA 95240-4208",95240,1/7/2013,52000,1/14/2013,62.62,1/25/2013,54100
"321 Poplar St Lodi, CA 95240-5943",95240,10/20/2010,60000,9/14/2011,52.2,10/7/2011,54500
"852 N Rutledge Dr Lodi, CA 95242",95242,1/8/2011,54900,2/23/2011,57.34,4/8/2011,54700
"850 S Washington St Lodi, CA 95240",95240,4/29/2013,45000,6/4/2013,75.89,6/28/2013,45000
"712 Mccoy Ct #67 Lodi, CA 95240-7167",95240,2/23/2009,47000,7/24/2009,55.01,8/28/2009,45000
"445 Almond Dr #92 Lodi, CA 95240-6376",95240,9/16/2008,59900,10/8/2008,59.91,12/26/2008,55000
"411 Cherry St Lodi, CA 95240-5305",95240,10/7/2008,58900,1/12/2009,85.94,2/11/2009,55000
"445 Almond Dr #2 Lodi, CA 95240-6337",95240,7/14/2008,55000,3/16/2009,65.48,4/8/2009,55000
"1819 S Cherokee Ln #88 Lodi, CA 95240",95240,3/23/2009,50200,7/7/2009,46.88,7/7/2009,45000
"317 E Pine St Lodi, CA 95240-2937",95240,11/28/2008,59900,7/14/2009,33.64,8/5/2009,55000
"535 Harold St Lodi, CA 95240-4221",95240,4/23/2009,47000,5/18/2009,58.14,6/22/2009,44650
"1819 S Cherokee Ln #90 Lodi, CA 95240-6365",95240,12/17/2009,52000,1/29/2010,57.29,3/1/2010,55000
"18954 Chestnut St Woodbridge, CA 95258-9069",95258,10/19/2010,54900,12/29/2010,78.35,1/11/2011,55000
"504 Harold St Lodi, CA 95240-4222",95240,12/15/2010,64900,1/13/2011,36.91,2/10/2011,55000
"1819 S Cherokee Ln #15 Lodi, CA 95240",95240,1/13/2011,59000,2/14/2011,57.29,4/25/2011,55000
"2524 Winchester St Lodi, CA 95240-8111",95240,1/25/2011,55000,4/15/2011,64.33,5/5/2011,55000
"211 Watson St Lodi, CA 95240-4823",95240,4/20/2011,79000,7/19/2011,35.1,9/15/2011,55000
"844 Rutledge Dr #55 Lodi, CA 95242-2138",95242,8/29/2011,59000,9/29/2011,57.65,10/4/2011,55000
"871 E Harney Ln Lodi, CA 95242-9590",95242,12/16/2011,69900,1/13/2012,51.5,3/5/2012,55000
"2401 Eilers Ln #304 Lodi, CA 95242-9105",95242,9/29/2011,56000,1/31/2012,58.57,3/29/2012,55000
"2401 Eilers Ln #605 Lodi, CA 95242-9105",95242,7/1/2012,55000,7/9/2012,58.7,10/31/2012,55000
"1819 S Cherokee Ln #26 Lodi, CA 95240",95240,3/29/2013,55000,4/4/2013,67.07,6/14/2013,55000
"888 Rutledge Dr Lodi, CA 95242-2140",95242,10/16/2010,61000,11/17/2010,60.13,1/13/2011,55200
"1819 S CHEROKEE #55 Lodi, CA 95240",95240,2/24/2009,44900,6/6/2009,54.51,8/3/2009,43500
"512 Hilborn St Lodi, CA 95240-4204",95240,9/17/2010,64900,10/13/2010,55.61,11/2/2010,56000
"1536 S Church St Lodi, CA 95240-6204",95240,1/5/2012,59900,2/24/2012,62.5,3/9/2012,56000
"445 Almond Dr #1 Lodi, CA 95240-6337",95240,2/21/2013,54000,3/21/2013,66.67,4/30/2013,56000
"301 Lambert Ct Lodi, CA 95240-6212",95240,7/22/2012,63500,7/25/2012,66.12,8/15/2012,56133
"205 Lambert Ct Lodi, CA 95240-6212",95240,7/22/2012,63500,7/25/2012,66.12,8/17/2012,56133
"215 Lambert Ct Lodi, CA 95240-6212",95240,7/22/2012,63500,7/25/2012,66.12,8/17/2012,56133
"2401 Eilers Ln #205 Lodi, CA 95242-9105",95242,11/20/2011,57999,4/27/2012,59.93,6/1/2012,56150
"330 E Tokay St Lodi, CA 95240-4132",95240,6/11/2009,56200,6/29/2009,91.23,8/28/2009,56200
"436 E Tokay St Lodi, CA 95240-4227",95240,12/17/2008,64900,2/3/2009,99.65,3/18/2009,57000
"304 Eden St Lodi, CA 95240-4112",95240,12/8/2009,54000,12/14/2009,60.38,12/30/2009,57000
"2401 Eilers Ln #203 Lodi, CA 95242-9147",95242,12/23/2009,59900,1/29/2010,60.83,2/12/2010,57000
"445 Almond Dr #103 Lodi, CA 95240-6374",95240,8/4/2010,60000,8/23/2010,54.55,10/26/2010,57000
"848 S Stockton St Lodi, CA 95240-4835",95240,3/12/2012,54900,3/20/2012,59.25,5/25/2012,57000
"217 N Central Ave Lodi, CA 95240-2305",95240,3/16/2009,30000,3/26/2009,44.41,5/11/2009,42100
"1819 S Cherokee Ln #87, Lodi, CA 95240-6365",95240,7/18/2008,59900,5/18/2009,59.9,6/29/2009,57500
"628 N School St Lodi, CA 95240-1232",95240,4/21/2011,94900,9/11/2011,55.48,9/16/2011,57750
"2401 Eilers Ln #1105 Lodi, CA 95242-9105",95242,8/19/2010,59900,10/20/2010,61.69,11/30/2010,57803
"1819 S Cherokee Ln #24 Lodi, CA 95240-6361",95240,7/16/2012,59000,8/29/2012,57.93,9/28/2012,57930
