"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"18887 E Grace St Linden, CA 95236-9697","95236","07/26/13","139000","07/31/13","183.54","08/23/13","145000"
"18731 E Highway 26 Linden, CA 95236","95236","02/24/09","169900","04/30/09","73.56","06/15/09","145500"
"4188 S Escalon Bellota Rd Farmington, CA 95230-9555","95230","07/15/11","149900","06/08/12","122.37","07/18/12","149900"
"19355 E Front St Linden, CA 95236-9593","95236","01/02/12","169900","04/16/12","109.85","05/23/12","155000"
"4893 N Duncan Rd Linden, CA 95236-9709","95236","06/18/10","169000","08/22/11","95.27","09/21/11","157000"
"25303 E State Route 4, Farmington, CA 95230-9677","95230","05/27/15","100000","04/04/16","70.91","05/11/16","157000"
"4978 Ione St Linden, CA 95236-9534","95236","04/23/10","159900","08/12/10","95.75","09/20/10","159900"
"258 S Reid Rd Linden, CA 95236-9731","95236","03/02/12","169000","03/09/12","106.67","05/02/12","160000"
"13730 Copperopolis Rd Stockton, CA 95215-9714","95215","12/16/11","169900","04/19/12","92.06","06/07/12","160000"
"5281 Knox Dr Linden, CA 95236-9628","95236","05/25/12","189000","06/24/12","170.58","07/10/12","160000"
"4144 S Escalon Bellota Rd Farmington, CA 95230-9555","95230","01/08/13","164900","04/16/13","94.12","06/04/13","160000"
"4941 N Ione St Linden, CA 95236-9534","95236","12/09/08","179777","12/09/08","154.46","01/16/09","173000"
"5342 Ione St Linden, CA 95236-9537","95236","09/28/11","179000","02/02/12","116.99","03/02/12","179000"
"5461 Ione St Linden, CA 95236-9541","95236","11/25/11","182900","03/28/12","116.99","05/02/12","179000"
"22473 E Copperopolis Rd Linden, CA 95236-9729","95236","09/15/11","179950","11/30/11","180.00","12/05/11","180000"
"2992 N Duncan Rd Linden, CA 95236-9711","95236","03/10/11","192000","03/21/11","132.63","04/20/11","182500"
"18120 Foreman Ct Linden, CA 95236-9765","95236","09/03/10","189900","02/25/11","95.06","03/30/11","183000"
"4632 N Granada Ln Linden, CA 95236-9652","95236","05/04/09","199900","07/22/09","83.63","08/26/09","185000"
"390 S Fine Rd Linden, CA 95236","95236","08/27/12","185300","10/16/12","155.68","12/10/12","186500"
"17055 Davis Rd Linden, CA 95236-9755","95236","12/04/09","209000","12/23/09","141.62","01/29/10","187500"
"18543 E Front St Linden, CA 95236-9703","95236","05/29/09","189900","06/18/09","83.77","07/31/09","189900"
"18173 E Highway 26 Linden, CA 95236-9710","95236","05/29/12","194900","07/25/12","79.93","08/14/12","190000"
"4921 Ione St Linden, CA 95236-9534","95236","07/24/13","199000","07/29/13","108.39","08/29/13","190000"
"18221 Monte Vista Dr Linden, CA 95236-9307","95236","03/21/11","199990","04/10/11","140.67","08/15/11","193000"
"5368 Louie Ln Linden, CA 95236-9597","95236","12/01/11","212000","01/31/12","95.34","02/29/12","194500"
"5145 Alfalfa St Linden, CA 95236","95236","02/02/15","205000","02/07/15","214.52","02/20/15","195000"
"21780 E Milton Rd Linden, CA 95236-9717","95236","03/31/11","189950","04/03/11","140.00","08/03/11","196000"
"21242 E Copperopolis Rd Linden, CA 95236-9721","95236","09/27/10","206000","04/07/11","151.22","05/06/11","199000"
"303 S Reid Rd Linden, CA 95236-9731","95236","09/24/09","275000","02/03/10","179.37","02/24/10","200000"
"19050 E Milton Rd, Linden, CA 95236-9767","95236","04/01/15","209900","04/03/15","98.34","06/05/15","201000"
"5237 David Ct Linden, CA 95236-9562","95236","10/13/11","204000","02/17/12","107.31","03/29/12","204000"
"22277 Navarro Ct Linden, CA 95236-9803","95236","04/28/09","222950","09/01/09","115.04","11/09/09","205000"
"5373 Tommy Way Linden, CA 95236-9557","95236","09/25/11","209900","01/11/12","116.48","03/08/12","205000"
"5498 Ryburn Way Linden, CA 95236-9639","95236","07/01/09","224900","08/25/09","113.24","10/02/09","207000"
"18711 Monte Vista Dr Linden, CA 95236-9544","95236","01/18/13","242500","01/19/13","100.22","04/09/13","207750"
"21491 E Copperopolis Rd Linden, CA 95236-9721","95236","04/14/10","204500","07/23/10","58.98","09/17/10","153000"
"5044 Harrison St Linden, CA 95236","95236","05/02/12","149950","06/06/12","83.03","06/08/12","139000"
"537 S Meza Ct Linden, CA 95236-9590","95236","01/20/09","128000","08/07/09","88.89","08/27/09","128000"
"21242 E Copperopolis Rd Linden, CA 95236-9721","95236","04/22/10","129900","07/14/10","91.19","08/13/10","120000"
"16100 E COPPEROPOLIS Rd Linden, CA 95236-9572","95236","11/24/10","189900","12/07/10","119.05","01/25/11","210000"
"4971 Ione St, Linden, CA 95236-9534","95236","07/30/15","215000","12/30/15","127.57","02/03/16","211000"
"26557 E Highway 4 Farmington, CA 95230-9528","95230","02/26/14","214900","06/02/14","125.23","06/20/14","214900"
"18407 Monte Vista Dr Linden, CA 95236-9554","95236","08/13/11","209900","12/06/11","99.95","02/09/12","215000"
"5220 Ione St Linden, CA 95236-9536","95236","09/30/10","203900","03/03/11","122.73","04/01/11","216000"
"451 N Dietrich Rd Linden, CA 95236","95236","09/23/10","223000","03/10/11","104.35","09/09/11","216000"
"5409 N Staples Way Linden, CA 95236","95236","06/08/09","214524","06/17/09","143.79","08/04/09","220000"
"7278 N Escalon Bellota Rd Linden, CA 95236","95236","06/10/09","223369","08/14/09","93.70","09/11/09","220000"
"950 N Fine Rd Linden, CA 95236-9719","95236","07/16/12","224000","08/07/12","127.31","02/27/13","220000"
"5319 Staples Way Linden, CA 95236-9555","95236","05/27/09","225000","07/17/09","118.36","08/24/09","225000"
"53 S Reid Rd Linden, CA 95236-9731","95236","02/01/12","217900","02/13/12","119.94","03/28/12","225000"
"18195 Brovelli Ln Linden, CA 95236-9599","95236","12/21/10","226900","06/25/11","126.90","08/02/11","226900"
"525 S Reid Rd Linden, CA 95236-9731","95236","03/20/14","199000","03/21/14","130.41","01/16/15","229000"
"22029 E 3rd Ave Linden, CA 95236-9725","95236","08/18/08","259900","01/08/09","112.41","02/20/09","230000"
"4693 N Duncan Rd Linden, CA 95236","95236","07/15/13","259950","08/20/13","135.29","10/01/13","230000"
"5046 CADY Ln, Linden, CA 95236-9777","95236","10/12/16","249950","10/23/16","234.69","12/09/16","230000"
"5383 Catherine Ln Linden, CA 95236-9307","95236","12/28/10","249990","04/02/11","147.04","05/06/11","231000"
"854 G St Linden, CA 95236-9591","95236","01/27/10","225000","02/01/10","145.00","03/10/10","232000"
"15822 E Highway 26 Linden, CA 95236-9764","95236","03/04/10","269000","01/15/11","155.84","02/25/11","235000"
"18093 Monte Vista Dr Linden, CA 95236-9307","95236","07/12/11","246387","02/27/12","149.59","03/30/12","235000"
"18161 Arrigone Way Linden, CA 95236-9766","95236","03/08/12","239900","03/14/12","125.94","08/14/12","236900"
"5472 Ryburn Way Linden, CA 95236-9639","95236","02/24/09","235000","05/26/09","121.75","07/17/09","239000"
"4919 Archerdale Rd Linden, CA 95236","95236","06/05/12","240000","06/20/12","97.83","11/21/12","239000"
"19015 Di Carlo Ct Linden, CA 95236-9642","95236","10/01/08","234750","10/16/08","115.16","11/14/08","240000"
"18425 Monte Vista Dr Linden, CA 95236-9554","95236","09/15/09","237900","09/30/09","133.85","10/22/09","240000"
"926 N Fine Rd Linden, CA 95236-9719","95236","08/10/11","310000","09/12/11","139.45","10/31/11","240000"
"18080 Arrigone Way Linden, CA 95236-9515","95236","04/13/11","240000","04/03/12","95.73","04/20/12","240000"
"5352 Tommy Way Linden, CA 95236-9558","95236","02/02/12","250000","02/13/12","111.58","09/27/12","240000"
"18025 E Monte Vista Dr Linden, CA 95236-9305","95236","07/05/12","249990","12/13/12","154.17","12/18/12","242048"
"18160 Arrigone Way Linden, CA 95236-9766","95236","09/23/12","239000","10/02/12","133.30","11/05/12","243000"
"5427 Tommy Way Linden, CA 95236-9557","95236","11/24/09","244900","11/25/09","114.13","01/06/10","244000"
"19100 Di Carlo Ct Linden, CA 95236-9642","95236","06/08/12","265000","10/24/12","131.58","11/29/12","245000"
"18079 Monte Vista Dr Linden, CA 95236-9305","95236","08/17/12","258900","09/20/12","127.47","12/28/12","245000"
"18101 E Front St Linden, CA 95236-9701","95236","08/04/08","274900","09/22/08","145.54","11/11/08","248000"
"18081 Arrigone Way Linden, CA 95236-9516","95236","02/21/11","269000","06/16/11","99.56","07/07/11","249600"
"18555 Monte Vista Dr Linden, CA 95236-9542","95236","09/19/12","249900","09/24/12","131.87","10/30/12","249900"
"5462 Flor Ct Linden, CA 95236-9550","95236","06/09/09","255500","07/10/09","133.83","08/14/09","250000"
"5354 Flor Ct Linden, CA 95236-9550","95236","07/01/09","275000","09/14/09","108.23","10/23/09","250000"
"18544 Laurin Dr Linden, CA 95236-9561","95236","10/13/10","257900","12/28/10","112.82","01/27/11","250000"
"5351 Staples Way Linden, CA 95236-9555","95236","04/26/11","249950","07/15/11","90.78","09/01/11","250000"
"18761 E Front St, Linden, CA 95236-9532","95236","04/08/16","255500","04/13/16","237.64","05/20/16","250000"
"5349 Ione St Linden, CA 95236-9540","95236","04/01/09","259000","04/19/09","144.32","06/30/09","254000"
"21557 E Mondy Ln Linden, CA 95236","95236","07/16/07","710000","06/27/08","142.33","05/01/09","505000"
"20475 E Walnut Dr Linden, CA 95236-9457","95236","09/17/07","625000","03/01/09","230.09","11/19/09","601000"
"5406 N Tommy Way Linden, CA 95236-9558","95236","11/29/07","250000","09/29/08","148.91","10/23/08","267000"
"4625 N Granada Ln Linden, CA 95236-9655","95236","04/23/08","315000","09/05/08","174.13","10/28/08","315000"
"4963 N Granada Ln Linden, CA 95236-9675","95236","05/06/08","499000","04/17/09","146.67","04/24/09","440000"
"19069 Di Carlo Ct Linden, CA 95236-9642","95236","07/15/08","299899","09/24/08","160.26","11/05/08","275000"
"14900 E Baker Rd Linden, CA 95236-9791","95236","08/09/08","435000","07/15/09","160.00","08/14/09","432000"
"5524 N Duncan Rd Linden, CA 95236-9704","95236","09/08/08","499950","04/29/09","365.42","05/29/09","410000"
"21121 E Copperopolis Rd Linden, CA 95236-9721","95236","09/26/08","309900","10/22/08","177.02","11/19/08","302000"
"5352 Tommy Way Linden, CA 95236-9558","95236","10/01/08","289900","11/04/08","134.82","12/08/08","290000"
"18188 Brovelli Ln Linden, CA 95236-9599","95236","10/13/08","405000","01/12/09","134.09","02/20/09","365000"
"5261 Ione St Linden, CA 95236-9539","95236","10/16/08","329900","11/28/08","110.83","01/23/09","328500"
"18325 Monte Vista Dr Linden, CA 95236-9553","95236","10/19/08","345000","12/15/08","149.51","12/24/08","305000"
"1903 Drais Rd Stockton, CA 95215-9405","95215","02/12/09","365000","03/12/09","91.25","05/20/09","365000"
"5320 Staples Way Linden, CA 95236-9556","95236","03/06/09","299900","03/27/09","126.35","05/27/09","280000"
"5442 Staples Way Linden, CA 95236-9556","95236","06/02/09","249900","06/15/09","153.76","07/30/09","290000"
"15000 E Eight Mile Rd Linden, CA 95236-9503","95236","07/13/09","589000","09/25/09","230.27","10/23/09","569000"
"13801 E Eight Mile Rd Linden, CA 95236-9618","95236","08/08/09","799950","01/23/10","245.33","02/23/10","736000"
"21693 Mondy Ln Linden, CA 95236-9573","95236","08/12/09","375000","12/24/09","168.62","01/22/10","375000"
"249 S Fine Rd Linden, CA 95236-9770","95236","08/31/09","314900","09/09/09","172.26","10/02/09","308000"
"381 S Reid Rd Linden, CA 95236","95236","09/18/09","379900","09/30/09","146.58","10/29/09","386225"
"18080 Foreman Ct Linden, CA 95236-9514","95236","10/01/09","320000","10/05/09","156.45","10/16/09","309450"
"18227 Brovelli Ln Linden, CA 95236-9300","95236","10/09/09","349900","11/11/09","123.07","12/16/09","335000"
"21125 Eastern Heights Rd Linden, CA 95236-9724","95236","10/19/09","394800","03/26/10","123.95","05/20/10","355000"
"21921 E Highway 4 Stockton, CA 95215-9517","95215","12/08/09","271805","01/15/10","145.92","04/06/10","272000"
"185 S Fine Rd Linden, CA 95236-9770","95236","12/16/09","329900","02/18/10","134.32","04/27/10","329900"
"21496 Cherry Glen Ct Linden, CA 95236-9583","95236","01/26/10","399900","03/16/10","129.05","03/26/10","386000"
"5272 Tommy Way Linden, CA 95236-9558","95236","01/26/10","360000","02/12/10","119.16","03/25/10","357000"
"4838 N Granada Ln Linden, CA 95236","95236","02/12/10","309950","03/17/10","163.25","04/30/10","295000"
"15501 E Baker Rd Linden, CA 95236-9789","95236","02/18/10","484950","05/11/10","142.38","06/04/10","484950"
"4833 N Granada Ln Linden, CA 95236-9669","95236","03/13/10","279900","05/12/10","112.68","06/09/10","279900"
"4632 N Granada Ln Linden, CA 95236-9652","95236","03/16/10","375000","05/13/10","153.71","06/23/10","340000"
"5617 N Jack Tone Rd Stockton, CA 95215-9144","95215","04/16/10","495000","04/19/10","89.47","04/27/10","255000"
"18271 Monte Vista Dr Linden, CA 95236-9307","95236","04/20/10","345990","08/21/10","134.12","09/30/10","320000"
"18539 Monte Vista Dr Linden, CA 95236-9542","95236","05/13/10","309900","08/01/10","124.01","09/02/10","309900"
"3737 N Duncan Rd Linden, CA 95236-9711","95236","05/17/10","399900","06/14/10","105.44","07/19/10","346375"
"18390 Laurin Linden, CA 95236","95236","06/11/10","379000","07/13/10","117.81","10/22/10","375000"
"5291 Harrison St Linden, CA 95236-9630","95236","06/24/10","279000","06/28/10","144.11","08/04/10","286500"
"21789 E Highway 4 Stockton, CA 95215-9637","95215","07/01/10","399950","08/12/10","119.92","08/16/10","360000"
"5233 Tommy Way Linden, CA 95236-9565","95236","07/14/10","289900","09/08/10","122.84","10/22/10","285000"
"7570 N Waverly Rd Linden, CA 95236-9421","95236","07/20/10","484000","12/06/10","72.48","01/14/11","460000"
"5438 N Wall Rd Linden, CA 95236","95236","07/23/10","880000","11/22/10","270.25","12/28/10","544280"
"21835 E Highway 4 Stockton, CA 95215-9637","95215","07/25/10","269900","08/06/10","128.28","11/30/10","269900"
"18180 Monte Vista Linden, CA 95236-9307","95236","09/07/10","289990","03/08/11","128.69","03/25/11","282990"
"17779 E Bentley Ct Linden, CA 95236-9647","95236","09/13/10","248900","01/04/11","152.15","02/17/11","255000"
"16991 Ketcham Ln Linden, CA 95236-9753","95236","10/14/10","299000","11/11/10","163.40","12/02/10","275000"
"21491 Copperopolis Rd Linden, CA 95236","95236","11/19/10","285000","03/16/11","123.08","04/29/11","280000"
"21676 E Copperopolis Rd Linden, CA 95236-9795","95236","12/08/10","334900","12/14/10","150.20","01/20/11","330000"
"18725 Monte Vista Linden, CA 95236","95236","01/15/11","284900","03/25/11","107.34","04/04/11","275000"
"282 S Reid Rd Linden, CA 95236-9731","95236","01/17/11","394000","01/21/11","126.22","02/25/11","350000"
"617 S Reid Rd Linden, CA 95236-9731","95236","02/14/11","339900","03/14/11","135.87","04/27/11","325000"
"8909 N Shelton Rd Linden, CA 95236-9422","95236","02/25/11","259900","03/24/11","96.57","05/09/11","261500"
"18127 Monte Vista Dr Linden, CA 95236-9300","95236","03/07/11","269990","05/15/11","141.26","06/17/11","271500"
"18293 Monte Vista Dr Linden, CA 95236-9307","95236","03/31/11","299000","01/06/12","110.49","02/07/12","284500"
"5346 Giovanni Ct Linden, CA 95236-9300","95236","05/18/11","301875","06/20/11","133.13","07/15/11","303000"
"21196 E Ashton Ln Linden, CA 95236-9579","95236","07/01/11","327000","07/19/11","133.78","08/26/11","320000"
"7960 N Waverly Rd Linden, CA 95236-9421","95236","07/06/11","325000","02/29/12","144.70","03/22/12","280000"
"6424 N Duncan Rd Linden, CA 95236-9707","95236","07/17/11","337900","07/25/11","162.72","09/28/11","337000"
"2061 Drais Rd Stockton, CA 95215-9405","95215","08/01/11","325000","08/24/11","125.89","09/16/11","300000"
"5458 Louie Ln Linden, CA 95236-9598","95236","08/08/11","265000","12/07/11","121.61","12/16/11","260000"
"21820 E Milton Rd Linden, CA 95236","95236","08/22/11","359900","09/01/11","115.57","10/21/11","340000"
"5432 Giovanni Ct Linden, CA 95236-9307","95236","09/01/11","299900","03/18/12","136.32","04/20/12","299900"
"18412 Laurin Dr Linden, CA 95236-9560","95236","11/02/11","259950","11/21/11","105.20","12/29/11","263000"
"18010 Arrigone Way Linden, CA 95236-9515","95236","12/08/11","289950","04/03/12","113.68","05/31/12","285000"
"5430 Tommy Way Linden, CA 95236-9558","95236","01/01/12","259000","06/06/12","116.20","07/25/12","259000"
"5345 Catherine Ln Linden, CA 95236-9302","95236","01/18/12","275000","05/14/12","115.40","06/15/12","275000"
"5315 Tommy Way Linden, CA 95236-9557","95236","03/26/12","289000","04/05/12","115.60","04/30/12","289000"
"4496 N Jack Tone Rd Stockton, CA 95215-9514","95215","03/24/12","325000","04/15/12","125.48","06/01/12","295000"
"7045 N Cox Rd Linden, CA 95236-9623","95236","04/14/12","459000","05/14/12","145.19","07/19/12","400000"
"14801 E Copperopolis Rd Linden, CA 95236-9567","95236","04/20/12","319900","05/12/12","142.10","06/18/12","320000"
"21274 E Rose Clover Ln Linden, CA 95236-9313","95236","05/01/12","420000","09/07/12","159.39","03/27/13","420000"
"17634 E Front St Linden, CA 95236-9512","95236","06/18/12","340000","09/14/12","181.72","10/22/12","332000"
"18063 E Monte Vista Dr Linden, CA 95236-9305","95236","07/05/12","285270","07/10/12","130.37","08/17/12","279000"
"5427 N Catherine Ln Linden, CA 95236-9305","95236","07/05/12","295224","08/17/12","142.41","10/05/12","295224"
"21835 E Copperopolis Rd Linden, CA 95236-9563","95236","07/11/12","299900","12/10/12","149.70","12/12/12","300000"
"5354 Staples Way Linden, CA 95236-9556","95236","07/27/12","255000","08/01/12","118.55","09/17/12","255000"
"8200 N Waverly Rd Linden, CA 95236-9421","95236","08/17/12","286500","09/10/13","135.14","09/25/13","315000"
"18317 E Brovelli Ln Linden, CA 95236-9305","95236","08/29/12","269990","09/28/12","125.42","10/26/12","260000"
"18173 E Highway 26 Linden, CA 95236-9710","95236","10/30/12","279950","03/13/13","115.69","03/28/13","275000"
"5209 N Harrison St Linden, CA 95236-9630","95236","01/22/13","312000","02/21/13","106.03","03/20/13","290000"
"100 N Dietrich Rd Linden, CA 95236-9723","95236","02/12/13","412000","02/17/13","179.44","04/01/13","405000"
"180 N Dietrich Rd Linden, CA 95236-9723","95236","02/15/13","284900","02/24/13","112.34","03/13/13","294000"
"41 S Fine Rd Linden, CA 95236-9772","95236","03/03/13","369750","04/26/13","192.22","06/04/13","366750"
"17714 E Bentley Ct Linden, CA 95236-9647","95236","03/15/13","345000","03/17/13","160.39","04/12/13","345000"
"5371 N Louie Ln Linden, CA 95236-9597","95236","04/02/13","359900","04/18/13","162.34","05/31/13","359900"
"21390 Eastern Heights Rd Linden, CA 95236","95236","04/12/13","400000","06/20/13","94.16","08/23/13","400000"
"21269 E Rose Clover Lane Linden, CA 95236","95236","04/15/13","409900","10/13/13","175.88","06/02/14","422114"
"21408 E Mondy Lane Linden, CA 95236","95236","04/15/13","429900","07/26/13","181.99","04/30/14","479536"
"21474 E Mondy Lane Linden, CA 95236","95236","04/15/13","439900","08/13/13","181.64","04/18/14","435933"
"21411 E Mondy Ln. Linden, CA 95236","95236","04/15/13","399900","07/29/13","188.32","04/09/14","451975"
"854 N G St Linden, CA 95236","95236","06/10/13","264950","07/02/13","179.43","07/31/13","260000"
"18450 Laurin Linden, CA 95236","95236","06/21/13","309950","06/24/13","172.89","07/24/13","310000"
"2061 Drais Stockton, CA 95215","95215","06/27/13","499000","10/09/13","199.33","11/07/13","475000"
"4604 Granada Linden, CA 95236","95236","07/08/13","325000","07/19/13","135.07","08/16/13","265000"
"544 N Dietrich Rd Linden, CA 95236-9472","95236","07/08/13","560000","02/13/14","111.93","05/30/14","440000"
"180 N Dietrich Rd Linden, CA 95236-9723","95236","07/16/13","399900","07/22/13","149.03","08/30/13","390000"
"18266 E Brovelli Ln Linden, CA 95236-9300","95236","08/01/13","300000","08/16/13","169.49","09/25/13","300000"
"5391 Harrison St Linden, CA 95236-9523","95236","08/30/13","338950","02/28/14","142.86","04/25/14","315000"
"19078 Di Carlo Ct Linden, CA 95236","95236","09/20/13","269000","11/23/13","138.95","12/27/13","269000"
"249 S Fine Rd Linden, CA 95236-9770","95236","09/21/13","365000","10/03/13","184.56","11/18/13","330000"
"18237 Monte Vista Linden, CA 95236--930","95236","11/08/13","316000","12/03/13","191.61","01/09/14","315000"
"6390 N Duncan Rd Linden, CA 95236-9707","95236","11/21/13","200000","02/06/14","133.59","02/27/14","280000"
"5472 Ryburn Way Linden, CA 95236-9639","95236","11/27/13","275000","12/27/13","137.54","01/28/14","270000"
"19034 Di Carlo Ct Linden, CA 95236-9642","95236","01/11/14","339950","05/17/14","148.00","06/30/14","325000"
"18325 Monte Vista Dr Linden, CA 95236-9553","95236","02/02/14","357995","04/25/14","171.57","05/16/14","350000"
"29600 Shelton Rd Linden, CA 95236","95236","02/11/14","475000","12/04/14","123.38","12/24/14","420000"
"4860 N Granada Ct Linden, CA 95236-9490","95236","02/19/14","475000","11/10/14","152.07","12/19/14","460000"
"21297 E Copperopolis Linden, CA 95236","95236","02/21/14","355000","03/17/14","222.00","06/05/14","335000"
"21557 E Mondy Ln Linden, CA 95236-9596","95236","03/16/14","579000","03/31/14","157.84","05/02/14","560000"
"1002 N Fine Rd Linden, CA 95236-9719","95236","03/25/14","350000","08/06/14","170.48","09/12/14","365000"
"3267 N Duncan Rd Linden, CA 95236-9711","95236","04/05/14","708000","03/10/15","233.22","05/07/15","695000"
"21096 E Rose Clover Ln Linden, CA 95236-9581","95236","04/11/14","565000","09/19/14","225.75","10/23/14","540000"
"18835 Monte Vista Dr Linden, CA 95236-9629","95236","04/11/14","319000","05/30/14","172.84","07/22/14","294000"
"5286 Ione Linden, CA 95236","95236","04/11/14","299000","04/28/14","170.45","06/03/14","300000"
"18467 Monte Vista Dr Linden, CA 95236-9554","95236","04/23/14","350000","05/05/14","157.92","06/06/14","352000"
"9142 N Shelton Rd Linden, CA 95236","95236","04/23/14","517777","12/27/14","224.59","01/16/15","495000"
"18166 Brovelli Ln Linden, CA 95236","95236","05/01/14","320000","05/10/14","200.51","05/30/14","315000"
"18261 E Brovelli Ln Linden, CA 95236-9300","95236","05/01/14","329000","09/28/14","195.34","10/20/14","310000"
"5437 Staples Way Linden, CA 95236-9555","95236","05/27/14","414000","09/11/14","164.00","10/10/14","410000"
"5315 Tommy Way Linden, CA 95236-9557","95236","08/04/14","389900","01/07/15","150.00","01/16/15","375000"
"18161 Arrigone Way Linden, CA 95236-9766","95236","09/02/14","309000","09/10/14","167.46","10/23/14","315000"
"390 S fine Linden, CA 95236","95236","09/05/14","329900","09/11/14","275.84","10/03/14","329900"
"21187 E Rose Clover Ln, Linden, CA 95236-9582","95236","09/29/14","485000","08/06/15","210.10","09/18/15","495000"
"18751 Grace St Linden, CA 95236-9632","95236","09/30/14","252000","10/03/14","181.88","10/30/14","275000"
"258 S Reid Rd Linden, CA 95236-9731","95236","10/14/14","359900","11/25/14","178.95","01/29/15","340000"
"8131 N Fine Rd, Linden, CA 95236-9350","95236","10/16/14","1500000","07/23/15","474.50","07/31/15","1200000"
"21780 E Milton Rd, Linden, CA 95236-9717","95236","12/28/14","315000","04/01/15","210.71","06/17/15","295000"
"18161 Foreman Ct Linden, CA 95236-9765","95236","02/26/15","359200","03/24/15","150.47","05/18/15","350000"
"5261 Flor, Linden, CA 95236","95236","03/14/15","389000","08/07/15","155.54","09/03/15","389000"
"18177 Monte Vista, Linden, CA 95236","95236","04/23/15","311000","05/06/15","200.63","06/04/15","320000"
"5461 Ione St, Linden, CA 95236-9541","95236","05/02/15","285000","08/28/15","186.27","09/29/15","285000"
"18854 E Grace St, Linden, CA 95236","95236","05/07/15","349900","05/18/15","185.37","06/17/15","365000"
"5463 Staples Way, Linden, CA 95236-9555","95236","05/11/15","299900","08/04/15","160.06","09/28/15","299000"
"525 S Reid, Linden, CA 95236-9731","95236","05/22/15","395000","11/09/15","222.10","12/29/15","390000"
"18180 Foreman Ct, Linden, CA 95236-9765","95236","05/22/15","399950","09/09/15","181.18","10/16/15","385000"
"22069 E 3rd, Linden, CA 95236","95236","06/01/15","350000","12/08/15","226.10","12/16/15","350000"
"7401 N Cox Rd, Linden, CA 95236-9623","95236","06/09/15","699950","07/10/15","241.38","08/28/15","700000"
"146 S Fine Rd, Linden, CA 95236-9770","95236","06/13/15","495000","09/23/15","268.55","11/05/15","467000"
"5453 Tommy Way, Linden, CA 95236-9557","95236","06/26/15","299999","07/24/15","170.45","08/25/15","300000"
"5273 Tommy Way, Linden, CA 95236-9565","95236","07/10/15","327900","07/15/15","210.46","08/14/15","322000"
"17711 E Bentley Ct, Linden, CA 95236-9647","95236","08/03/15","549950","11/07/15","221.74","12/08/15","537950"
"18080 Foreman Ct, Linden, CA 95236-9514","95236","08/26/15","350000","09/20/15","171.89","10/22/15","340000"
"5261 Ione St, Linden, CA 95236","95236","09/04/15","349900","10/02/15","116.40","11/17/15","345000"
"18609 Monte Vista Dr, Linden, CA 95236","95236","09/09/15","410000","02/04/16","154.46","03/31/16","407000"
"4632 N Granada Ln, Linden, CA 95236-9652","95236","09/22/15","440000","10/22/15","198.92","11/25/15","440000"
"18344 E Brovelli Ln, Linden, CA 95236","95236","11/11/15","415000","11/15/15","184.53","12/18/15","415000"
"5406 Tommy Way, Linden, CA 95236","95236","11/19/15","325000","11/24/15","181.26","12/31/15","325000"
"5250 Flor Ct, Linden, CA 95236-9564","95236","12/04/15","440000","12/07/15","135.90","01/15/16","441000"
