"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"4860 E Ashley Ln Stockton, CA 95212-2002","95212","05/23/11","189900","10/27/11","66.54","01/04/12","170000"
"4915 Balsam Dr Stockton, CA 95212-2111","95212","10/01/13","229900","10/13/13","236.26","11/08/13","215000"
"4817 Eastview Dr, Stockton, CA 95212-2123","95212","05/09/16","225000","09/08/16","177.39","10/12/16","215000"
"9748 Cole Dr Stockton, CA 95212-2024","95212","08/04/11","199900","12/16/11","94.39","02/22/12","175000"
"8963 Hilary Ln Stockton, CA 95212-1510","95212","05/03/12","175000","10/05/12","114.68","10/12/12","175000"
"9435 N Madeline Dr Stockton, CA 95212-2014","95212","05/01/12","199500","09/21/12","108.39","10/05/12","179500"
"7240 E Eight Mile Rd Stockton, CA 95212-9444","95212","11/22/08","179900","11/25/08","113.07","12/30/08","180000"
"9121 Alhambra Ave Stockton, CA 95212-2308","95212","11/19/09","159000","09/21/10","104.17","10/25/10","180000"
"5527 Barre Ave Stockton, CA 95212-2310","95212","06/24/11","189500","11/11/11","112.92","01/06/12","180000"
"5150 E Eight Mile Stockton, CA 95212","95212","01/13/11","183600","02/16/11","145.95","06/02/11","183600"
"9370 Oakwilde Ave Stockton, CA 95212-2607","95212","07/16/12","209900","08/01/12","107.60","09/06/12","184000"
"5020 Shippee Ln Stockton, CA 95212-1922","95212","05/02/12","175000","05/14/12","88.14","07/13/12","188350"
"5058 E Ashley Ln Stockton, CA 95212-2413","95212","06/23/09","189090","07/17/09","92.01","08/21/09","189090"
"9741 Cole Dr, Stockton, CA 95212-2025","95212","05/19/16","180000","05/19/16","263.89","05/31/16","190000"
"8360 Lucienne Dr Stockton, CA 95212-2211","95212","08/04/11","204900","09/28/11","127.62","10/25/11","195000"
"9651 Cole Dr, Stockton, CA 95212","95212","06/16/15","235000","09/29/15","227.72","10/29/15","230000"
"4845 Broughton Dr Stockton, CA 95212-2005","95212","03/28/14","215000","06/21/14","171.05","07/18/14","195000"
"8916 Hildreth Ln Stockton, CA 95212-9487","95212","04/09/10","245000","04/27/10","151.54","06/11/10","202000"
"10068 Garnet Ave Stockton, CA 95212-2102","95212","11/10/13","224990","11/21/13","179.12","12/31/13","235000"
"4665 Hibiscus Rd Stockton, CA 95212-2521","95212","08/14/14","239000","08/20/14","141.09","09/13/14","239000"
"4705 Eastview Dr, Stockton, CA 95212-2121","95212","10/16/15","239900","12/07/15","215.93","12/31/15","239900"
"9471 Trenton Way Stockton, CA 95212-1621","95212","10/14/11","199900","10/28/11","88.60","11/17/11","202000"
"4924 E Ashley Ln Stockton, CA 95212-2002","95212","02/21/14","256500","03/29/14","158.73","04/25/14","240000"
"5003 E Ashley Ln Stockton, CA 95212-2405","95212","06/08/09","239000","10/20/09","150.29","11/06/09","205000"
"6459 E Morada Ln Stockton, CA 95212-9419","95212","05/04/12","209950","06/28/12","125.93","08/07/12","205900"
"9667 Trenton Way Stockton, CA 95212-1624","95212","07/27/12","205000","08/10/12","123.51","09/20/12","207500"
"8257 Terrace Dr Stockton, CA 95212-2224","95212","01/24/13","254900","03/11/13","149.07","04/26/13","247900"
"8260 N Terrace Dr Stockton, CA 95212-2227","95212","01/10/11","207900","03/15/11","109.02","03/31/11","207900"
"4806 Eastview Dr, Stockton, CA 95212-2124","95212","01/05/16","240000","03/29/16","204.62","04/21/16","248000"
"9341 Madeline Dr Stockton, CA 95212-2014","95212","08/26/13","249000","11/08/13","152.76","12/31/13","249000"
"9980 Fernwood Ave Stockton, CA 95212-9436","95212","02/05/09","214500","04/22/09","168.95","05/29/09","210000"
"5451 Barre Ave Stockton, CA 95212-2310","95212","04/08/10","239900","08/17/10","131.98","09/16/10","215000"
"8305 Leale Ave Stockton, CA 95212-1911","95212","05/02/11","209900","05/18/11","113.76","07/07/11","215000"
"4817 Cosmos Dr, Stockton, CA 95212-2115","95212","04/06/15","250000","06/19/15","149.61","08/24/15","250000"
"4808 Dahlia Dr, Stockton, CA 95212-2120","95212","07/16/15","250000","08/14/15","192.75","10/01/15","250000"
"5533 E Quashnick Rd, Stockton, CA 95212","95212","06/17/15","360000","06/19/15","132.98","11/12/15","250000"
"9409 Madeline Dr Stockton, CA 95212-2014","95212","08/29/14","272500","10/07/14","170.16","11/07/14","251500"
"4715 Foppiano Ln Stockton, CA 95212-1311","95212","07/27/09","216000","10/20/09","129.54","11/20/09","215552"
"4740 Quashnick Rd, Stockton, CA 95212-2516","95212","02/26/16","258000","05/11/16","244.32","06/21/16","258000"
"9133 Gary Ave Stockton, CA 95212-2303","95212","05/31/13","274900","06/17/13","212.42","09/05/13","260000"
"7240 Eight Mile Stockton, CA 95212-9444","95212","02/20/14","260000","03/02/14","163.32","04/30/14","260000"
"10310 Freesia Ave, Stockton, CA 95212","95212","02/19/16","254999","03/09/16","285.71","04/21/16","260000"
"10032 E Eight Mile Rd Stockton, CA 95212-9295","95212","06/09/13","247500","06/24/13","143.76","08/30/13","260500"
"9980 Fernwood Ave, Stockton, CA 95212-9436","95212","07/07/16","269000","07/25/16","210.78","08/31/16","262000"
"4655 Quashnick Rd, Stockton, CA 95212","95212","06/09/16","260000","06/15/16","177.83","08/01/16","263900"
"8509 Bennett Dr Stockton, CA 95212-2205","95212","05/21/12","240000","05/21/12","107.28","07/24/12","219824"
"6031 E Morada Ln Stockton, CA 95212-9430","95212","07/08/09","211860","08/13/09","110.83","09/04/09","220000"
"4705 Dahlia Dr, Stockton, CA 95212-2117","95212","04/30/16","264500","08/04/16","208.20","09/15/16","269000"
"10122 Fernwood Ave Stockton, CA 95212-9437","95212","06/16/11","219950","10/06/11","138.02","10/25/11","220000"
"4828 Shippee Ln Stockton, CA 95212-1921","95212","05/04/12","219950","05/08/12","143.70","06/29/12","220000"
"9360 Cole Dr Stockton, CA 95212-2007","95212","04/14/10","249900","05/13/10","83.03","06/11/10","225000"
"8424 Bennett Dr Stockton, CA 95212-2204","95212","04/12/13","275000","05/10/13","121.95","06/14/13","270000"
"4906 E Ashley Ln, Stockton, CA 95212-2002","95212","06/30/16","279000","08/15/16","142.41","08/30/16","270000"
"4543 Balsam Dr, Stockton, CA 95212","95212","02/07/16","279000","03/24/16","163.20","04/25/16","274500"
"8409 Treasure Ave Stockton, CA 95212-1925","95212","10/17/11","207000","04/30/12","75.66","05/24/12","185299"
"9429 Madeline Dr Stockton, CA 95212-2014","95212","07/15/11","189900","03/20/12","121.17","05/18/12","186000"
"9287 N Hildreth Ln Stockton, CA 95212-9418","95212","03/11/14","215000","03/23/14","178.60","04/02/14","227000"
"5345 Oakview Ln Stockton, CA 95212-2331","95212","10/11/10","210000","01/25/11","121.24","01/29/11","230000"
"4729 E Morada Ln Stockton, CA 95212-2008","95212","04/01/12","240000","08/16/12","137.15","08/30/12","230000"
"5016 N QUASHNICK Rd, Stockton, CA 95212-2506","95212","10/21/15","279900","12/22/15","187.47","02/25/16","279900"
"8884 Nassano Dr Stockton, CA 95212","95212","11/02/11","252500","11/29/11","118.15","01/06/12","233000"
"8948 Hilary Ln Stockton, CA 95212-1511","95212","07/21/14","290000","07/28/14","177.89","09/12/14","280000"
"10008 Freesia Ave, Stockton, CA 95212-2131","95212","05/06/16","280000","05/12/16","231.02","06/15/16","280000"
"5339 Harwood Ln Stockton, CA 95212-2317","95212","07/22/08","279000","04/09/09","147.61","05/08/09","284000"
"8432 Meath Dr, Stockton, CA 95212-1918","95212","02/19/11","240000","05/16/11","138.15","06/30/11","235000"
"9721 Leland Way Stockton, CA 95212-2415","95212","10/03/12","235000","10/10/12","129.52","11/16/12","240000"
"4438 Mosher Dr Stockton, CA 95212-1705","95212","12/25/12","314900","02/04/13","62.70","02/18/13","240500"
"8945 Hope Ln Stockton, CA 95212-1512","95212","07/29/09","255600","10/07/09","104.84","11/20/09","245000"
"9133 Gary Ave, Stockton, CA 95212-2303","95212","07/25/16","344000","09/13/16","232.84","11/14/16","285000"
"8756 Alhambra Ave Stockton, CA 95212-2307","95212","12/13/10","230000","02/14/11","116.67","02/21/11","245000"
"4618 Trenton Ct Stockton, CA 95212-1618","95212","04/24/12","239900","05/08/12","137.78","06/15/12","248000"
"9018 Hilary Ln Stockton, CA 95212-1511","95212","01/30/14","330000","11/07/14","168.60","12/10/14","290000"
"8120 E Eight Mile Rd Stockton, CA 95212-9302","95212","03/24/11","249900","05/16/11","148.66","05/23/11","249900"
"5560 Hildreth Ln Stockton, CA 95212-2338","95212","06/02/11","242000","06/24/11","136.02","09/09/11","250000"
"9335 Trenton Way Stockton, CA 95212-1619","95212","07/09/14","410000","03/09/15","131.06","03/23/15","292000"
"9018 Hilary Ln Stockton, CA 95212-1511","95212","06/08/12","239900","06/11/12","145.35","06/29/12","250000"
"10205 Garnet Ave Stockton, CA 95212-2105","95212","01/30/15","299000","02/09/15","168.57","03/18/15","295000"
"4729 E Morada Ln Stockton, CA 95212-2008","95212","08/21/14","299900","12/01/14","178.29","01/14/15","299000"
"5303 Foppiano Ln Stockton, CA 95212","95212","09/12/14","299900","10/20/14","192.74","11/17/14","299900"
"9425 Cole Dr Stockton, CA 95212-2006","95212","06/16/09","259500","07/09/09","131.51","09/09/09","255000"
"5516 Shippee Ln Morada, CA 95212-2215","95212","01/06/10","265000","01/16/10","104.87","02/23/10","265000"
"8963 Hilary Ln Stockton, CA 95212-1510","95212","01/07/13","269900","03/02/13","174.64","04/30/13","266500"
"9009 Hilary Ln Stockton, CA 95212-1520","95212","05/05/13","299000","05/18/13","181.01","07/23/13","305000"
"5324 Oakview Ln Stockton, CA 95212-2332","95212","01/03/13","269500","01/07/13","138.21","01/16/13","269500"
"4858 E Eight Mile Rd Stockton, CA 95212-9449","95212","06/29/10","274900","08/31/10","126.52","10/04/10","270000"
"8332 Leale Ave Stockton, CA 95212-1912","95212","02/21/13","215000","08/23/13","149.98","02/28/14","310000"
"8341 Lucienne Dr Stockton, CA 95212-2210","95212","08/21/12","274900","10/03/12","138.11","10/18/12","270000"
"8319 Meath Dr Stockton, CA 95212-1916","95212","10/25/13","315000","01/02/14","140.60","02/07/14","312000"
"8341 N Meath Dr Stockton, CA 95212","95212","01/19/11","274950","06/29/11","138.46","07/29/11","225000"
"9440 Cole Dr Stockton, CA 95212-2007","95212","03/23/11","224920","07/29/11","126.76","08/16/11","225000"
"4639 E Ridgewood Ct Stockton, CA 95212-1617","95212","04/01/08","400000","03/18/09","136.48","04/03/09","315000"
"5070 Shippee Ln Stockton, CA 95212-1922","95212","05/02/11","310000","10/17/11","97.78","10/28/11","225000"
"9160 N State Route 99 E Fr Rd Stockton, CA 95212","95212","03/31/15","349000","04/17/15","152.47","05/05/15","315000"
"9027 Hilary Ln Stockton, CA 95212-1520","95212","04/01/15","315000","04/09/15","147.47","05/14/15","315000"
"4701 Hildreth Ln Stockton, CA 95212-1410","95212","11/26/13","289900","05/12/14","141.05","07/31/14","317227"
"8740 Walnut Acres Rd Stockton, CA 95212-1419","95212","01/06/12","300000","07/05/12","111.47","09/04/12","275000"
"8747 Alhambra Ave Stockton, CA 95212-2306","95212","08/27/12","300000","09/25/12","126.73","10/29/12","275000"
"9103 Valley Dr Stockton, CA 95212-1515","95212","12/30/09","324900","05/24/10","110.21","06/11/10","324900"
"8335 Treasure Ave Stockton, CA 95212","95212","10/31/08","299000","03/17/09","124.61","04/23/09","280000"
"5500 Gary Ave Stockton, CA 95212-2316","95212","10/11/09","279900","10/16/09","165.22","03/19/10","285000"
"9947 Garnet Ave Stockton, CA 95212-1713","95212","02/23/10","275900","06/18/10","99.93","07/19/10","285000"
"9432 Plum Ave Stockton, CA 95212-2612","95212","03/12/12","315000","03/16/12","156.08","04/23/12","285000"
"9724 Cole Dr, Stockton, CA 95212-2024","95212","10/15/15","285000","06/02/16","237.50","08/17/16","285000"
"9406 TRENTON Way, Stockton, CA 95212","95212","03/01/16","299000","03/09/16","143.23","03/18/16","325000"
"8506 Bennett Dr Stockton, CA 95212-2206","95212","07/16/14","299950","08/17/14","178.63","10/03/14","326000"
"9800 E Eight Mile Rd Stockton, CA 95212-9297","95212","09/27/08","299900","04/18/09","136.90","06/17/09","287500"
"9424 Cole Dr Stockton, CA 95212-2007","95212","03/28/11","297500","08/01/11","111.84","09/23/11","290000"
"9530 Springfield Way Stockton, CA 95212-2017","95212","03/15/12","345000","06/04/12","113.68","08/20/12","330000"
"8248 Treasure Ave Stockton, CA 95212-1900","95212","08/17/09","305700","10/08/09","102.97","11/20/09","291205"
"9988 E Eight Mile Rd Stockton, CA 95212-9296","95212","10/07/11","289000","03/14/12","152.32","04/25/12","292000"
"4828 Shippee Ln, Stockton, CA 95212-1921","95212","06/10/15","325000","07/12/15","215.55","08/18/15","330000"
"8308 Leale Ave, Stockton, CA 95212-1912","95212","09/19/16","299950","09/30/16","136.76","11/23/16","333000"
"6164 Kimberly Ln Stockton, CA 95212-9427","95212","02/20/14","320000","03/04/14","134.05","05/13/14","335000"
"8374 Meath Dr Stockton, CA 95212-1915","95212","01/23/15","339900","02/20/15","196.94","03/11/15","335000"
"10700 N Oakwilde Ave Stockton, CA 95212-9249","95212","12/26/07","799995","05/02/10","216.22","05/20/10","800000"
"10541 N La Loma Way Stockton, CA 95212-9283","95212","01/22/08","950000","04/29/09","223.44","05/01/09","900000"
"8323 N Simi Ct Stockton, CA 95212-9492","95212","02/07/08","1350000","10/03/08","160.26","11/12/08","1200000"
"9185 Hildreth Ln, Stockton, CA 95212-9420","95212","04/21/08","499000","09/15/08","147.64","10/31/08","450000"
"8850 Hildreth Ln Stockton, CA 95212-9428","95212","03/09/12","300000","03/14/12","158.69","04/16/12","295000"
"5260 E Morada Ln Stockton, CA 95212-2604","95212","08/08/08","468900","01/06/09","130.69","02/20/09","405000"
"5085 E Foppiano Ln Stockton, CA 95212-1908","95212","02/26/11","299950","03/19/11","149.83","05/13/11","299950"
"5117 Hickory Ave Stockton, CA 95212-2420","95212","12/10/12","299950","12/10/12","161.61","02/25/13","299950"
"6274 Mcfarland Rd Stockton, CA 95212-9438","95212","11/01/12","299000","11/21/12","143.20","01/15/13","300000"
"9030 Frankford Ln Stockton, CA 95212-2313","95212","03/09/10","325000","04/16/10","142.92","09/10/10","310000"
"5443 Shippee Ln Stockton, CA 95212-2214","95212","05/14/10","279000","06/11/10","134.08","07/21/10","275000"
"9409 Cole Dr Stockton, CA 95212-2006","95212","06/02/10","299000","07/29/10","198.27","08/30/10","275000"
"8554 Arbour Rd Stockton, CA 95212-1400","95212","12/10/10","297000","03/17/11","129.35","05/06/11","275000"
"4532 morada Stockton, CA 95212","95212","01/13/11","309900","01/28/11","132.67","02/08/11","320000"
"5133 Shady Ln Stockton, CA 95212-1513","95212","11/19/08","349950","02/01/09","199.39","03/03/09","325000"
"5388 E Morada Ln Stockton, CA 95212-2604","95212","03/20/09","399000","04/02/09","154.91","07/01/09","325000"
"4644 Hildreth Ln Stockton, CA 95212-1427","95212","09/13/10","325000","09/25/10","98.01","11/24/10","325000"
"4922 Cozad Way Stockton, CA 95212-1904","95212","03/11/11","325000","08/31/11","127.90","09/30/11","325000"
"4652 Tudor Rose Stockton, CA 95212-9255","95212","02/23/09","599900","03/18/09","173.41","04/02/09","600000"
"5526 E Morada Ln Stockton, CA 95212-2617","95212","09/14/12","325000","11/28/12","124.86","01/11/13","325000"
"5255 Shippee Ln Stockton, CA 95212-2212","95212","07/01/12","329000","07/14/12","162.55","09/18/12","329000"
"9932 Garnet Ave Stockton, CA 95212-1703","95212","02/03/09","374900","02/23/09","119.18","04/13/09","330000"
"5324 Hildreth Ln Stockton, CA 95212-2322","95212","08/31/12","299950","09/16/12","124.91","10/15/12","330000"
"8553 Treasure Ave Stockton, CA 95212","95212","10/18/13","339000","11/02/13","118.53","11/22/13","330000"
"9904 Freesia Ave Stockton, CA 95212-1712","95212","07/21/08","395700","11/10/08","139.36","12/31/08","450000"
"6055 E Raymond Ct Stockton, CA 95212-9400","95212","08/21/08","899950","11/24/08","178.45","12/19/08","809999"
"9123 Valley Dr Stockton, CA 95212-1515","95212","09/05/08","429000","12/01/10","187.82","02/18/11","404000"
"6261 Kimberly Ln Stockton, CA 95212-9427","95212","09/09/08","490000","12/26/08","140.32","02/24/09","450000"
"5133 Shady Ln Stockton, CA 95212-1513","95212","12/14/10","319000","01/24/11","190.18","02/11/11","310000"
"8712 Walnut Acres Rd Stockton, CA 95212-1419","95212","08/24/12","339000","03/13/13","129.02","04/30/13","310300"
"8824 N Adahmor Dr Stockton, CA 95212","95212","11/07/12","314000","11/11/12","137.36","12/28/12","314000"
"6431 E Morada Ln Stockton, CA 95212-9419","95212","08/14/08","339950","02/15/09","188.06","03/27/09","315000"
"5139 Hildreth Ln Stockton, CA 95212-1412","95212","02/26/12","329000","03/07/12","104.58","04/13/12","315000"
"8257 Bennett Dr Stockton, CA 95212-2202","95212","07/21/09","298000","09/08/09","183.07","10/14/09","320000"
"8629 Robin Ln Stockton, CA 95212-2333","95212","12/18/08","399900","12/31/08","153.45","02/04/09","399900"
"9935 Freesia Ave Stockton, CA 95212-1711","95212","01/13/09","529900","01/17/09","201.57","02/27/09","524900"
"4540 Gnekow Dr Stockton, CA 95212-1307","95212","01/28/09","384900","04/02/09","164.19","06/24/09","420500"
"9312 Oakwilde Ave Stockton, CA 95212-2607","95212","02/16/09","409000","02/23/09","111.48","03/13/09","405000"
"9977 Hazel Rd Stockton, CA 95212-9433","95212","03/19/09","351000","03/24/09","154.76","04/29/09","351000"
"10780 Oakwilde Ave Stockton, CA 95212-9249","95212","04/20/09","449900","06/02/09","148.29","06/25/09","460000"
"8966 Hilary Ln Stockton, CA 95212-1511","95212","04/28/09","385000","08/15/09","157.40","09/01/09","385000"
"5660 E Acorn Ct Stockton, CA 95212-2633","95212","05/13/09","775000","03/24/10","127.52","05/07/10","777000"
"9725 Oakwilde Ave Stockton, CA 95212-2614","95212","05/28/10","599000","07/16/10","118.62","08/17/10","500000"
"4946 Eastview Dr Stockton, CA 95212-2100","95212","05/18/09","588000","07/22/09","218.68","08/31/09","565500"
"9628 Ruff Ave Stockton, CA 95212-2406","95212","06/09/09","599000","08/27/09","176.14","10/02/09","582500"
"4831 Bond Way Stockton, CA 95212-1405","95212","06/13/09","450000","07/13/10","187.73","07/20/10","450000"
"5432 E Morada Ln Stockton, CA 95212-2617","95212","07/02/09","495000","09/30/09","162.40","11/20/09","450000"
"9528 Trenton Way Stockton, CA 95212-1622","95212","07/07/09","350000","07/22/09","145.41","08/14/09","350000"
"5343 Quashnick Rd Stockton, CA 95212-9237","95212","07/14/09","515000","07/27/09","124.90","08/31/09","480000"
"9822 Doyle Ct Stockton, CA 95212-1716","95212","09/12/08","389900","12/26/08","181.35","01/21/09","389900"
"9811 Doyle Ct Stockton, CA 95212-1716","95212","10/02/08","389900","11/11/08","146.68","12/04/08","400000"
"4900 E Morada Ln Stockton, CA 95212-2013","95212","10/22/08","850000","11/20/08","191.41","12/19/08","838000"
"5729 E Eastview Dr Stockton, CA 95212-2526","95212","12/17/08","999999","01/27/09","176.52","02/24/09","999999"
"5313 Tudor Rose Stockton, CA 95212-9277","95212","02/24/11","899000","08/12/11","219.84","09/28/11","879342"
"5681 Eastview Dr Stockton, CA 95212-2525","95212","12/17/08","799000","04/08/09","222.26","04/20/09","747000"
"5240 E Adahmore Ln Stockton, CA 95212-2305","95212","01/25/10","359000","02/10/10","166.99","03/25/10","345000"
"5184 Los Cerritos Dr Stockton, CA 95212-9261","95212","04/01/10","725000","05/05/10","136.53","06/30/10","700000"
"6868 Foppiano Ln Stockton, CA 95212-9466","95212","04/06/10","465000","04/26/10","215.10","06/30/10","470000"
"9388 Madeline Dr Stockton, CA 95212-2015","95212","04/27/10","429000","07/11/10","142.66","08/12/10","410000"
"8623 Carey Ct Stockton, CA 95212-1404","95212","05/10/10","699000","07/23/10","131.10","08/11/10","680000"
"9265 Alhambra Ave Stockton, CA 95212-2309","95212","05/21/10","695000","05/27/10","201.97","06/30/10","675000"
"9312 Oakwilde Ave Stockton, CA 95212-2607","95212","05/26/10","599000","12/30/10","137.63","01/20/11","500000"
"6126 Roberta Pl Stockton, CA 95212-9473","95212","06/02/10","339900","06/29/10","151.54","08/13/10","339900"
"5404 E Morada Ln Stockton, CA 95212-2617","95212","06/08/10","429900","07/17/10","165.89","09/08/10","425000"
"9840 Oakwilde Ave Stockton, CA 95212-2623","95212","07/29/10","598500","02/27/13","74.76","05/22/13","385000"
"10399 Oakwilde Ave Stockton, CA 95212-9230","95212","09/06/10","650000","12/09/10","232.39","02/08/11","640000"
"10296 Chantel Ln Stockton, CA 95212-9289","95212","09/15/10","649950","10/11/10","206.35","11/12/10","650000"
"5031 Tudor Rose Stockton, CA 95212-9239","95212","07/28/09","1250000","11/11/10","227.49","04/11/11","1200000"
"5200 E Adahmor Ln Stockton, CA 95212-2305","95212","07/30/09","379950","08/15/09","159.42","09/15/09","337500"
"4641 Gnekow Dr Stockton, CA 95212-1306","95212","08/05/09","499950","11/17/10","144.75","12/28/10","480000"
"5518 Shippee Ln Stockton, CA 95212-2215","95212","08/20/09","540000","08/31/09","140.73","10/09/09","530000"
"6386 Mulberry Ln Stockton, CA 95212-9417","95212","08/27/09","430650","09/21/09","128.13","10/28/09","430650"
"5106 Eastview Dr Stockton, CA 95212-2100","95212","12/03/09","339900","05/24/10","142.88","07/23/10","339900"
"5251 E Quashnick Rd Stockton, CA 95212-9236","95212","04/17/11","449000","10/24/11","131.58","11/23/11","430000"
"9935 Hazel Rd Stockton, CA 95212-9433","95212","12/13/11","575000","01/18/12","87.54","02/01/12","520000"
"5546 Quashnick Rd Stockton, CA 95212-2523","95212","01/04/12","749000","06/11/13","231.12","07/05/13","750000"
"9725 Oakwilde Ave Stockton, CA 95212-2614","95212","04/27/11","799000","09/01/11","181.58","09/16/11","765375"
"9303 Hildreth Ln Stockton, CA 95212-9418","95212","06/01/11","425000","10/26/11","141.13","01/06/12","385000"
"8692 Canepa Rd Stockton, CA 95212-9425","95212","06/07/11","1295000","09/23/11","157.60","10/25/11","1150000"
"4851 Tudor Rose Stockton, CA 95212-9251","95212","06/15/11","450000","01/20/12","144.32","02/09/12","450000"
"9734 Oakwilde Ave Stockton, CA 95212-2615","95212","06/17/11","445000","08/17/11","132.02","08/17/11","395000"
"4704 Hildreth Ln Stockton, CA 95212-1409","95212","06/20/11","449000","07/14/11","122.04","08/12/11","449000"
"8555 Arbour Rd Stockton, CA 95212-1402","95212","07/18/11","665000","07/17/12","101.33","08/29/12","625000"
"10388 Eastview Dr Stockton, CA 95212-2528","95212","04/13/12","725000","04/26/13","207.10","05/10/13","700000"
"4902 Hildreth Ln Stockton, CA 95212-1420","95212","08/18/11","395000","01/09/12","165.91","02/07/12","365000"
"4932 Shippee Ln Stockton, CA 95212-1922","95212","08/25/11","499900","03/20/12","153.34","04/12/12","489000"
"6155 Amande Ct Stockton, CA 95212-9423","95212","08/13/10","629000","10/29/10","137.01","01/07/11","566000"
"10379 Black Oak Ct Stockton, CA 95212-2531","95212","08/27/10","699900","10/24/10","130.10","12/07/10","650000"
"8882 Hildreth Ln Stockton, CA 95212-9428","95212","11/05/10","399900","01/19/11","152.77","02/11/11","350000"
"9361 Cole Dr Stockton, CA 95212-2000","95212","02/03/11","375000","02/08/11","150.13","02/08/11","339000"
"5242 Black Oak Dr Stockton, CA 95212-2532","95212","10/17/11","749900","10/22/11","188.58","11/14/11","740000"
"10384 Greystone Ct Stockton, CA 95212-2529","95212","02/11/11","649500","09/01/11","200.48","10/21/11","628300"
"10775 Oakwilde Ave Stockton, CA 95212-9250","95212","03/10/11","574900","05/02/12","161.43","07/19/12","565000"
"5376 E Morada Ln Stockton, CA 95212-2604","95212","03/28/11","389000","10/18/11","155.74","11/10/11","385000"
"6182 Amande Ct Stockton, CA 95212-9423","95212","01/30/12","699000","06/11/12","142.68","07/20/12","680000"
"10644 Oakwilde Ave Stockton, CA 95212-9246","95212","02/07/12","699000","05/24/12","192.31","08/16/12","655000"
"4953 Mosher Dr Stockton, CA 95212-1717","95212","03/15/12","535000","10/17/12","118.60","12/11/12","505000"
"4929 Franco Ave Stockton, CA 95212-1909","95212","03/16/12","395000","08/06/12","140.29","09/26/12","375000"
"5270 Quashnick Rd Stockton, CA 95212-2513","95212","03/23/12","499900","04/05/12","181.76","05/09/12","530000"
"9834 Fernwood Ave Stockton, CA 95212-9436","95212","03/28/12","415000","09/20/12","205.30","10/31/12","395000"
"9002 Alhambra Ave Stockton, CA 95212-2340","95212","03/29/12","360000","04/10/12","123.85","07/09/12","376000"
"9431 Alhambra Ave Stockton, CA 95212-2602","95212","04/16/12","525000","04/24/12","218.64","06/25/12","512500"
"10300 Eastview Dr Stockton, CA 95212-2528","95212","05/08/12","799950","08/10/12","223.48","09/07/12","758500"
"5541 E Quashnick Rd Stockton, CA 95212-2504","95212","05/16/12","535000","05/23/12","173.15","07/11/12","530000"
"6299 Amande Ct Stockton, CA 95212-9423","95212","09/02/11","424900","02/07/12","128.83","04/17/12","395000"
"6215 Roberta Pl Stockton, CA 95212-9439","95212","10/05/11","449500","04/06/12","123.88","05/25/12","442500"
"5158 Eastview Dr Stockton, CA 95212-2100","95212","05/31/12","650000","07/30/12","110.00","02/13/13","462000"
"4515 Hildreth Ln Stockton, CA 95212-1406","95212","10/07/11","379950","12/26/11","139.38","01/27/12","355000"
"10327 Capewood Ln Stockton, CA 95212-9447","95212","01/19/13","425000","03/05/13","140.54","05/06/13","407000"
"7808 Foppiano Ln Stockton, CA 95212-9469","95212","02/02/13","399000","02/24/13","184.98","03/26/13","389200"
"5200 E Adahmore Ln Stockton, CA 95212-2305","95212","02/12/13","361000","09/20/13","171.71","10/17/13","363500"
"6363 Mcfarland Rd Stockton, CA 95212-9475","95212","03/01/13","719950","08/06/13","211.98","09/06/13","715000"
"8560 Robin Ln Stockton, CA 95212-2333","95212","03/06/13","434500","03/28/13","145.75","05/10/13","425000"
"9264 Alhambra Ave Stockton, CA 95212-9429","95212","03/08/13","599950","05/03/13","130.63","06/21/13","597000"
"9150 Jonathon Ct Stockton, CA 95212-1425","95212","03/15/13","739950","05/14/13","172.07","05/24/13","690000"
"5175 Tudor Rose Glen Stockton, CA 95212-9209","95212","03/19/13","750000","10/11/13","176.54","11/15/13","700000"
"5460 Hildreth Ln Stockton, CA 95212-2324","95212","04/06/13","699950","08/13/13","210.88","09/26/13","620000"
"4941 Cozad Way Stockton, CA 95212-1903","95212","04/10/13","369950","05/14/13","173.93","06/14/13","369950"
"5685 Black Oak Dr Stockton, CA 95212-2537","95212","04/19/13","625000","06/07/13","184.49","07/23/13","590000"
"9503 Trenton Way Stockton, CA 95212-1621","95212","04/24/13","339400","05/06/13","134.82","06/19/13","350000"
