"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"10680 Sellers Cir Stockton, CA 95209-3813","95209","07/07/11","134900","07/14/11","83.82","07/25/11","128000"
"3161 Golden Poppy Ln Stockton, CA 95209-3785","95209","08/14/11","149900","02/15/12","61.73","04/02/12","126000"
"10686 Sellers Cir Stockton, CA 95209-3813","95209","08/06/10","110000","04/08/11","89.32","04/15/11","123000"
"3331 Gable Ct Stockton, CA 95209-3903","95209","10/11/10","139900","02/25/11","112.26","03/30/11","121800"
"3630 Hepburn Cir Stockton, CA 95209-3907","95209","05/04/12","120000","07/11/12","110.60","07/23/12","120000"
"960 Geddings Way Stockton, CA 95209-4343","95209","07/30/10","155200","10/13/10","67.53","12/17/10","109000"
"3774 Hepburn Cir Stockton, CA 95209-3909","95209","10/03/11","112900","01/10/12","73.55","02/21/12","79800"
"3562 Hepburn Cir Stockton, CA 95209-3902","95209","07/23/12","137800","11/20/12","106.00","11/29/12","137800"
"3106 English Oak Cir Stockton, CA 95209-3921","95209","02/21/12","137500","03/06/12","67.37","10/25/12","137500"
"3792 Hepburn Cir Stockton, CA 95209-3909","95209","04/04/13","128000","06/25/13","104.93","09/20/13","136415"
"960 Geddings Stockton, CA 95209","95209","01/19/11","145000","01/28/11","84.26","03/10/11","136000"
"10921 Honeysuckle Way Stockton, CA 95209-3787","95209","02/26/11","139990","01/25/12","79.98","03/20/12","135888"
"3498 Hepburn Cir Stockton, CA 95209-3912","95209","10/17/11","135000","10/18/11","86.84","01/10/12","138950"
"3089 English Oak Cir Stockton, CA 95209-3922","95209","03/09/09","139000","06/15/09","92.05","07/23/09","139000"
"3045 Dusty Ct Stockton, CA 95209-3814","95209","04/09/12","139900","04/24/12","91.03","06/14/12","139000"
"10116 Rudder Way Stockton, CA 95209-4345","95209","02/17/11","139000","05/25/11","89.84","06/23/11","145000"
"10452 Rudder Way Stockton, CA 95209-4348","95209","04/25/11","139000","05/06/11","89.84","08/11/11","145000"
"10972 Iris Bloom Dr Stockton, CA 95209-3790","95209","11/17/10","139900","01/04/11","75.66","02/15/11","139900"
"3021 Dusty Stockton, CA 95209","95209","07/13/11","139900","11/28/11","77.42","12/29/11","139900"
"3315 Gable Ct Stockton, CA 95209-3903","95209","11/09/09","128000","12/03/09","129.03","01/08/10","140000"
"3034 Joshua Tree Cir Stockton, CA 95209-3800","95209","07/19/11","135000","11/14/11","61.40","12/27/11","140000"
"10940 Wildberry Ln Stockton, CA 95209-3786","95209","06/01/12","155500","10/08/12","65.29","11/16/12","145000"
"10936 Iris Bloom Stockton, CA 95209","95209","02/03/12","147900","02/27/12","69.83","04/23/12","145800"
"3241 English Oak Cir Stockton, CA 95209-3920","95209","06/07/11","139000","01/27/12","87.12","01/30/12","140000"
"3026 Daisy Trail Dr. Stockton, CA 95209","95209","02/27/12","149950","02/29/12","63.03","04/06/12","140000"
"10481 River Oaks Dr Stockton, CA 95209-4143","95209","03/29/12","139000","07/22/12","74.27","10/04/12","140000"
"10674 Sellers Cir Stockton, CA 95209-3813","95209","08/17/10","140900","12/10/10","77.53","01/19/11","140088"
"3499 Hepburn Cir Stockton, CA 95209-3912","95209","12/22/10","135000","03/17/11","90.33","04/22/11","140650"
"10860 Iris Bloom Dr Stockton, CA 95209-3789","95209","07/26/11","144950","11/14/11","83.58","11/17/11","142000"
"3020 Calla Lily Ln Stockton, CA 95209-3778","95209","03/10/11","145000","11/07/11","69.57","12/23/11","142000"
"10959 Wildberry Ln Stockton, CA 95209-3786","95209","04/19/12","148000","05/15/12","70.88","06/15/12","148000"
"5983 Duck Cove Ln Stockton, CA 95219-7270","95219","05/28/12","145100","12/04/12","70.65","04/10/13","142000"
"3642 HepBurn Cir, Stockton, CA 95209-3907","95209","07/23/13","125000","07/31/13","130.88","10/21/13","142000"
"5224 Vesta Cir Stockton, CA 95219-7246","95219","03/16/11","144900","04/29/11","85.44","05/19/11","142250"
"5205 Loki Ln Stockton, CA 95219","95219","12/04/10","145500","01/04/11","85.89","01/20/11","143000"
"10308 Point Reyes Cir Stockton, CA 95209-4148","95209","09/19/11","145000","09/19/11","86.40","10/17/11","143000"
"3581 Ignacio Cir Stockton, CA 95209-3900","95209","01/09/09","149900","03/19/09","102.13","05/19/09","144000"
"5220 Vesta Cir Stockton, CA 95219-7246","95219","04/07/11","144900","07/19/11","86.49","08/24/11","144000"
"3990 Black Butte Cir Stockton, CA 95209-3500","95209","02/15/11","142900","07/15/11","101.05","09/21/11","144000"
"10652 Siskiyou Ln Stockton, CA 95209-3812","95209","05/24/11","150300","07/07/11","73.02","09/22/11","144000"
"3193 English Oak Cir Stockton, CA 95209-3921","95209","02/22/12","144900","04/17/12","85.89","05/11/12","144900"
"3490 Hepburn Cir Stockton, CA 95209-3912","95209","01/03/11","145600","01/18/11","111.54","02/18/11","145000"
"3601 Hepburn Cir Stockton, CA 95209-3906","95209","12/20/10","134500","01/14/11","101.97","03/03/11","145000"
"3018 White Oak Dr Stockton, CA 95209-3917","95209","03/03/11","149500","01/23/12","76.04","02/23/12","149500"
"10316 Point Reyes Cir Stockton, CA 95209-4148","95209","09/30/11","145000","10/04/11","87.61","11/10/11","145000"
"10944 Honeysuckle Way Stockton, CA 95209-3787","95209","07/22/11","142900","11/16/11","84.55","12/22/11","145000"
"10712 Fire Island Cir Stockton, CA 95209-3711","95209","10/13/11","144900","12/01/11","101.54","01/31/12","145000"
"10883 Dutch Tulip Dr Stockton, CA 95209-3775","95209","12/05/11","145000","01/06/12","69.44","08/01/12","145000"
"10692 Sellers Cir Stockton, CA 95209-3813","95209","07/14/10","146900","03/25/11","81.30","03/29/11","146900"
"5312 Vesta Cir Stockton, CA 95219-7247","95219","08/12/10","149000","10/12/10","88.29","11/30/10","147000"
"3078 White Oak Dr Stockton, CA 95209-3917","95209","04/12/12","146900","05/04/12","103.52","06/29/12","147000"
"3041 English Oak Cir Stockton, CA 95209-3922","95209","09/21/11","141800","10/12/11","97.45","11/18/11","147154"
"10457 River Oaks Dr Stockton, CA 95209-4143","95209","10/26/09","139950","10/28/09","104.08","05/12/10","148000"
"9904 River Oaks Dr Stockton, CA 95209-4123","95209","02/01/11","161200","03/16/11","78.47","04/26/11","148000"
"3109 English Oak Cir Stockton, CA 95209-3921","95209","12/14/11","154900","01/25/12","92.10","03/08/12","148000"
"3535 Hepburn Cir Stockton, CA 95209-3902","95209","02/09/12","125000","07/31/12","92.38","08/17/12","148000"
"10927 Honeysuckle Way Stockton, CA 95209-3787","95209","07/03/12","140200","07/18/12","69.16","09/21/12","148000"
"10931 Dutch Tulip Dr Stockton, CA 95209-3777","95209","02/07/12","143200","02/25/13","85.30","07/02/13","148000"
"3741 Hepburn Cir Stockton, CA 95209-3909","95209","02/17/12","148500","03/19/12","105.54","07/09/12","148500"
"10918 Dutch Tulip Dr Stockton, CA 95209-3777","95209","06/12/11","150000","12/07/11","86.56","01/27/12","150000"
"6328 Crestview Cir Stockton, CA 95219-7199","95219","10/04/11","152900","11/14/11","88.30","12/29/11","148699"
"3753 Hepburn Cir Stockton, CA 95209-3909","95209","04/28/12","143000","05/24/12","110.00","07/23/12","143000"
"3729 Ignacio Cir Stockton, CA 95209-3900","95209","08/24/09","129950","08/26/09","105.67","10/27/09","149000"
"3078 Scarlet Oak Dr Stockton, CA 95209-3918","95209","04/19/11","149000","05/23/11","73.44","07/03/11","149000"
"3481 Hepburn Cir Stockton, CA 95209-3912","95209","05/25/11","149900","06/02/11","105.90","08/08/11","149000"
"3233 English Oak Cir Stockton, CA 95209-3920","95209","08/31/11","149000","09/30/11","74.87","11/09/11","149000"
"10936 Lava Bed Ln Stockton, CA 95209-3717","95209","12/13/11","149400","02/08/12","104.62","03/27/12","149400"
"3105 English Oak Cir Stockton, CA 95209-3921","95209","01/20/10","149500","01/27/10","87.84","03/02/10","149500"
"2582 Eagle Rock Cir Stockton, CA 95209-4177","95209","11/12/08","225000","04/18/09","79.66","05/12/09","150000"
"3093 English Oak Cir Stockton, CA 95209-3922","95209","06/22/12","150000","01/24/13","93.34","03/01/13","150000"
"4112 Black Butte Cir Stockton, CA 95209-3502","95209","02/27/09","150000","03/07/09","98.10","07/08/09","150000"
"3065 English Oak Cir Stockton, CA 95209-3922","95209","09/28/09","141000","11/09/09","93.34","02/04/10","150000"
"5225 Vesta Cir Stockton, CA 95219-7246","95219","12/07/09","148000","03/15/10","90.09","05/07/10","150000"
"10714 Sellers Cir Stockton, CA 95209-3815","95209","11/05/09","150000","06/29/10","108.93","06/29/10","150000"
"3595 Hepburn Cir Stockton, CA 95209-3902","95209","07/14/10","162000","08/25/10","79.66","09/28/10","150000"
"10233 Chaplin Ct Stockton, CA 95209-3916","95209","06/01/10","149000","11/17/10","96.34","12/10/10","150000"
"3029 White Oak Dr Stockton, CA 95209-3917","95209","05/06/10","155900","10/28/10","76.84","12/30/10","150000"
"3656 Hepburn Cir Stockton, CA 95209-3908","95209","12/16/10","144900","01/05/11","115.38","01/27/11","150000"
"10616 Siskiyou Ln Stockton, CA 95209-3812","95209","03/06/10","160500","03/07/11","65.67","04/15/11","150000"
"9955 River View Cir Stockton, CA 95209-4165","95209","02/10/11","159000","06/27/11","102.39","07/04/11","150000"
"3334 Gable Ct Stockton, CA 95209-3903","95209","06/09/11","150000","07/05/11","105.49","09/20/11","150000"
"10942 Dutch Tulip Dr Stockton, CA 95209-3777","95209","06/25/11","150000","11/01/11","81.12","12/09/11","150000"
"10565 Sandberg Ln Stockton, CA 95209-3744","95209","07/22/11","139000","09/01/11","105.63","01/05/12","150000"
"3554 Des Moines Dr Stockton, CA 95209-3747","95209","11/22/11","147900","12/08/11","79.79","01/19/12","150000"
"10808 Winward Ave Stockton, CA 95209-4262","95209","06/21/11","160000","12/08/11","68.71","01/31/12","150000"
"10844 Peony Place Dr Stockton, CA 95209-3776","95209","06/29/11","148900","07/18/11","72.95","09/14/11","148900"
"3117 English Oak Cir Stockton, CA 95209-3921","95209","01/20/12","152800","02/02/12","75.34","03/02/12","150000"
"10328 Lombard Ct Stockton, CA 95209-3905","95209","03/05/12","149950","03/26/12","115.38","04/19/12","150000"
"3337 English Oak Cir Stockton, CA 95209-3919","95209","02/21/12","149000","03/27/12","75.87","05/09/12","150000"
"3035 Golden Poppy Ln Stockton, CA 95209-3784","95209","08/17/11","155000","06/12/12","70.29","07/06/12","150000"
"1440 Cypress Run Dr Stockton, CA 95209-4532","95209","09/08/11","149900","04/09/12","85.42","07/29/12","150000"
"3661 Hepburn Cir Stockton, CA 95209-3908","95209","08/14/12","150000","10/17/12","79.66","11/20/12","150000"
"10433 River Oaks Dr Stockton, CA 95209-4143","95209","11/25/09","169900","01/27/10","84.52","05/03/10","150100"
"3045 English Oak Cir Stockton, CA 95209-3922","95209","03/14/12","150000","07/03/12","76.15","08/02/12","150100"
"3541 Hepburn Cir Stockton, CA 95209-3902","95209","05/24/11","149000","08/19/11","79.93","09/16/11","150500"
"3327 Mansfield Ct Stockton, CA 95209-3904","95209","11/23/11","148800","01/06/12","94.25","02/27/12","150800"
"10246 Chaplin Ct Stockton, CA 95209-3916","95209","01/27/09","149900","02/04/09","139.17","04/10/09","151000"
"3081 English Oak Cir Stockton, CA 95209-3922","95209","04/11/11","159900","05/05/11","76.61","06/30/11","151000"
"9947 Thompson Way Stockton, CA 95209-4521","95209","12/21/10","149950","02/08/11","102.57","02/11/11","151500"
"3021 Calla Lily Ln Stockton, CA 95209-3778","95209","03/11/11","154900","04/26/11","71.06","05/10/11","152000"
"2585 Eagle Rock Cir Stockton, CA 95209-4177","95209","04/25/11","151000","07/28/11","80.72","08/24/11","152000"
"3484 Hepburn Cir Stockton, CA 95209-3912","95209","11/02/10","152000","12/22/10","80.83","02/03/11","152200"
"10931 Honeysuckle Way Stockton, CA 95209","95209","02/13/11","155000","03/21/11","88.92","04/05/11","152500"
"10866 Iris Bloom Dr Stockton, CA 95209-3789","95209","02/21/11","139900","04/29/11","82.48","08/27/11","152500"
"3173 English Oak Cir Stockton, CA 95209-3921","95209","08/10/10","146000","09/15/10","95.21","11/05/10","153000"
"10139 River Falls Cir Stockton, CA 95209-4139","95209","09/21/11","154900","10/11/11","81.64","11/29/11","153000"
"3529 Hepburn Cir Stockton, CA 95209-3902","95209","01/14/12","153900","05/19/12","117.69","05/23/12","153000"
"3467 Tupelo Dr Stockton, CA 95209-3743","95209","08/04/11","150000","01/17/12","105.63","02/29/12","150000"
"10898 Fire Island Cir Stockton, CA 95209-3703","95209","11/06/11","138000","02/08/12","92.88","03/01/12","150000"
"3835 Vancouver Cir Stockton, CA 95209-3733","95209","11/29/11","154000","01/25/12","88.76","02/29/12","154000"
"10986 Iris Bloom Dr Stockton, CA 95209-3790","95209","11/02/09","169900","02/05/10","89.38","03/19/10","154900"
"3313 English Oak Cir Stockton, CA 95209-3919","95209","01/23/12","154900","01/26/12","96.39","02/28/12","154900"
"3015 ENGLISH OAK Stockton, CA 95209","95209","01/16/09","155000","02/10/09","101.11","03/18/09","155000"
"4104 Black Butte Cir Stockton, CA 95209-3502","95209","01/21/09","155900","03/24/09","108.77","06/08/09","155000"
"10698 Sellers Cir Stockton, CA 95209-3813","95209","04/30/09","154900","05/08/09","101.51","07/09/09","155000"
"4138 Black Butte Cir Stockton, CA 95209-3502","95209","12/07/09","155000","02/05/10","100.58","02/26/10","155000"
"10584 Rudder Way Stockton, CA 95209-4349","95209","03/05/10","140000","03/12/10","71.63","04/09/10","155000"
"3575 Ignacio Cir Stockton, CA 95209-3900","95209","05/21/10","154900","06/03/10","115.24","07/01/10","155000"
"10959 Sea Hawk Ct Stockton, CA 95209-4294","95209","11/10/10","176000","01/28/11","71.00","02/28/11","155000"
"10918 Iris Bloom Dr Stockton, CA 95209-3790","95209","07/12/10","140000","02/16/11","83.83","03/22/11","155000"
"3026 English Oak Cir Stockton, CA 95209-3922","95209","01/11/11","159000","03/16/11","96.45","04/01/11","155000"
"2504 Eagle Rock Cir Stockton, CA 95209-4177","95209","05/11/11","151500","05/23/11","82.32","06/13/11","155000"
"2522 Eagle Rock Cir Stockton, CA 95209-4177","95209","03/23/11","152900","05/11/11","109.00","06/14/11","155000"
"3096 Scarlet Oak Dr Stockton, CA 95209-3918","95209","03/15/11","165000","06/23/11","71.17","07/28/11","155000"
"10894 Fire Island Cir Stockton, CA 95209-3703","95209","07/13/11","159000","07/13/11","108.54","07/28/11","155000"
"10471 Albert Dr Stockton, CA 95209-4585","95209","06/23/11","187900","08/16/11","77.50","08/22/11","155000"
"10931 Iris Bloom Dr Stockton, CA 95209-3790","95209","06/14/11","155000","06/27/11","72.46","08/26/11","155000"
"3451 Hepburn Cir Stockton, CA 95209-3912","95209","04/22/11","139500","08/01/11","96.88","08/30/11","155000"
"10701 Sellers Cir Stockton, CA 95209-3815","95209","04/12/11","157900","07/20/11","67.86","08/31/11","155000"
"5457 Ridgeview Cir Stockton, CA 95219-7190","95219","12/01/10","165000","07/29/11","84.10","09/23/11","155000"
"3057 English Oak Cir Stockton, CA 95209-3922","95209","08/20/08","159000","09/18/08","101.99","10/23/08","154000"
"9951 River View Cir Stockton, CA 95209-4165","95209","05/03/11","155000","08/31/11","105.80","09/27/11","155000"
"10229 Garbo Ct Stockton, CA 95209-3911","95209","08/28/08","154000","08/29/08","141.94","12/10/08","154000"
"6534 Crestview Cir Stockton, CA 95219-7197","95219","09/29/11","172900","11/14/11","92.59","12/22/11","155000"
"4012 Des Moines Dr Stockton, CA 95209-3759","95209","11/17/11","147000","11/30/11","82.45","03/09/12","155000"
"3655 Ignacio Cir Stockton, CA 95209-3900","95209","11/23/11","150000","01/31/12","97.18","03/27/12","155000"
"3619 Hepburn Cir Stockton, CA 95209-3906","95209","03/02/12","149900","03/07/12","99.55","04/11/12","155000"
"5323 Vesta Cir Stockton, CA 95219-7247","95219","09/24/11","149000","05/26/12","76.39","06/27/12","155000"
"3213 English Oak Cir Stockton, CA 95209-3920","95209","03/05/12","159000","07/01/12","75.24","07/27/12","155000"
"3525 Des Moines Dr Stockton, CA 95209-3747","95209","06/18/12","155000","07/03/12","73.81","08/13/12","155000"
"27 Belluno Dr Stockton, CA 95209-4587","95209","06/06/11","155000","04/03/12","69.04","09/21/12","155000"
"6395 Crestview Cir Stockton, CA 95219-7199","95219","05/03/12","155000","05/04/12","79.90","11/05/12","155000"
"823 Rubino Ct Stockton, CA 95209-4355","95209","05/28/12","134900","08/20/12","96.03","12/21/12","155000"
"3030 White Oak Dr Stockton, CA 95209-3917","95209","01/22/13","137800","02/11/13","109.15","06/24/13","155000"
"823 Cowell Way Stockton, CA 95209-4352","95209","03/20/13","155000","03/25/13","96.03","08/29/13","155000"
"10782 Fire Island Cir Stockton, CA 95209-3704","95209","04/28/11","155000","05/23/11","111.34","07/12/11","159000"
"10943 Wildberry Ln Stockton, CA 95209-3786","95209","04/11/12","155200","04/20/12","74.62","05/18/12","155800"
"3065 White Oak Dr Stockton, CA 95209-3917","95209","06/03/09","145900","12/23/09","95.94","12/23/09","155900"
"3453 Tupelo Dr Stockton, CA 95209-3743","95209","09/19/11","155000","01/18/12","109.86","02/24/12","156000"
"10210 Chaplin Ct Stockton, CA 95209-3916","95209","02/01/11","152900","02/08/11","83.38","03/18/11","157000"
"3121 Lafever Ct Stockton, CA 95209-3816","95209","06/08/11","155900","06/15/11","79.61","07/28/11","157000"
"10278 River Park Cir Stockton, CA 95209-4183","95209","05/25/11","159950","08/01/11","78.38","08/12/11","157000"
"10941 Peony Place Dr Stockton, CA 95209-3783","95209","07/19/11","160000","08/07/11","73.40","10/20/11","157000"
"10416 River Oaks Dr Stockton, CA 95209-4102","95209","03/24/11","139900","08/16/11","82.32","10/17/11","155000"
"10853 Dutch Tulip Dr Stockton, CA 95209-3775","95209","09/20/10","160000","02/03/11","76.58","03/25/11","159900"
"10316 Lombard Ct Stockton, CA 95209-3905","95209","09/18/09","184900","09/30/09","83.91","12/17/09","158000"
"6518 Crestview Cir Stockton, CA 95219-7197","95219","08/15/11","159900","11/14/11","97.09","12/06/11","159900"
"10328 Lombard Ct, Stockton, CA 95209-3905","95209","06/03/08","131175","10/31/08","123.08","11/25/08","160000"
"3225 English Oak Cir Stockton, CA 95209-3920","95209","01/21/10","158000","04/01/10","76.70","05/14/10","158000"
"10909 Honeysuckle Way Stockton, CA 95209-3787","95209","06/01/10","157900","08/28/10","85.45","09/29/10","158000"
"10869 Fire Island Cir Stockton, CA 95209-3702","95209","12/06/10","162900","12/18/10","89.47","01/31/11","158000"
"10207 River Park Cir Stockton, CA 95209-4183","95209","10/13/10","154900","12/23/10","78.88","02/02/11","158000"
"10844 Fire Island Cir Stockton, CA 95209-3719","95209","02/26/11","149900","03/10/11","110.64","04/08/11","158000"
"3547 Hepburn Cir Stockton, CA 95209-3902","95209","07/19/12","165000","07/30/12","112.30","09/12/12","158000"
"3325 English Oak Cir Stockton, CA 95209-3919","95209","07/13/12","146300","06/10/13","98.32","06/10/13","158000"
"10878 Honeysuckle Way Stockton, CA 95209-3781","95209","08/10/11","158500","09/27/11","74.27","11/07/11","158500"
"5209 Loki Ln Stockton, CA 95219-7245","95219","03/02/09","175900","03/31/09","95.50","04/24/09","159000"
"10949 Dutch Tulip Dr Stockton, CA 95209-3777","95209","05/29/10","165900","07/02/10","85.99","08/09/10","159000"
"10901 Dutch Tulip Dr Stockton, CA 95209-3777","95209","05/04/11","165900","07/12/11","74.30","09/29/11","159000"
"3538 Des Moines Dr Stockton, CA 95209-3747","95209","07/07/11","149900","08/04/11","84.57","02/29/12","159000"
"10026 Noyo Ln Stockton, CA 95219-7136","95219","01/06/11","160000","02/14/11","80.73","02/25/11","160000"
"10669 Sellers Cir Stockton, CA 95209-3813","95209","12/09/11","162500","01/17/12","70.26","03/07/12","159000"
"4070 Black Butte Cir Stockton, CA 95209-3501","95209","04/21/12","159000","07/16/12","82.60","08/24/12","159000"
"10944 Iris Bloom Dr Stockton, CA 95209-3790","95209","08/12/09","159390","08/20/09","86.20","09/26/09","159390"
"3679 Hepburn Cir, Stockton, CA 95209-3908","95209","10/05/11","159547","10/12/11","113.40","11/18/11","159547"
"3426 Hepburn Cir Stockton, CA 95209-3912","95209","05/29/09","159900","06/05/09","113.65","06/26/09","159900"
"3436 Tupelo Dr Stockton, CA 95209-3743","95209","07/03/11","175000","08/30/11","92.22","10/24/11","160000"
"10919 Dutch Tulip Dr Stockton, CA 95209-3777","95209","02/09/10","159900","04/25/10","86.48","05/28/10","159900"
"10946 Peony Place Dr Stockton, CA 95209-3783","95209","12/22/11","144500","03/18/12","73.40","05/01/12","157000"
"10240 River Park Cir Stockton, CA 95209-4183","95209","02/13/12","157000","04/24/12","78.38","05/25/12","157000"
"10717 Sellers Cir Stockton, CA 95209-3815","95209","09/20/12","169000","10/12/12","102.82","12/19/12","157000"
"3631 Ignacio Cir Stockton, CA 95209-3900","95209","09/29/10","159900","11/17/10","111.70","12/07/10","157500"
"10801 Iris Bloom Dr Stockton, CA 95209-3789","95209","06/23/12","155000","06/29/12","77.17","10/10/12","157500"
"3475 Hepburn Cir Stockton, CA 95209-3912","95209","01/22/09","156900","02/19/09","123.08","03/31/09","160000"
"3309 Gable Ct Stockton, CA 95209-3903","95209","09/21/09","160000","01/21/10","123.08","03/02/10","160000"
"3006 English Oak Cir Stockton, CA 95209-3922","95209","02/11/10","160000","02/23/10","81.97","04/13/10","160000"
"10418 Sailpointe Ave Stockton, CA 95219-7265","95219","02/09/12","159950","02/11/12","88.25","06/12/12","160000"
"5304 Vesta Cir Stockton, CA 95219-7247","95219","12/09/09","170000","05/17/10","68.11","06/12/10","160000"
"1473 Elkhorn Dr Stockton, CA 95209-4317","95209","01/04/10","169000","06/25/10","91.22","07/01/10","160000"
"10218 Brando Ct Stockton, CA 95209-3910","95209","07/16/10","159900","07/26/10","84.97","08/27/10","160000"
"3102 English Oak Cir Stockton, CA 95209-3921","95209","04/21/10","150000","07/30/10","98.46","08/31/10","160000"
"10922 Wildberry Ln Stockton, CA 95209-3786","95209","08/03/10","150000","08/05/10","74.98","10/29/10","160000"
"3231 Golden Poppy Ln Stockton, CA 95209-3788","95209","06/28/10","158500","10/19/10","74.80","11/30/10","160000"
"10916 Peony Place Dr Stockton, CA 95209-3783","95209","08/28/10","160000","10/07/10","61.21","01/05/11","160000"
"10978 Iris Bloom Dr Stockton, CA 95209-3790","95209","06/03/10","150000","12/31/10","76.63","01/26/11","160000"
"10206 Brando Ct Stockton, CA 95209-3910","95209","11/24/10","164900","01/03/11","100.00","02/25/11","160000"
"5303 Vesta Stockton, CA 95219","95219","01/14/11","164900","02/10/11","77.52","03/17/11","160000"
"10610 Siskiyou Ln Stockton, CA 95209-3812","95209","02/23/11","164900","05/20/11","81.14","06/17/11","160000"
"10501 Lake Point Ave Stockton, CA 95219-7274","95219","03/10/11","160000","05/24/11","90.45","07/18/11","160000"
"3980 Vancouver Cir Stockton, CA 95209-3732","95209","08/11/11","153900","08/31/11","112.68","09/07/11","160000"
"5515 Ridgeview Cir Stockton, CA 95219-7189","95219","05/02/11","164900","06/27/11","86.49","10/21/11","160000"
"10885 Iris Bloom Dr Stockton, CA 95209-3789","95209","10/19/11","160000","10/23/11","74.98","11/09/11","160000"
"5272 Vesta Cir Stockton, CA 95219-7246","95219","08/27/11","151000","10/24/11","77.52","11/30/11","160000"
"2863 Big Sur St Stockton, CA 95209-4114","95209","09/10/10","154900","09/29/10","97.89","10/15/10","162000"
"10320 Point Reyes Cir Stockton, CA 95209-4150","95209","05/18/11","159900","07/06/11","80.19","09/29/11","159900"
"10396 Big Oak Cir Stockton, CA 95209-4560","95209","11/29/11","165500","02/24/12","91.22","05/01/12","160000"
"9930 River View Cir Stockton, CA 95209-4169","95209","01/19/12","169000","03/29/12","80.81","05/30/12","160000"
"2516 Eagle Rock Cir Stockton, CA 95209-4177","95209","06/11/12","130000","06/29/12","84.97","08/06/12","160000"
"3106 Daisy Trail Dr Stockton, CA 95209-3782","95209","08/27/12","159900","09/27/12","74.98","11/26/12","160000"
"3188 English Oak Cir Stockton, CA 95209-3921","95209","07/20/12","149000","09/10/12","98.46","12/10/12","160000"
"3153 Golden Poppy Ln Stockton, CA 95209-3785","95209","05/18/12","149999","08/04/12","61.21","01/31/13","160000"
"10747 Fire Island Cir Stockton, CA 95209-3710","95209","03/10/11","154500","01/22/13","112.04","04/10/13","160000"
"10198 Creek Trail Cir Stockton, CA 95209-4173","95209","10/29/11","155000","11/02/11","109.28","12/02/11","160100"
"10179 Creek Trail Cir Stockton, CA 95209-4173","95209","09/27/11","160000","12/09/11","87.77","01/27/12","160100"
"3113 Lafever Ct Stockton, CA 95209-3816","95209","09/10/10","154900","03/04/11","70.04","05/13/11","160322"
"6293 Crestview Cir Stockton, CA 95219-7200","95219","12/22/10","180000","01/18/11","73.14","03/21/11","160333"
"10919 Iris Bloom Dr Stockton, CA 95209-3790","95209","03/22/11","160000","03/29/11","72.26","04/06/11","160500"
"10913 Dutch Tulip Dr Stockton, CA 95209-3777","95209","03/30/09","149900","05/11/09","92.90","06/30/09","161000"
"5262 Loki Ln Stockton, CA 95219-7245","95219","09/02/09","153900","09/16/09","96.70","11/06/09","161000"
