"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"335 N Airport Way Stockton, CA 95205-4511","95205","10/08/08","47900","11/12/08","23.15","12/29/08","25000"
"1915 E Market St Stockton, CA 95205-5626","95205","11/19/08","25000","01/12/09","31.09","01/26/09","25000"
"516 S Adelbert Ave Stockton, CA 95215","95215","11/07/08","32900","01/14/09","31.09","02/06/09","25000"
"1510 N E St Stockton, CA 95205-3509","95205","04/18/08","29900","01/12/09","29.17","02/26/09","25000"
"3205 Belvedere Ave Stockton, CA 95205-2649","95205","11/20/08","28900","02/02/09","15.90","02/27/09","25000"
"1965 N Sunset Ave Stockton, CA 95205-2828","95205","04/24/07","45000","11/10/08","36.98","03/06/09","25000"
"1970 N Filbert St Stockton, CA 95205-2840","95205","09/15/08","32900","02/05/09","28.94","03/06/09","25000"
"1275 N Funston Ave Stockton, CA 95205-3701","95205","07/13/09","22900","09/10/09","22.69","10/19/09","25000"
"2945 N F St Stockton, CA 95205-2614","95205","10/02/09","27225","10/07/09","16.33","10/23/09","25000"
"960 Beatrice Ave Stockton, CA 95205-4252","95205","10/12/09","27500","11/18/09","32.94","11/30/09","25000"
"743 S Broadway Ave Stockton, CA 95205-6615","95205","11/13/09","30000","06/19/10","28.54","06/30/10","25000"
"5743 E Marsh St Stockton, CA 95215-5436","95215","05/02/11","36000","08/02/11","33.24","08/26/11","25000"
"504 S Wagner Ave Stockton, CA 95215-5250","95215","06/28/11","24200","07/26/11","28.54","09/27/11","25000"
"1951 Auto Ave Stockton, CA 95205-2806","95205","03/20/12","34900","04/23/12","39.12","05/22/12","25000"
"2350 E Harding Way Stockton, CA 95205-3526","95205","10/08/09","25200","11/05/09","65.32","11/16/09","25150"
"2960 N F St Stockton, CA 95205-2615","95205","11/08/12","26500","12/10/12","35.14","01/29/13","25299"
"1033 N Golden Gate Ave Stockton, CA 95205-3930","95205","06/22/11","38000","10/13/11","28.98","10/31/11","25500"
"357 S Adelbert Ave Stockton, CA 95215-5801","95215","08/25/08","37900","12/06/08","28.90","12/30/08","25718"
"538 N Sierra Nevada St Stockton, CA 95205-4435","95205","12/03/08","32500","03/20/09","32.50","04/15/09","26000"
"1409 E Flora St Stockton, CA 95205-4129","95205","02/24/10","29900","03/18/10","30.02","04/06/10","26000"
"2820 Belvedere Ave Stockton, CA 95205-2608","95205","08/26/11","19900","09/07/11","27.20","09/29/11","26000"
"1143 N Filbert St Stockton, CA 95205-3811","95205","01/09/12","30000","02/27/12","30.95","03/27/12","26000"
"2307 E Alpine Ave Stockton, CA 95205-2522","95205","02/29/12","29900","05/02/12","17.97","05/18/12","26000"
"2504 Roosevelt Stockton, CA 95205","95205","03/25/12","32300","05/03/12","51.38","06/05/12","26000"
"954 S Gertrude Ave Stockton, CA 95215-6715","95215","10/15/08","26600","10/20/08","56.60","11/17/08","26600"
"2911 N F St Stockton, CA 95205-2614","95205","05/06/11","34000","05/17/11","34.97","06/09/11","27000"
"1624 E Miner Ave Stockton, CA 95205-4539","95205","01/18/12","25900","04/10/12","33.33","04/30/12","27000"
"1241 N Filbert St Stockton, CA 95205-3812","95205","05/09/12","33500","05/09/12","56.25","05/16/12","27000"
"324 N Sierra Nevada St Stockton, CA 95205-4547","95205","05/08/12","39900","06/11/12","21.29","06/27/12","27000"
"232 Adrienne Ave Stockton, CA 95215-5902","95215","04/30/10","29900","05/03/10","25.61","05/26/10","27500"
"1420 N Golden Gate Ave Stockton, CA 95205-3018","95205","05/05/12","27500","06/04/12","27.86","06/25/12","27500"
"5245 E Weber Ave Stockton, CA 95215-5307","95215","04/22/10","16950","04/30/10","45.60","09/14/10","27905"
"357 S Thelma Ave Stockton, CA 95215-5932","95215","01/06/09","27313","01/12/09","38.46","02/03/09","28000"
"319 Florence St Stockton, CA 95205-4515","95205","12/18/08","29900","02/23/09","26.42","03/20/09","28000"
"419 S Olive Ave Stockton, CA 95215-5832","95215","02/07/11","28900","02/24/11","27.75","03/10/11","28000"
"1530 N Filbert St Stockton, CA 95205-3520","95205","03/28/11","29900","04/26/11","38.46","05/19/11","28000"
"360 S E St Stockton, CA 95205-5622","95205","10/11/11","35400","08/17/12","33.10","08/24/12","28000"
"2203 E Stadium Dr Stockton, CA 95205-2536","95205","05/25/12","35000","05/26/12","21.98","10/25/12","28000"
"4945 Elvin Ave Stockton, CA 95215-5326","95215","04/02/10","29900","04/16/10","56.55","06/07/10","28500"
"2439 Robindale Ave Stockton, CA 95205-2656","95205","10/26/11","28500","11/02/11","43.18","12/12/11","28500"
"2372 E Market St Stockton, CA 95205-5635","95205","07/09/09","35000","07/27/09","24.73","10/05/09","27900"
"1509 E Walnut St Stockton, CA 95205-3433","95205","11/24/09","28710","12/02/09","29.42","12/28/09","28710"
"602 N D St Stockton, CA 95205-4304","95205","12/02/11","37900","12/20/11","37.73","12/23/11","28900"
"346 S Oro Ave Stockton, CA 95215-5851","95215","12/19/08","29900","12/19/08","46.47","01/15/09","29000"
"1941 Gilchrist Ave Stockton, CA 95205-2801","95205","06/13/08","25000","01/22/09","32.44","03/10/09","29000"
"3111 Lewis St Stockton, CA 95205-3029","95205","06/26/09","23760","07/08/09","41.79","07/29/09","27500"
"2445 N F St Stockton, CA 95205-3209","95205","09/09/08","29000","11/16/08","58.20","12/08/08","29100"
"2544 E Marsh St Stockton, CA 95205-6500","95205","03/17/09","27500","03/20/09","28.29","04/29/09","27500"
"2928 N F St Stockton, CA 95205-2615","95205","08/07/09","29900","08/19/09","39.09","08/28/09","29900"
"2697 Bacon St Stockton, CA 95205-2790","95205","06/28/12","29900","06/29/12","35.77","08/07/12","29900"
"253 S Sinclair Ave Stockton, CA 95215-5813","95215","06/03/08","39900","10/28/08","36.36","11/04/08","30000"
"3220 N E St Stockton, CA 95205-2510","95205","11/10/08","30900","12/22/08","40.71","12/30/08","30000"
"2440 Mistletoe Ave Stockton, CA 95205-2622","95205","08/26/08","34900","12/16/08","45.45","01/05/09","30000"
"1940 E Park St Stockton, CA 95205-4207","95205","10/06/08","34900","01/12/09","33.90","01/27/09","30000"
"1413 Williams St Stockton, CA 95205-3561","95205","01/23/09","29900","02/27/09","36.67","03/16/09","27500"
"4119 E 6th St Stockton, CA 95215-7413","95215","02/12/08","43500","01/15/09","34.72","02/15/09","30000"
"336 Florence St Stockton, CA 95205-4516","95205","08/22/08","41900","02/11/09","19.87","02/23/09","30000"
"1122 N Sierra Nevada St Stockton, CA 95205-3137","95205","01/26/09","29900","01/28/09","24.17","03/05/09","30000"
"3936 Section Ave Stockton, CA 95215-7423","95215","11/21/08","30000","02/25/09","34.56","03/29/09","30000"
"1111 N F St Stockton, CA 95205-3807","95205","12/18/08","34500","01/26/09","39.58","03/31/09","30000"
"2330 E Harding Way Stockton, CA 95205-3526","95205","09/18/08","30000","02/10/09","51.02","04/08/09","30000"
"1438 E Walnut St Stockton, CA 95205-3118","95205","10/27/08","42900","03/19/09","36.86","05/01/09","30000"
"1032 N Filbert St Stockton, CA 95205-4360","95205","06/25/09","30000","09/09/09","15.19","09/30/09","27000"
"1403 Report Ave Stockton, CA 95205-3030","95205","06/10/09","40000","06/23/09","24.37","09/30/09","27000"
"902 Pleasant Ave Stockton, CA 95205-4248","95205","07/16/09","27720","07/24/09","35.53","08/26/09","27000"
"2427 N F St Stockton, CA 95205-3209","95205","02/23/09","29000","03/24/09","29.61","04/23/09","27000"
"1528 Pinchot St Stockton, CA 95205-3715","95205","03/06/09","29000","04/28/09","22.61","05/22/09","26000"
"2819 Belvedere Ave Stockton, CA 95205-2607","95205","09/18/09","25000","09/18/09","28.60","11/10/09","25000"
"3120 Redwood Ave Stockton, CA 95205-2628","95205","07/27/09","20000","08/06/09","38.07","10/13/09","30000"
"2075 Cherokee Rd Stockton, CA 95205-2769","95205","12/01/09","39900","01/20/10","29.64","02/08/10","30000"
"5044 E Weber Ave Stockton, CA 95215-5349","95215","01/06/10","40000","04/13/10","30.09","04/30/10","30000"
"5035 Elvin Ave Stockton, CA 95215-5362","95215","11/20/09","46900","04/30/10","27.75","06/08/10","30000"
"3211 Belvedere Ave Stockton, CA 95205-2649","95205","08/11/09","24900","08/26/09","38.82","10/06/09","25000"
"1501 Sierra Ln Stockton, CA 95205-3558","95205","03/05/10","32000","06/01/10","59.52","07/19/10","30000"
"3482 E Lafayette St Stockton, CA 95205-5721","95205","01/24/11","29900","02/07/11","20.91","06/08/11","30000"
"3482 E Lafayette St Stockton, CA 95205-5721","95205","06/06/11","29900","06/06/11","20.91","06/09/11","30000"
"1227 N F St Stockton, CA 95205-3809","95205","08/05/11","30000","09/26/11","41.67","10/14/11","30000"
"2428 E Anita St Stockton, CA 95205-3844","95205","04/24/09","26000","05/11/09","24.44","08/18/09","25000"
"3441 Higgins Ave Stockton, CA 95205-2534","95205","11/17/11","29900","02/01/12","26.79","02/27/12","30000"
"2201 E Alpine Ave Stockton, CA 95205-2521","95205","12/05/11","35000","03/15/12","45.45","03/22/12","30000"
"2025 E Myrtle St Stockton, CA 95205-5038","95205","02/28/12","36000","03/07/12","29.10","04/10/12","30000"
"382 S Sinclair Ave Stockton, CA 95215-5837","95215","12/13/11","34600","04/19/12","34.13","04/30/12","30000"
"635 S Golden Gate Ave Stockton, CA 95205-6636","95205","05/24/12","30000","07/27/12","47.17","08/10/12","30000"
"910 Solari Ave Stockton, CA 95205-4245","95205","03/05/12","29000","03/08/12","44.70","05/03/12","30039"
"615 S Garden Ave Stockton, CA 95205-6619","95205","05/26/10","30090","06/02/10","31.35","07/15/10","30100"
"1303 E Lindsay St Stockton, CA 95205-4414","95205","02/28/11","34900","06/03/11","23.99","06/08/11","30400"
"1418 E Lindsay St Stockton, CA 95205-4416","95205","02/11/09","29900","02/17/09","21.13","03/18/09","25000"
"518 Burkett Ave Stockton, CA 95205-6514","95205","11/06/09","30500","11/16/09","30.32","12/04/09","30500"
"2231 E Lafayette St Stockton, CA 95205-5606","95205","03/01/11","29900","03/10/11","25.04","03/30/11","30500"
"1511 Hiawatha Ave Stockton, CA 95205-3414","95205","09/18/08","34900","09/30/08","31.50","11/10/08","31000"
"2358 E Washington St Stockton, CA 95205-5639","95205","02/15/09","29000","04/06/09","29.47","04/30/09","24900"
"313 N Golden Gate Ave Stockton, CA 95205-4747","95205","12/18/07","29900","12/18/08","58.71","12/30/08","31000"
"1507 E Walnut St Stockton, CA 95205-3433","95205","11/25/09","30000","12/16/09","24.14","12/29/09","31000"
"2049 N F St Stockton, CA 95205-2774","95205","04/19/11","32600","06/30/11","29.81","07/28/11","31000"
"1028 N Airport Way Stockton, CA 95205-4111","95205","05/06/11","34145","08/05/11","42.23","08/11/11","31000"
"814 N Golden Gate Ave Stockton, CA 95205-3902","95205","04/23/12","30900","05/04/12","40.05","06/15/12","31000"
"4904 Elvin Ave Stockton, CA 95215-5327","95215","12/26/08","49000","05/07/09","29.32","05/20/09","31250"
"1548 SIERRA Ln Stockton, CA 95205","95205","01/14/11","30000","09/16/11","38.91","09/29/11","31440"
"2412 Totten Ave Stockton, CA 95205-2838","95205","10/22/08","29900","11/03/08","39.97","12/02/08","31500"
"3300 N E St Stockton, CA 95205-2511","95205","08/18/08","32900","11/12/08","42.80","12/11/08","31500"
"5043 Carmellia St Stockton, CA 95215-5948","95215","06/27/10","30000","09/01/10","28.62","09/29/10","24500"
"2249 E Myrtle St Stockton, CA 95205-5042","95205","03/23/11","29500","05/30/11","36.46","06/30/11","31500"
"1712 Sunnyside Ave Stockton, CA 95205-3428","95205","04/09/09","27000","04/16/09","36.21","05/29/09","23500"
"2051 E Washington St Stockton, CA 95205-5616","95205","09/05/08","34900","09/11/08","34.37","10/23/08","32000"
"5 S Dawes Ave Stockton, CA 95215-5229","95215","03/17/09","29900","03/24/09","41.88","04/14/09","32000"
"1625-E E Pinchot St Stockton, CA 95205-3716","95205","09/27/11","23900","10/31/11","37.16","11/04/11","22000"
"2434 Stewart St Stockton, CA 95205-2751","95205","03/09/09","19900","03/27/09","30.30","04/22/09","20000"
"3011 John Stockton, CA 95205","95205","11/17/14","16000","11/19/14","27.03","12/15/14","16000"
"306 S Del Mar Ave Stockton, CA 95215-5918","95215","02/24/12","25000","07/27/12","34.55","07/27/12","28500"
"1044 N Airport Way Stockton, CA 95205-4111","95205","12/11/09","29900","03/02/10","21.84","03/23/10","32000"
"427 S Sinclair Ave Stockton, CA 95215-5838","95215","02/10/09","28500","03/04/09","33.81","03/27/09","28500"
"1656 Rhode Island Ave Stockton, CA 95205-3553","95205","03/23/10","32000","03/27/10","33.33","04/30/10","32000"
"2395 E Euclid Ave Stockton, CA 95205-2532","95205","04/23/10","35000","05/04/10","47.62","06/25/10","32000"
"2610 Sanguinetti Ln Stockton, CA 95205-3205","95205","03/21/11","39900","03/22/11","27.54","03/29/11","32000"
"1003 N Golden Gate Ave Stockton, CA 95205-3930","95205","06/10/11","29900","07/18/11","27.80","08/08/11","32000"
"1994 S Olive Ave Stockton, CA 95215-7439","95215","10/06/11","31900","10/12/11","32.59","11/08/11","32000"
"1421 Report Ave Stockton, CA 95205-3030","95205","09/27/11","33900","12/29/11","41.24","01/06/12","32000"
"3118 Kenyon St Stockton, CA 95205-2819","95205","01/30/12","34900","04/02/12","49.61","04/06/12","32000"
"2129 E Washington St Stockton, CA 95205-5618","95205","05/12/12","35900","07/23/12","46.04","07/31/12","32000"
"1140 S Olive Ave Stockton, CA 95215-7348","95215","09/27/12","32000","10/05/12","50.63","12/12/12","32000"
"1710 Sunset Ave Stockton, CA 95205-2910","95205","12/24/14","19900","01/12/15","42.22","01/26/15","32000"
"2443 E Lafayette St Stockton, CA 95205-5610","95205","07/31/09","20900","08/10/09","26.66","09/25/09","28100"
"2063 Webb St Stockton, CA 95205-3236","95205","10/21/08","39900","12/23/08","29.33","12/31/08","32500"
"1331 E Roosevelt St Stockton, CA 95205-3630","95205","11/16/09","30240","12/03/09","23.31","12/23/09","32500"
"2233 Hackberry St Stockton, CA 95205-3816","95205","11/07/11","34900","12/09/11","45.34","01/11/12","32600"
"846 S Drake Ave Stockton, CA 95215-7324","95215","12/15/08","35900","02/26/09","38.12","04/03/09","32900"
"2191 E Washington St Stockton, CA 95205-5618","95205","06/29/11","32900","07/18/11","37.56","07/28/11","32900"
"2431 John St Stockton, CA 95205-3532","95205","08/19/08","31900","11/21/08","45.27","12/10/08","33000"
"2379 E Roosevelt St Stockton, CA 95205-3823","95205","09/15/08","36900","02/18/09","41.15","03/06/09","33000"
"20 N Olive Ave Stockton, CA 95215-5153","95215","02/12/09","34950","02/20/09","35.75","04/07/09","33000"
"1935 Gilchrist Ave Stockton, CA 95205-2801","95205","04/19/09","28080","04/21/09","28.39","06/05/09","28080"
"2226 E Willow St Stockton, CA 95205-3834","95205","10/27/08","34900","08/17/09","42.53","09/03/09","33000"
"2319 E Miner Ave Stockton, CA 95205-5033","95205","08/06/09","36700","09/29/09","31.07","10/01/09","33000"
"320 S Gertrude Ave Stockton, CA 95215-5812","95215","08/25/09","37900","09/14/09","46.74","10/09/09","33000"
"2491 E Sonora St Stockton, CA 95205-6508","95205","02/06/09","19900","07/13/09","24.53","09/09/09","29000"
"2322 E Market St Stockton, CA 95205-5635","95205","12/02/09","29900","12/16/09","35.56","12/24/09","33000"
"2378 E Sonora St Stockton, CA 95205-6507","95205","07/15/10","33900","09/16/10","41.35","10/11/10","33000"
"236 S Oro Ave Stockton, CA 95215-5800","95215","04/28/09","27900","05/15/09","33.21","06/24/09","27900"
"236 Adrienne Ave Stockton, CA 95215-5902","95215","12/03/10","34900","12/09/10","18.67","01/21/11","33000"
"2472 Robindale Ave Stockton, CA 95205-2634","95205","02/03/11","40000","04/15/11","37.54","05/05/11","33000"
"2019 E Myrtle St Stockton, CA 95205-5038","95205","10/24/11","29950","10/31/11","47.41","11/04/11","33000"
"3131 Kenyon St Stockton, CA 95205-2818","95205","02/12/09","27900","02/17/09","32.98","03/09/09","27900"
"2326 E Vine St Stockton, CA 95205-3830","95205","10/13/09","33000","11/12/09","46.08","12/07/09","33500"
"2122 N Funston Ave Stockton, CA 95205","95205","09/12/11","39900","11/11/11","39.46","12/06/11","33500"
"901 S Hinkley Ave Stockton, CA 95215-6720","95215","04/18/08","29900","10/30/08","61.02","12/01/08","29900"
"1743 Myran Ave Stockton, CA 95205-2905","95205","12/23/08","28000","01/08/09","39.68","01/27/09","30000"
"3805 E Washington St Stockton, CA 95215-5136","95215","08/14/08","46900","11/03/08","33.80","11/26/08","34000"
"1528 Belvedere Ave Stockton, CA 95205-3504","95205","08/22/08","34000","01/07/09","51.67","01/22/09","34000"
"1612 Chronicle Ave Stockton, CA 95205-3013","95205","06/13/08","32500","01/02/09","53.13","02/06/09","34000"
"1825 E Flora St Stockton, CA 95205-4203","95205","05/07/09","35900","05/18/09","40.05","07/06/09","30000"
"21 S B St Stockton, CA 95205-5004","95205","11/01/09","34900","02/22/10","36.40","03/11/10","34000"
"425 S Filbert St, Stockton, CA 95205-6542","95205","04/26/10","46000","06/30/10","33.73","07/14/10","34000"
"109 N Hinkley Ave Stockton, CA 95215-5117","95215","10/21/12","35000","10/26/12","45.95","11/13/12","34000"
"1141 N E St Stockton, CA 95205-3803","95205","04/12/11","35900","05/10/11","34.43","06/09/11","34015"
"2244 Cherokee Rd Stockton, CA 95205-2727","95205","01/15/10","38000","02/12/10","56.83","04/15/10","34100"
"2083 E Myrtle St Stockton, CA 95205-5038","95205","02/19/10","36000","03/09/10","37.34","05/07/10","34500"
"624 S Hinkley Ave Stockton, CA 95215-7334","95215","07/09/11","34200","08/18/11","51.57","09/14/11","34500"
"777 S Broadway Ave Stockton, CA 95205-6615","95205","12/15/08","34900","12/15/08","32.02","01/27/09","34900"
"350 S Hinkley Ave Stockton, CA 95215-7200","95215","09/21/09","34900","09/21/09","39.89","11/16/09","34900"
"2545 John St Stockton, CA 95205-3534","95205","08/16/11","35000","08/17/11","34.13","10/18/11","34950"
"2309 N F St Stockton, CA 95205-2780","95205","06/30/08","39000","10/10/08","40.89","10/22/08","35000"
"4445 E 4th St Stockton, CA 95215","95215","10/14/08","53000","10/14/08","52.08","11/02/08","35000"
"2431 Myran Ave Stockton, CA 95205-2754","95205","09/24/08","36900","11/26/08","47.55","12/24/08","35000"
"1418 N F St Stockton, CA 95205-3513","95205","11/17/08","26900","12/20/08","50.72","01/23/09","35000"
"2535 Robindale Ave Stockton, CA 95205-2747","95205","05/18/09","30000","07/01/09","29.76","07/28/09","30000"
"1611 Chronicle Ave Stockton, CA 95205-3012","95205","12/11/08","42900","01/15/09","47.62","02/05/09","35000"
"725 S Wagner Ave Stockton, CA 95215-6845","95215","01/07/09","32900","01/16/09","41.37","02/11/09","35000"
"2536 Marie Way Stockton, CA 95205-2711","95205","01/09/09","29900","02/10/09","51.17","02/20/09","35000"
"33 S Oro Ave Stockton, CA 95215-5150","95215","05/26/09","34900","08/06/09","48.08","08/07/09","30000"
"1803 Bradford St Stockton, CA 95205-3402","95205","12/29/08","36900","03/20/09","48.61","04/15/09","35000"
"1268 Sunnyside Ave Stockton, CA 95205-3725","95205","02/24/09","35900","05/08/09","56.09","06/02/09","35000"
"2473 Francis St Stockton, CA 95205-3582","95205","11/14/08","35000","07/10/09","42.74","09/04/09","35000"
"4923 E Weber Ave Stockton, CA 95215-5346","95215","06/03/09","29900","07/09/09","48.39","08/13/09","30000"
"1804 S Drake Ave Stockton, CA 95215-7426","95215","06/24/09","26000","07/06/09","33.78","08/18/09","30000"
"728 N Sierra Nevada St Stockton, CA 95205-4146","95205","11/10/09","45000","02/14/10","31.00","02/19/10","35000"
"1702 E Poplar St Stockton, CA 95205-4260","95205","03/23/10","39900","03/26/10","28.55","04/21/10","35000"
"615 N Gertrude Ave Stockton, CA 95215-4823","95215","02/26/10","49000","04/30/10","35.11","06/04/10","35000"
"31 N Gertrude Ave Stockton, CA 95215-5111","95215","06/03/10","29900","06/14/10","50.29","06/25/10","35000"
"1321 E Flora St Stockton, CA 95205-4127","95205","06/29/09","33900","07/09/09","26.04","08/19/09","30000"
"1820 E Acacia St Stockton, CA 95205-4231","95205","08/24/10","35700","09/08/10","53.03","09/23/10","35000"
"3426 Belvedere Ave Stockton, CA 95205-2527","95205","06/30/10","45000","10/18/10","26.40","10/22/10","35000"
"3310 San Rafael Ave Stockton, CA 95204-2408","95204","09/21/10","39200","10/19/10","44.36","10/29/10","35000"
"601 N Anteros Ave Stockton, CA 95215-4807","95215","08/31/10","45000","10/29/10","51.85","11/04/10","35000"
"2609 Mccomb Ave Stockton, CA 95205-2736","95205","10/29/10","39900","11/12/10","45.87","12/16/10","35000"
"1255 N Funston Ave Stockton, CA 95205","95205","01/14/11","40900","04/05/11","34.31","04/27/11","35000"
"53 N Anthony Ave Stockton, CA 95215-5300","95215","04/19/11","48900","08/26/11","29.17","09/01/11","35000"
"2014 Bishop St Stockton, CA 95205-3442","95205","06/05/11","35000","08/26/11","35.25","09/02/11","35000"
"5215 E Weber Ave Stockton, CA 95215-5307","95215","07/23/11","29000","11/04/11","43.53","11/04/11","35000"
"1627 N Golden Gate Ave Stockton, CA 95205-3020","95205","05/11/11","49000","09/14/11","53.52","11/22/11","35000"
"304 S Dawes Ave Stockton, CA 95215-5234","95215","09/06/11","43250","11/09/11","41.87","12/20/11","35000"
"1615 Pinchot St Stockton, CA 95205","95205","08/22/11","38000","05/02/12","43.86","05/09/12","35000"
"310 N Oro Ave Stockton, CA 95215-4844","95215","03/29/12","42900","05/08/12","43.53","05/31/12","35000"
"5753 E Marsh St Stockton, CA 95215-5436","95215","02/28/12","35000","05/21/12","53.27","06/21/12","35000"
"836 S Hinkley Ave Stockton, CA 95215-6721","95215","05/01/12","39500","06/01/12","51.62","07/18/12","35000"
"2157 E Washington St Stockton, CA 95205-5618","95205","04/27/12","45000","07/20/12","35.93","09/13/12","35000"
"534 S Anteros Ave Stockton, CA 95215-7366","95215","01/23/13","25900","01/31/13","72.92","02/07/13","35000"
"2219 Young St Stockton, CA 95205-2740","95205","01/28/13","54950","02/21/13","44.64","03/04/13","35000"
"2441 N F St Stockton, CA 95205-3209","95205","01/17/13","35000","02/04/13","59.83","03/28/13","35000"
"2240 E Willow St Stockton, CA 95205-3834","95205","11/19/09","31400","12/30/09","65.06","01/14/10","35001"
"937 Beatrice Ave Stockton, CA 95205-4235","95205","01/02/09","29222","01/15/09","33.49","02/06/09","35100"
"537 S Sinclair Ave Stockton, CA 95215-5838","95215","08/20/09","34900","08/21/09","36.67","10/01/09","35200"
"2458 E Harding Way Stockton, CA 95205-3527","95205","09/25/09","30000","10/20/09","60.86","10/30/09","35300"
"1957 E Market St Stockton, CA 95205-5626","95205","10/25/09","29000","04/30/10","32.26","06/28/10","30000"
"721 S Sinclair Ave Stockton, CA 95215-6738","95215","08/15/11","29900","09/26/11","36.67","10/27/11","30000"
"1529 S Oro Ave Stockton, CA 95215-7339","95215","05/27/09","23900","06/08/09","47.88","06/22/09","30500"
"2374 E Sonora St Stockton, CA 95205-6507","95205","08/18/09","35000","08/31/09","35.43","09/16/09","35500"
"2061 S Adelbert Ave Stockton, CA 95215-7427","95215","09/02/10","22000","09/09/10","39.98","09/27/10","35500"
"1946 Orwood St Stockton, CA 95205-3222","95205","06/02/11","27900","06/13/11","26.37","06/22/11","35500"
"1735 N Myran Ave Stockton, CA 95205-2905","95205","01/26/12","34900","02/27/12","31.25","03/14/12","35500"
"1516 E Pinchot St Stockton, CA 95205-3715","95205","01/16/13","29900","02/08/13","30.13","02/28/13","35700"
"327 N Oro Ave Stockton, CA 95215-4843","95215","05/07/08","35000","10/23/08","27.46","11/17/08","31000"
"1964 S Adelbert Ave Stockton, CA 95215-7430","95215","02/09/12","31500","03/30/12","31.82","04/16/12","31500"
"1349 E Lindsay St Stockton, CA 95205-4414","95205","10/20/08","44900","12/11/08","29.83","01/23/09","36000"
"4031 E 6th St Stockton, CA 95215-7413","95215","02/21/10","29950","04/20/10","41.45","04/30/10","32000"
"2467 Stewart St Stockton, CA 95205-2785","95205","06/01/11","35000","07/26/11","31.92","01/12/12","32300"
"1508 N Golden Gate Ave Stockton, CA 95205-3019","95205","05/27/11","34200","06/02/11","29.32","06/17/11","36000"
"2020 E Bradford St, Stockton, CA 95205-3407","95205","08/22/11","50000","09/14/11","34.85","09/19/11","36000"
"1311 E Roosevelt St Stockton, CA 95205-3630","95205","03/02/12","37000","10/16/12","33.46","12/07/12","36000"
"2488 E Market St Stockton, CA 95205-5637","95205","05/20/09","35000","06/01/09","30.11","06/25/09","33000"
