"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"6063 Carolina Cir Stockton, CA 95219-3970","95219","05/13/13","139900","05/24/13","144.23","06/27/13","150000"
"7410 Lighthouse Dr Stockton, CA 95219-4515","95219","06/07/13","150000","07/22/13","113.55","08/08/13","150000"
"6646 Embarcadero Dr Stockton, CA 95219-3330","95219","07/07/14","169900","08/04/14","105.04","08/22/14","150000"
"2930 Driftwood Pl #19 Stockton, CA 95219","95219","02/15/14","156400","08/23/14","106.01","09/26/14","150000"
"6808 Stonewall Ct Stockton, CA 95219-3230","95219","10/01/14","147999","10/07/14","110.70","11/21/14","150000"
"5833 Morgan Pl #43, Stockton, CA 95219-4631","95219","01/21/15","150000","08/04/15","148.66","08/31/15","150000"
"6844 Gordon Ct, Stockton, CA 95219-3513","95219","11/03/15","150000","12/08/15","166.48","01/22/16","150000"
"3255 Mill Springs Dr, Stockton, CA 95219-3100","95219","12/14/15","144950","12/18/15","125.52","01/29/16","150000"
"8667 Mariners Dr #19, Stockton, CA 95219-4510","95219","05/31/16","140999","06/12/16","184.05","06/30/16","150000"
"6089 Carolina Cir Stockton, CA 95219","95219","05/15/13","139000","11/18/13","144.47","11/21/13","150250"
"3522 Breckinridge Way Stockton, CA 95219-3602","95219","03/01/10","159900","07/07/10","118.99","08/12/10","150400"
"6856 Butler  court, Stockton, CA 95219-3511","95219","03/25/16","150000","04/22/16","167.48","06/03/16","150900"
"6833 Herndon Pl, Stockton, CA 95219-3516","95219","07/04/15","174950","07/13/15","125.42","08/13/15","151000"
"9760 Twin Creeks Ave Stockton, CA 95219-4945","95219","09/25/08","175000","01/09/09","97.44","02/02/09","152000"
"3113 Potomac Way Stockton, CA 95219-3121","95219","07/22/11","149900","07/29/11","86.17","09/13/11","152000"
"5059 Moss Creek Cir Stockton, CA 95219-8018","95219","12/14/12","149900","01/30/13","113.60","02/21/13","152000"
"3123 Five Mile Dr Stockton, CA 95219-3112","95219","02/05/13","149950","03/13/13","111.85","03/15/13","152000"
"6954 Allegheny Pl, Stockton, CA 95219-3107","95219","06/24/16","149900","09/29/16","119.22","10/26/16","152000"
"3308 Riverton Way Stockton, CA 95219-3136","95219","07/13/12","149900","01/10/13","75.97","01/18/13","152020"
"3245 W Swain Rd Stockton, CA 95219-3912","95219","02/22/12","147500","05/05/12","108.52","06/28/12","152145"
"3218 Rutledge Way Stockton, CA 95219-3723","95219","02/13/12","159900","03/01/12","111.97","03/30/12","152500"
"6313 Grigsby Pl Stockton, CA 95219-3925","95219","10/16/09","164900","01/22/10","83.74","04/09/10","153000"
"3275 Amberfield Cir Stockton, CA 95219-2337","95219","09/13/11","149000","01/25/12","91.70","03/05/12","153500"
"6809 Brook Falls Cir Stockton, CA 95219-2444","95219","09/08/11","159000","07/10/12","78.09","07/11/12","154000"
"3428 Five Mile Dr Stockton, CA 95219-3124","95219","04/04/12","150000","04/20/12","92.72","01/31/13","154000"
"3080 Carousel Cir Stockton, CA 95219-2318","95219","01/15/13","151000","01/18/13","129.85","03/04/13","154000"
"2930 Driftwood Pl #33 Stockton, CA 95219","95219","12/29/13","155000","01/17/14","108.83","03/07/14","154000"
"3536 W Benjamin Holt Dr, Stockton, CA 95219-3402","95219","11/20/15","160000","02/01/16","126.95","03/22/16","154500"
"3784 W Benjamin Holt Dr Stockton, CA 95219-3324","95219","04/26/09","159950","06/10/09","108.70","07/22/09","155000"
"6955 Cumberland Pl Stockton, CA 95219-3259","95219","03/19/09","169000","06/02/09","124.90","07/23/09","155000"
"7014 Yorktown Ct Stockton, CA 95219-3155","95219","06/23/09","135000","07/08/09","116.63","08/14/09","155000"
"3761 Whispering Creek Cir Stockton, CA 95219-2329","95219","08/08/11","158900","09/22/11","127.36","11/04/11","155000"
"2938 Moss Creek Ct Stockton, CA 95219-8019","95219","06/17/11","154900","10/28/11","117.69","12/09/11","155000"
"3606 Whispering Creek Cir Stockton, CA 95219-2320","95219","11/14/11","157900","12/08/11","103.82","12/30/11","155000"
"5560 Vintage Cir Stockton, CA 95219-2510","95219","10/27/11","155000","11/02/11","95.03","03/02/12","155000"
"4428 Blue Gill Ct Stockton, CA 95219-4905","95219","11/16/11","160000","03/23/12","101.24","04/27/12","155000"
"3103 Autumn Chase Cir Stockton, CA 95219-2424","95219","01/12/12","151000","02/03/12","83.07","05/16/12","155000"
"3041 Carousel Cir Stockton, CA 95219-2310","95219","04/30/12","145000","05/14/12","114.73","06/15/12","155000"
"9672 Twin Creeks Ave Stockton, CA 95219-4984","95219","04/27/12","159900","05/02/12","91.45","06/27/12","155000"
"4309 Boulder Creek Cir Stockton, CA 95219-6581","95219","03/24/12","153900","07/12/12","102.45","08/08/12","155000"
"5815 morgan #39 Stockton, CA 95219","95219","01/21/14","159000","06/12/14","136.08","07/25/14","155000"
"2930 Driftwood Pl #98, Stockton, CA 95219-8027","95219","07/07/15","164900","08/04/15","112.32","09/30/15","155000"
"9856 Twin Creeks Ave Stockton, CA 95219-4948","95219","04/27/11","155000","05/19/11","99.94","06/17/11","156000"
"6273 Pine Meadow Cir Stockton, CA 95219-2542","95219","04/09/12","128888","11/12/12","95.59","08/08/13","156000"
"4810 Timepiece Cir Stockton, CA 95219-2040","95219","09/27/10","169500","09/28/11","85.42","10/07/11","157000"
"6884 Atlanta Cir Stockton, CA 95219","95219","03/01/12","160000","06/22/12","92.03","07/11/12","157000"
"6717 Brook Falls Cir Stockton, CA 95219-2443","95219","07/30/12","179000","07/31/12","79.61","08/24/12","157000"
"3603 Hidden Brook Dr Stockton, CA 95219-2331","95219","02/24/12","155000","09/12/12","128.79","10/04/12","157000"
"3649 Appleton Way, Stockton, CA 95219-3650","95219","08/29/16","157000","09/09/16","172.15","10/14/16","157000"
"2930 Driftwood Pl #38 Stockton, CA 95219-8026","95219","03/21/14","159600","04/16/14","107.37","05/09/14","157300"
"4906 Moss Creek Cir Stockton, CA 95219-8015","95219","09/29/10","159900","02/25/11","108.17","03/31/11","157500"
"2930 Driftwood Pl #16 Stockton, CA 95219-8025","95219","06/09/09","166900","08/19/09","94.72","10/08/09","158000"
"5876 Landview Dr Stockton, CA 95219","95219","03/25/10","154900","04/15/10","121.07","05/26/10","158000"
"3181 Amberfield Cir Stockton, CA 95219-2337","95219","12/12/11","152000","03/12/12","108.49","05/14/12","158500"
"5833 Morgan Pl #68 Stockton, CA 95219","95219","07/24/13","159950","08/01/13","139.16","09/11/13","158500"
"5837 Morgan Pl #81 Stockton, CA 95219-4600","95219","05/14/10","159000","06/04/10","113.09","06/25/10","159000"
"4199 Victrola Dr Stockton, CA 95219-2046","95219","10/28/11","159900","02/24/12","113.21","03/28/12","159400"
"6510 Embarcadero Dr Stockton, CA 95219-3328","95219","11/12/13","159500","03/06/14","124.90","03/06/14","159500"
"6838 Herndon Pl, Stockton, CA 95219-3517","95219","06/08/16","159500","06/27/16","177.03","07/28/16","159500"
"3707 Whispering Creek Cir Stockton, CA 95219-2333","95219","06/23/10","159900","08/13/10","163.83","10/15/10","159900"
"6920 Atlanta Cir Stockton, CA 95219-3236","95219","02/14/12","159900","02/24/12","97.14","04/20/12","159900"
"9208 Stony Creek Ln Stockton, CA 95219-4909","95219","02/13/12","159900","04/20/12","88.25","05/18/12","159900"
"7511 Lighthouse Dr Stockton, CA 95219-4507","95219","08/23/08","170000","09/04/08","130.93","10/23/08","160000"
"9820 Twin Creeks Ave Stockton, CA 95219-4947","95219","08/01/09","159999","08/04/09","98.34","09/29/09","160000"
"7133 Lighthouse Dr Stockton, CA 95219-4518","95219","03/01/10","159999","04/15/10","130.93","05/18/10","160000"
"7553 Lighthouse Dr Stockton, CA 95219-4507","95219","04/14/10","155000","06/01/10","130.93","07/30/10","160000"
"4241 Inlet Dr Stockton, CA 95219-4991","95219","08/04/10","164730","09/23/10","81.72","10/20/10","160000"
"3455 Stone River Cir Stockton, CA 95219-3142","95219","03/15/11","168900","03/23/11","99.01","04/22/11","160000"
"3127 Sea Gull Ln Stockton, CA 95219-4604","95219","04/29/11","170000","05/16/11","122.61","06/14/11","160000"
"4159 Victrola Dr Stockton, CA 95219-2046","95219","04/12/11","185000","08/12/11","87.05","09/09/11","160000"
"9380 Blackswain Pl Stockton, CA 95219-4900","95219","08/19/11","159900","09/09/11","102.50","10/13/11","160000"
"6423 Monitor Pl Stockton, CA 95219-3645","95219","11/04/11","175000","12/13/11","101.78","01/25/12","160000"
"3423 Mill Springs Dr Stockton, CA 95219-3225","95219","01/10/12","159000","02/21/12","97.80","03/30/12","160000"
"4150 Victrola Dr Stockton, CA 95219-2046","95219","04/20/12","150000","04/20/12","98.10","08/02/12","160000"
"3571 Shadowbrook Dr Stockton, CA 95219-1725","95219","04/01/12","169950","04/03/12","84.93","08/23/12","160000"
"3714 Bridlewood Cir Stockton, CA 95219-2518","95219","03/22/12","137900","08/27/12","113.39","08/28/12","160000"
"2931 Snowbrook Ct Stockton, CA 95219-6513","95219","11/16/11","170000","06/21/12","68.49","10/03/12","160000"
"5051 Moss Creek Cir Stockton, CA 95219-8075","95219","09/05/12","162800","09/27/12","109.89","10/23/12","160000"
"7121 Lighthouse Dr Stockton, CA 95219-4518","95219","05/02/13","132000","05/07/13","130.93","05/31/13","160000"
"2930 Driftwood Pl #61 Stockton, CA 95219-8024","95219","05/16/14","154900","06/06/14","116.36","06/27/14","160000"
"6051 Carolina Cir, Stockton, CA 95219-3970","95219","05/25/15","170000","07/22/15","135.02","07/29/15","160000"
"6826 Wilderness Ct, Stockton, CA 95219-3232","95219","07/13/15","169900","09/09/15","120.30","09/30/15","160000"
"3565 Appleton Way, Stockton, CA 95219","95219","04/03/16","155000","04/17/16","131.47","05/06/16","160000"
"6942 Cumberland Pl Stockton, CA 95219-3241","95219","07/22/10","150000","11/09/10","88.32","11/24/10","161000"
"3211 Amberfield Cir Stockton, CA 95219-2337","95219","12/15/09","167900","02/01/10","148.49","03/12/10","162000"
"7401 Shoreline Dr Stockton, CA 95219-5451","95219","01/03/11","161950","04/21/11","87.95","05/17/11","162000"
"9238 White Water Ln Stockton, CA 95219-4915","95219","06/06/11","162000","10/27/11","86.12","10/27/11","162000"
"4841 Timepiece Cir Stockton, CA 95219-2041","95219","11/20/11","157900","12/07/11","99.33","01/31/12","162000"
"3808 Windy Cove Cir Stockton, CA 95219-2505","95219","10/24/11","162000","02/18/12","115.06","04/23/12","162000"
"4349 Rockwood Ct Stockton, CA 95219-2517","95219","12/01/11","162000","04/10/12","88.14","05/14/12","162000"
"3148 Potomac Way Stockton, CA 95219-3122","95219","05/25/12","167950","11/08/12","86.91","11/27/12","162000"
"5833 Morgan Pl #62 Stockton, CA 95219-4623","95219","08/31/13","166000","09/26/13","119.73","10/15/13","162000"
"4973 Timepiece Cir Stockton, CA 95219-2042","95219","05/15/11","162900","05/31/11","88.63","08/08/11","162900"
"3630 Whispering Creek Cir Stockton, CA 95219-2321","95219","05/07/10","163000","05/28/10","151.49","07/30/10","163000"
"9326 Stony Creek Ln Stockton, CA 95219-4911","95219","04/02/12","159000","04/10/12","90.11","07/13/12","163000"
"4805 Timepiece Cir Stockton, CA 95219-2040","95219","09/10/11","158000","05/04/12","115.77","08/16/12","163000"
"6014 Carolina Cir Stockton, CA 95219-3972","95219","11/12/13","169950","01/27/14","130.92","02/10/14","163000"
"5656 Vintage Cir Stockton, CA 95219-2512","95219","10/28/09","174000","02/03/10","116.48","05/03/10","164000"
"4202 Bass Rd Stockton, CA 95219-4979","95219","10/06/09","160000","06/23/10","85.91","06/23/10","164000"
"6055 Carolina Cir Stockton, CA 95219-3970","95219","10/31/13","149900","11/25/13","157.69","01/02/14","164000"
"6020 Carolina Cir Stockton, CA 95219","95219","08/06/14","164000","08/08/14","157.69","09/08/14","164000"
"5833 Morgan #56, Stockton, CA 95219","95219","03/09/15","200000","06/11/15","143.99","07/13/15","164000"
"5837 Morgan Pl #88 Stockton, CA 95219-4600","95219","01/03/12","183000","02/24/12","97.98","03/23/12","164500"
"2930 Driftwood Pl #54 Stockton, CA 95219-8026","95219","08/04/14","174995","09/25/14","116.25","10/28/14","164500"
"9644 Twin Creeks Ave Stockton, CA 95219-4982","95219","02/24/10","164900","05/28/10","97.29","07/16/10","164900"
"7033 Shiloh Pl Stockton, CA 95219-3140","95219","10/22/11","164900","02/02/12","79.58","04/17/12","164900"
"3109 Amberfield Cir Stockton, CA 95219-2337","95219","10/24/08","179900","12/05/08","151.24","01/09/09","165000"
"2930 DRIFTWOOD#84 Stockton, CA 95219","95219","02/10/10","165000","02/14/10","121.95","03/23/10","165000"
"5815 Morgan Pl #25 Stockton, CA 95219-4608","95219","10/23/09","179000","04/11/10","121.95","04/30/10","165000"
"4244 Sturgeon Rd Stockton, CA 95219-4937","95219","06/02/10","160000","07/30/10","91.77","09/06/10","165000"
"3982 Bridlewood Cir Stockton, CA 95219-2504","95219","04/20/11","175900","06/27/11","107.07","07/29/11","165000"
"3915 Bridlewood Cir Stockton, CA 95219-2502","95219","06/07/11","164900","07/11/11","117.35","09/20/11","165000"
"3535 Wilmington Way Stockton, CA 95219-3625","95219","07/18/11","169500","08/10/11","113.32","11/23/11","165000"
"4327 Chariot Ct Stockton, CA 95219-2314","95219","08/11/11","169950","10/26/11","102.87","11/30/11","165000"
"4314 Chariot Ct Stockton, CA 95219-2314","95219","10/26/11","165000","11/21/11","122.13","12/20/11","165000"
"3888 Windy Cove Cir Stockton, CA 95219-2505","95219","03/22/11","170500","03/27/12","128.30","04/27/12","165000"
"4977 Moss Creek Cir Stockton, CA 95219-8016","95219","02/21/12","175000","04/11/12","91.41","05/03/12","165000"
"4991 Timepiece Cir Stockton, CA 95219-2042","95219","11/10/11","160000","03/16/12","101.16","09/11/12","165000"
"3036 Carousel Cir Stockton, CA 95219-2311","95219","04/26/12","144400","08/01/12","102.87","09/21/12","165000"
"7434 Lighthouse Dr Stockton, CA 95219-4502","95219","11/01/12","165900","11/09/12","126.73","11/28/12","165000"
"9733 Twin Creeks Ave Stockton, CA 95219-4943","95219","09/27/12","165000","11/11/12","97.35","01/02/13","165000"
"2930 Driftwood Pl #78 Stockton, CA 95219","95219","09/15/14","169000","12/22/14","120.53","12/22/14","165000"
"2930 Driftwood Pl #29 Stockton, CA 95219-8025","95219","01/07/15","169900","01/17/15","116.61","02/27/15","165000"
"2930 Driftwood Pl #22 Stockton, CA 95219-8025","95219","02/12/15","170000","04/09/15","117.27","05/18/15","165000"
"6856 Shiloh Ct, Stockton, CA 95219","95219","10/10/16","165000","10/28/16","183.13","12/13/16","165000"
"6929 Sumter Quay Cir, Stockton, CA 95219","95219","06/10/16","159000","06/17/16","183.57","07/18/16","165400"
"5075 Moss Creek Cir Stockton, CA 95219-8018","95219","04/09/12","165000","04/11/12","123.69","05/23/12","165500"
"3646 Whispering Creek Cir Stockton, CA 95219-2321","95219","08/07/09","157064","09/10/09","154.28","11/04/09","166000"
"3058 Carousel Cir Stockton, CA 95219-2313","95219","04/10/12","166000","07/12/12","103.49","08/27/12","166000"
"3711 Whispering Creek Cir Stockton, CA 95219-2328","95219","07/13/12","181450","07/25/12","111.19","09/07/12","166000"
"3226 Sheridan Way Stockton, CA 95219-3727","95219","08/09/12","166300","08/21/13","104.00","11/22/13","166300"
"3916 Waynesboro Ct Stockton, CA 95219-3222","95219","06/16/12","166500","06/19/12","97.14","07/02/12","166500"
"5035 Moss Creek Cir Stockton, CA 95219-8075","95219","09/03/08","169900","12/22/08","104.64","01/15/09","167000"
"3736 Whispering Creek Cir Stockton, CA 95219-2327","95219","05/04/10","165000","05/13/10","155.20","07/23/10","167000"
"3426 Stone River Cir Stockton, CA 95219-3143","95219","04/28/10","179900","07/03/10","100.72","08/06/10","167000"
"3615 Mill Springs Dr Stockton, CA 95219-3227","95219","01/23/11","145000","02/06/11","119.20","04/22/11","167000"
"4333 Boulder Creek Cir Stockton, CA 95219-6581","95219","03/28/11","167000","04/04/11","122.25","05/13/11","167000"
"3299 Amberfield Cir Stockton, CA 95219-2337","95219","07/22/11","174900","01/09/12","99.76","01/26/12","167000"
"4877 Timepiece Cir Stockton, CA 95219-2041","95219","10/14/11","159900","12/20/11","118.61","01/31/12","167000"
"3359 Willowbrook Cir Stockton, CA 95219-1709","95219","03/20/12","179950","03/21/12","107.95","06/25/12","167000"
"7559 Lighthouse Dr Stockton, CA 95219-4507","95219","07/12/13","167000","07/15/13","136.66","08/02/13","167000"
"2930 Driftwood Pl #28, Stockton, CA 95219-8025","95219","12/14/14","155900","09/22/15","113.99","11/02/15","167000"
"5477 Rockwood Cir Stockton, CA 95219-2516","95219","04/23/11","168000","08/31/11","87.23","10/10/11","168000"
"5409 Rockwood Cir Stockton, CA 95219-2516","95219","08/31/11","179900","11/07/11","103.00","12/12/11","168000"
"6834 Cumberland Pl Stockton, CA 95219-3256","95219","06/14/11","172500","11/10/11","111.33","12/28/11","168000"
"6087 Carolina Cir, Stockton, CA 95219","95219","07/27/16","160000","08/01/16","142.19","08/17/16","168500"
"2930 Driftwood Pl #97 Stockton, CA 95219-8027","95219","01/07/10","169000","02/01/10","122.46","02/26/10","169000"
"3749 Whispering Creek Cir Stockton, CA 95219-2329","95219","08/24/10","172380","09/20/10","138.87","09/30/10","169000"
"6425 Herndon Pl Stockton, CA 95219-3744","95219","04/26/11","167950","05/02/11","121.41","06/01/11","169000"
"4859 Timepiece Cir Stockton, CA 95219-2041","95219","04/06/12","175900","06/20/12","120.03","07/16/12","169000"
"6076 Carolina Cir, Stockton, CA 95219-3973","95219","09/22/15","179995","09/26/15","135.74","10/08/15","169000"
"3140 Harpers Ferry Dr Stockton, CA 95219-3729","95219","02/08/12","169950","05/25/12","86.36","06/08/12","169950"
"9221 White Water Ln Stockton, CA 95219-4916","95219","03/12/09","174900","06/02/09","81.50","07/23/09","170000"
"4302 Starfish Ct #1 Stockton, CA 95219-4942","95219","07/29/09","225000","08/21/09","91.84","10/29/09","170000"
"7015 Yorktown Ct Stockton, CA 95219-3155","95219","09/28/09","184500","10/02/09","108.14","11/02/09","170000"
"6619-2442 Brook Falls Cir Stockton, CA 95219-2442","95219","10/05/09","175900","10/19/09","111.04","11/13/09","170000"
"3725 Whispering Creek Cir Stockton, CA 95219-2328","95219","09/08/09","168800","10/30/09","139.69","12/11/09","170000"
"4246 Bass Rd Stockton, CA 95219-4979","95219","11/23/09","159900","01/04/10","100.30","01/29/10","170000"
"4423 MILLER CREEK Ct Stockton, CA 95219-4967","95219","07/15/10","155000","11/30/10","93.10","12/21/10","170000"
"6744 Brook Falls Cir Stockton, CA 95219-2443","95219","12/01/10","179900","12/22/10","111.04","02/04/11","170000"
"3839 Bridlewood Cir Stockton, CA 95219-2501","95219","05/17/11","175750","06/27/11","92.49","07/29/11","170000"
"4907 Timepiece Cir Stockton, CA 95219-2042","95219","01/09/12","184999","02/11/12","88.27","04/16/12","170000"
"6844 Cumberland Pl Stockton, CA 95219-3256","95219","01/16/12","175000","03/05/12","102.53","05/08/12","170000"
"6888 Atlanta Cir Stockton, CA 95219","95219","11/22/11","180000","06/08/12","87.13","06/21/12","170000"
"3939 Bridlewood Cir Stockton, CA 95219-2502","95219","06/24/12","160000","06/27/12","100.71","09/20/12","170000"
"5443 Rockwood Cir Stockton, CA 95219-2516","95219","07/24/12","180000","09/06/12","104.23","10/04/12","170000"
"3255 Rutledge Way Stockton, CA 95219-3722","95219","09/21/12","174900","12/17/12","106.85","02/11/13","170000"
"3884 Bridlewood Cir Stockton, CA 95219-2501","95219","06/13/12","134950","06/14/12","110.32","04/18/13","170000"
"5815 Morgan Pl #32 Stockton, CA 95219-4613","95219","10/21/13","197500","12/26/13","100.53","01/24/14","170000"
"2930 Driftwood Pl #82, Stockton, CA 95219-8024","95219","08/24/15","170000","09/18/15","125.00","10/09/15","170000"
"2930 Driftwood Pl #25, Stockton, CA 95219-8024","95219","02/09/16","170000","02/10/16","118.88","03/24/16","170000"
"2930 DRIFTWOOD Pl #49, Stockton, CA 95219-8026","95219","01/28/16","172000","03/18/16","120.14","04/29/16","170000"
"3010 Carousel Cir Stockton, CA 95219-2302","95219","02/13/09","169900","03/12/09","144.10","04/23/09","170900"
"3997 Bridlewood Cir Stockton, CA 95219-2504","95219","01/21/11","170000","02/02/11","132.97","03/07/11","171000"
"7516 Lighthouse Dr Stockton, CA 95219-4506","95219","10/14/11","149900","02/23/12","89.81","04/23/12","171000"
"5660 Vintage Cir Stockton, CA 95219-2512","95219","07/20/12","169500","07/27/12","104.84","09/12/12","171000"
"3197 Amberfield Cir Stockton, CA 95219-2337","95219","12/10/10","175000","02/03/11","102.45","03/18/11","171500"
"3254 Rutledge Way Stockton, CA 95219-3723","95219","09/17/12","171500","01/15/13","98.22","05/22/13","171500"
"3704 Whispering Creek Cir Stockton, CA 95219-2326","95219","03/04/10","169900","04/13/10","141.33","05/07/10","172000"
"3714 N Merrimac Cir Stockton, CA 95219-3609","95219","12/05/10","193000","07/30/11","95.82","09/29/11","172000"
"3872 Windy Cove Cir Stockton, CA 95219-2505","95219","08/30/11","165000","10/16/11","101.90","12/08/11","172000"
"2930 Driftwood Pl #06, Stockton, CA 95219-8025","95219","12/15/15","172500","12/30/15","125.00","02/04/16","172500"
"2930 Driftwood Pl #79, Stockton, CA 95219-8024","95219","02/08/16","175000","03/04/16","126.84","04/05/16","172500"
"4107 Timepiece Ct Stockton, CA 95219-2029","95219","01/20/09","179000","06/05/09","94.12","09/01/09","173000"
"2930 Driftwood Pl ##82, Stockton, CA 95219-8024","95219","03/08/16","173000","03/13/16","127.21","04/28/16","173000"
"9866 Deep Water Ln Stockton, CA 95219-4978","95219","01/22/13","173500","09/16/13","97.86","11/26/13","173500"
"3978 Bridlewood Cir Stockton, CA 95219-2503","95219","12/14/09","174800","01/13/10","124.11","02/12/10","174500"
"5338 Rockwood Cir Stockton, CA 95219-2515","95219","01/29/09","175000","02/07/09","124.29","05/27/09","175000"
"5631 Vintage Cir Stockton, CA 95219-2512","95219","12/29/08","179900","05/26/09","124.29","07/15/09","175000"
"3454 Stone River Cir Stockton, CA 95219-3143","95219","01/08/09","175000","03/28/09","105.04","07/17/09","175000"
"3061 Carousel Cir Stockton, CA 95219-2315","95219","01/13/09","175000","07/17/09","129.53","08/18/09","175000"
"4409 Bass Rd Stockton, CA 95219-4968","95219","03/18/09","165000","08/25/09","93.48","09/04/09","175000"
"3226 Rutledge Way Stockton, CA 95219-3723","95219","05/16/09","174900","08/10/09","123.24","09/11/09","175000"
"3009 Carousel Cir Stockton, CA 95219-2301","95219","03/27/09","211000","04/27/09","129.53","12/24/09","175000"
"7008 Germanna Ct Stockton, CA 95219-3117","95219","01/18/10","174900","05/11/10","84.46","06/30/10","175000"
"9861 Twin Creeks Ave Stockton, CA 95219-4986","95219","05/01/10","175000","12/17/10","92.89","12/18/10","175000"
"3722 Bridlewood Cir Stockton, CA 95219-2518","95219","11/03/10","170000","02/02/11","107.30","03/10/11","175000"
"9469 Blackswain Pl Stockton, CA 95219-4902","95219","06/02/11","169900","06/28/11","79.40","08/16/11","175000"
"3083 Carousel Cir Stockton, CA 95219-2317","95219","11/12/10","169950","05/31/11","109.10","10/14/11","175000"
"5571 Brook Falls Ct Stockton, CA 95219-2446","95219","06/14/11","185300","08/15/11","114.30","10/31/11","175000"
"6408 Pine Meadow Cir Stockton, CA 95219-2544","95219","09/22/11","190000","01/09/12","94.95","01/17/12","175000"
"3729 Bridlewood Cir Stockton, CA 95219-2518","95219","01/13/12","174900","01/20/12","90.86","03/23/12","175000"
"5695 Vintage Cir Stockton, CA 95219-2514","95219","09/19/11","174900","03/23/12","90.86","04/06/12","175000"
"9367 Twin Brooks Ln Stockton, CA 95219-4927","95219","04/10/12","173900","04/18/12","97.33","05/31/12","175000"
"3157 W Swain Rd Stockton, CA 95219-3910","95219","02/26/12","165900","05/01/12","100.40","06/29/12","175000"
"5391 Rockwood Cir Stockton, CA 95219-2515","95219","08/01/12","180000","08/03/12","107.30","09/05/12","175000"
"7255 Shoreline Dr Stockton, CA 95219-5480","95219","11/30/11","199000","03/17/12","80.57","11/26/12","175000"
"4634 Winding River Cir Stockton, CA 95219-6520","95219","07/10/12","170000","01/11/13","127.37","01/15/13","175000"
"4211 Antique Pl Stockton, CA 95219-2509","95219","12/04/12","175000","12/12/12","124.29","02/22/13","175000"
"6035 Carolina Cir Stockton, CA 95219-3969","95219","07/14/14","179000","08/08/14","140.56","09/08/14","175000"
"6931 ANNAPOLIS QUAY Cir, Stockton, CA 95219","95219","04/30/15","179000","06/13/15","115.51","07/31/15","175000"
"6826 Cumberland Pl, Stockton, CA 95219-3239","95219","05/20/16","175000","05/30/16","124.11","06/24/16","175000"
"6848 Gordon Ct, Stockton, CA 95219-3513","95219","05/11/16","169950","05/27/16","163.09","08/04/16","175000"
"6890 Atlanta Cir Stockton, CA 95219","95219","05/19/11","185500","08/26/11","101.09","10/14/11","175500"
"3034 Carousel Cir Stockton, CA 95219-2309","95219","12/14/12","165000","07/29/13","129.90","08/13/13","175500"
"3981 Bridlewood Cir Stockton, CA 95219-2503","95219","03/23/10","176000","04/12/10","125.18","06/02/10","176000"
"3754 N Merrimac Cir Stockton, CA 95219-3609","95219","06/22/12","185000","06/25/12","106.41","08/17/12","176000"
"7511 Lighthouse Stockton, CA 95219","95219","10/06/13","175000","10/10/13","144.03","11/19/13","176000"
"3856 Windy Cove Cir Stockton, CA 95219-2505","95219","01/01/13","162000","02/11/13","114.47","03/08/13","176400"
"3852 Windy Cove Cir Stockton, CA 95219-2505","95219","11/30/12","165000","12/08/12","125.53","02/13/13","176500"
"4219 Emperor Ct Stockton, CA 95219-4987","95219","01/15/09","169900","02/02/09","114.42","03/20/09","177000"
"4243 Carousel Ct Stockton, CA 95219-2305","95219","08/11/09","173300","08/20/09","131.01","10/15/09","177000"
"4303 Legacy Ct Stockton, CA 95219-2506","95219","10/19/09","179900","12/08/09","125.71","01/07/10","177000"
"5506 Vintage Cir Stockton, CA 95219-2510","95219","01/18/11","174900","04/03/11","108.52","04/15/11","177000"
"4322 Legacy Ct Stockton, CA 95219-2506","95219","05/28/11","179900","09/14/11","108.52","10/07/11","177000"
"4309 Heritage Pl Stockton, CA 95219-2507","95219","01/10/12","179888","02/03/12","108.52","03/01/12","177000"
"3203 Mill Springs Dr, Stockton, CA 95219-3119","95219","09/23/15","177900","12/26/15","116.99","02/05/16","177000"
"4303 Starfish Ct Stockton, CA 95219-4942","95219","11/10/09","167450","06/27/11","95.89","06/30/11","177500"
"5691 Vintage Cir Stockton, CA 95219-2514","95219","07/29/11","169900","10/11/11","96.79","01/06/12","177900"
"3082 Carousel Cir Stockton, CA 95219-2318","95219","07/07/09","175000","08/13/09","131.75","10/02/09","178000"
"5607 Vintage Cir Stockton, CA 95219-2512","95219","04/09/12","175000","04/16/12","96.84","05/10/12","178000"
"4247 Blackswain St Stockton, CA 95219-4903","95219","01/13/11","179900","03/17/11","72.80","05/20/11","178500"
"5720 Vintage Cir Stockton, CA 95219-2514","95219","11/17/10","179900","07/14/11","109.44","08/12/11","178500"
"3382 Amberfield Cir Stockton, CA 95219-2340","95219","04/23/09","169900","04/30/09","164.07","06/22/09","179000"
"3341 Amberfield Cir Stockton, CA 95219-2340","95219","06/11/10","185000","06/22/10","122.52","08/25/10","179000"
"5826 Land View Dr Stockton, CA 95219-4602","95219","03/04/13","182900","03/15/13","137.16","04/30/13","179000"
"6868 Atlanta Ct Stockton, CA 95219","95219","02/24/11","179900","03/03/11","110.73","04/12/11","179500"
"4965 Moss Creek Cir Stockton, CA 95219-8016","95219","12/04/10","189900","12/15/10","114.01","04/20/11","179900"
"6853 Atlanta Cir Stockton, CA 95219-3233","95219","06/22/11","188900","10/23/11","90.31","11/16/11","179900"
