"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"2146 Nord Rd Stockton, CA 95215-9546","95215","03/04/10","122000","04/28/10","81.03","06/30/10","126000"
"8273 Glenview Rd Stockton, CA 95215-9762","95215","11/19/09","130000","11/27/09","73.36","01/05/10","130500"
"1801 N Patterson Rd Stockton, CA 95215-9562","95215","06/30/10","129900","07/09/10","80.75","08/19/10","130900"
"2302 Pinasco Rd Stockton, CA 95215-9576","95215","09/07/10","129950","10/21/10","123.63","10/27/10","135000"
"5696 Cherokee Rd Stockton, CA 95215-1131","95215","05/21/12","129200","05/27/12","96.77","08/31/12","135000"
"2523 N Jack Tone Rd Stockton, CA 95215-9568","95215","07/24/12","134900","08/31/12","105.80","10/09/12","135000"
"1112 White Ln Stockton, CA 95215-1221","95215","11/26/12","117900","12/01/12","81.92","01/11/13","135000"
"6239 E Highway 26 Stockton, CA 95215-9701","95215","10/20/08","139900","10/24/08","89.68","11/19/08","139900"
"9373 E Highway 26 Stockton, CA 95215-9754","95215","01/12/10","129900","05/11/10","111.20","06/09/10","140000"
"671 N Alpine Rd Stockton, CA 95215-9520","95215","09/26/11","120000","11/21/11","89.97","01/03/12","140000"
"8841 E Highway 26 Stockton, CA 95215-9760","95215","07/13/09","150000","08/07/09","134.63","09/17/09","145000"
"4739 Garibaldi Ave, Stockton, CA 95215","95215","01/11/16","179900","01/20/16","171.75","03/16/16","169000"
"2538 Pinasco Rd Stockton, CA 95215-9751","95215","06/23/12","169000","07/12/12","129.35","09/20/12","145000"
"11479 E Ada Ave Stockton, CA 95215-1705","95215","01/05/09","152500","07/08/09","77.37","10/20/09","147000"
"4510 Virgil Stockton, CA 95215-1831","95215","08/08/13","125000","12/02/13","104.99","02/04/14","120000"
"11347 E Highway 26 Stockton, CA 95215-9746","95215","06/02/11","145000","10/01/11","72.68","04/10/12","124000"
"8953 E Highway 26 Stockton, CA 95215-9760","95215","06/26/12","150000","12/07/12","119.05","10/11/13","150000"
"4545 Homer St, Stockton, CA 95215-1805","95215","04/01/15","154900","05/18/15","178.40","07/01/15","152000"
"10645 E Comstock Rd Stockton, CA 95215-9121","95215","02/21/13","144950","04/01/13","61.77","04/04/13","153000"
"51 N Patton Ave Stockton, CA 95215-1712","95215","10/14/09","162900","11/16/09","109.70","01/08/10","155000"
"1960 Beyer Ln Stockton, CA 95215-2008","95215","11/29/12","199950","03/18/13","120.34","03/27/13","155000"
"531 N Alpine Rd Stockton, CA 95215-9709","95215","01/11/13","155000","05/01/13","108.54","07/31/13","155000"
"2261 Pinasco Rd, Stockton, CA 95215-9578","95215","08/28/15","159000","01/19/16","148.90","02/03/16","155000"
"11311 Copperopolis Rd Stockton, CA 95215-1722","95215","05/20/10","174950","06/11/10","119.21","08/17/10","157000"
"2219 Budiselich Rd Stockton, CA 95215-2015","95215","06/12/09","56540","06/17/09","99.37","08/31/09","158000"
"5781 N Ashley Ln Stockton, CA 95212","95212","02/27/12","195000","05/04/12","95.09","05/18/12","178000"
"7403 E Highway 26 Stockton, CA 95215-9703","95215","05/28/08","199900","07/15/09","99.69","08/06/09","160000"
"9063 E Highway 26 Stockton, CA 95215-9760","95215","06/24/10","180000","05/26/11","134.23","06/03/11","180000"
"1031 White Ln Stockton, CA 95215-1218","95215","01/11/11","149900","02/02/11","112.84","02/28/11","160000"
"5695 Cherokee Rd Stockton, CA 95215-1142","95215","11/30/09","160000","01/28/10","151.65","03/02/10","165000"
"1647 N Alpine Rd, Stockton, CA 95215-9761","95215","12/31/15","225000","01/18/16","136.72","02/16/16","183750"
"909 White Ln Stockton, CA 95215-1216","95215","04/16/10","165000","04/28/10","137.50","06/04/10","165000"
"4126 Overheiser Rd Stockton, CA 95215-1106","95215","06/24/10","154900","09/13/10","125.76","12/21/10","165000"
"3723 Cherryland Ave Stockton, CA 95215-2223","95215","08/24/10","125000","04/21/11","71.04","05/27/11","168000"
"2007 N Patterson Rd Stockton, CA 95215-9758","95215","01/22/09","149900","04/08/09","179.01","05/06/09","145000"
"1929 N Patterson Rd Stockton, CA 95215-9439","95215","08/02/11","169900","11/10/11","47.34","11/16/11","169900"
"1991 Nord Stockton, CA 95215","95215","03/19/15","169900","04/29/15","107.80","04/30/15","169900"
"1998 N Patterson Rd Stockton, CA 95215-9439","95215","01/30/13","155000","10/10/13","112.92","12/06/13","146350"
"5916 Leonardini Rd Stockton, CA 95215-1823","95215","04/21/11","216900","06/30/11","119.28","08/10/11","198000"
"2995 White Ln Stockton, CA 95215-1018","95215","09/18/09","164900","09/28/09","137.43","10/29/09","199000"
"10757 Copperopolis Rd Stockton, CA 95215-1728","95215","02/13/09","139000","04/20/09","93.42","04/26/10","149000"
"3924 Hubbard Rd Stockton, CA 95215-1809","95215","03/16/09","189900","05/19/09","84.36","07/10/09","150000"
"40 N Tulsa Ave Stockton, CA 95215-1512","95215","07/01/11","167900","11/05/11","81.17","05/23/12","150000"
"3265 Cherryland Ave Stockton, CA 95215-2203","95215","11/09/09","174000","04/19/11","147.83","05/06/11","170000"
"4449 N Wilson Way, Stockton, CA 95205-2413","95205","06/01/16","176000","06/03/16","156.83","07/01/16","170000"
"1747 N Patterson Rd Stockton, CA 95215-9562","95215","01/08/09","165000","03/12/09","130.21","04/16/09","175000"
"7789 E Highway 26 Stockton, CA 95215-9535","95215","11/16/09","175000","02/14/10","71.78","03/05/10","175000"
"909 Avalon Dr Stockton, CA 95215","95215","04/21/10","199900","05/14/10","83.49","06/29/10","175000"
"3415 Cherryland Ave Stockton, CA 95215-2246","95215","07/19/08","194900","09/02/08","149.79","10/31/08","210000"
"1025 N Jack Tone Rd Stockton, CA 95215-9725","95215","11/30/11","174900","12/20/11","84.05","02/10/12","175000"
"1660 Beyer Ln Stockton, CA 95215-2049","95215","06/04/12","300000","08/06/12","93.48","08/29/12","175000"
"4848 Palmer Ave Stockton, CA 95215","95215","04/29/14","209000","05/15/14","162.04","07/23/14","175000"
"450 S Alpine Rd Stockton, CA 95215-9710","95215","01/23/12","175000","03/29/12","65.81","04/24/12","176500"
"6431 E Cherokee Rd, Stockton, CA 95215-9302","95215","10/12/09","265000","12/16/09","131.20","05/31/10","180000"
"11639 E Ada Ave Stockton, CA 95215-1705","95215","07/24/12","209500","07/30/12","114.50","08/23/12","180000"
"7457 E Highway 26 Stockton, CA 95215-9703","95215","07/27/09","179900","09/21/09","82.54","04/30/10","181000"
"5984 Leonardini Rd Stockton, CA 95215-1823","95215","03/17/12","189900","05/16/12","137.40","06/26/12","187000"
"3278 E Mcallen Rd Stockton, CA 95205-2481","95205","02/17/09","189900","03/20/09","85.66","04/15/09","190000"
"11555 Sun Rd Stockton, CA 95215-9571","95215","06/04/09","189900","06/12/09","159.80","06/24/09","190000"
"3044 N White Ln Stockton, CA 95215-1019","95215","02/05/10","169900","04/27/10","132.50","07/06/10","190000"
"2213 Budiselich Rd Stockton, CA 95215-2015","95215","08/27/10","194950","11/05/10","143.49","11/22/10","195000"
"8144 Glenview Rd Stockton, CA 95215-9762","95215","07/11/12","199950","07/30/12","152.11","08/22/12","195000"
"4459 Wilmarth Rd Stockton, CA 95215-1118","95215","08/07/11","219900","09/12/11","118.64","11/09/11","196000"
"11811 E Copperopolis Rd Stockton, CA 95215-9780","95215","12/16/11","199950","12/29/11","148.15","01/31/12","200000"
"1772 N Patterson Rd Stockton, CA 95215-9561","95215","10/01/08","170000","10/06/08","185.59","10/28/08","170000"
"776-788 S Patrick Rd Stockton, CA 95215-1529","95215","06/06/13","179900","07/01/13","157.73","07/17/13","200000"
"7289 E State Route 88 Hwy Stockton, CA 95215","95215","04/16/13","219000","07/21/13","148.26","08/14/13","200000"
"2016 N Patterson Rd, Stockton, CA 95215-9758","95215","01/21/15","174900","06/24/15","179.89","08/18/15","170000"
"9731 E Highway 26 Stockton, CA 95215-9752","95215","09/05/14","189900","09/13/14","141.24","01/20/15","200000"
"73 N Jack Tone Rd Stockton, CA 95215-9574","95215","10/01/09","204900","10/20/09","104.01","01/21/10","205000"
"2790 N Lee Dr Stockton, CA 95215-1008","95215","02/05/08","550000","04/26/10","195.31","06/04/10","375000"
"7463 E Cherokee Rd Stockton, CA 95215-9304","95215","08/21/08","325000","06/26/09","101.23","08/05/09","280000"
"1610 White Ln Stockton, CA 95215-1226","95215","09/05/08","274900","09/18/08","133.48","10/22/08","295000"
"299 N Jack Tone Rd Stockton, CA 95215-9575","95215","09/17/08","265000","10/27/08","183.88","12/18/08","260000"
"9140 Pezzi Rd Stockton, CA 95215-9122","95215","09/24/08","599000","01/23/09","150.00","05/22/09","630000"
"206 N Tulsa Ave Stockton, CA 95215-1512","95215","10/15/08","309900","02/04/09","156.01","03/27/09","300000"
"72 N Patton Ave Stockton, CA 95215-1731","95215","12/18/08","450000","02/10/09","97.38","04/29/09","450000"
"725 N Station Ave Stockton, CA 95215","95215","01/09/09","399900","09/28/09","126.50","11/13/09","400000"
"2139 Newby Rd Stockton, CA 95215-2031","95215","02/06/09","650500","06/25/09","238.93","07/28/09","610000"
"7087 E Highway 26 Stockton, CA 95215-9534","95215","02/18/09","380000","06/02/09","137.91","07/17/09","295000"
"8909 E Waterloo Rd Stockton, CA 95215-9110","95215","02/17/09","498800","04/09/09","115.63","05/26/09","475000"
"4590 N Alpine Rd Stockton, CA 95215-9109","95215","03/05/09","749000","03/24/09","197.91","05/07/09","700000"
"3833 N Arata Rd, Stockton, CA 95215-9766","95215","05/01/09","649000","07/07/09","126.00","09/04/09","630000"
"10261 E Waterloo Rd Stockton, CA 95215-9135","95215","06/10/09","288000","12/17/09","138.20","01/15/10","280000"
"2184 WHITE Ln Stockton, CA 95215","95215","06/13/09","450000","10/19/09","146.41","11/13/09","300000"
"6841 N Jack Tone Rd Stockton, CA 95215-9129","95215","02/05/14","199900","02/18/14","151.63","03/12/14","200000"
"2323 Beyer Ln Stockton, CA 95215-2011","95215","08/07/14","184000","09/18/14","151.86","09/26/14","200000"
"1291 Baldwin Ln Stockton, CA 95215-9584","95215","08/31/09","242900","09/10/09","125.46","10/02/09","242900"
"3736 Towers Pl Stockton, CA 95215","95215","09/03/09","450000","09/10/09","183.90","10/16/09","450000"
"1310 White Ln Stockton, CA 95215-1222","95215","12/14/09","243500","12/22/09","172.10","01/20/10","280000"
"800 White Ln Stockton, CA 95215-1215","95215","10/26/10","234900","11/17/10","88.63","01/07/11","230000"
"11978 Sun Rd Stockton, CA 95215-9741","95215","12/23/09","399900","01/11/10","174.55","02/05/10","380000"
"7376 E Highway 26 Stockton, CA 95215-9539","95215","01/20/10","465000","04/14/10","395.83","04/23/10","475000"
"5749 N Confer Rd Stockton, CA 95215-9137","95215","01/27/10","199000","06/01/10","197.18","07/16/10","280000"
"5700 leonardini Rd Stockton, CA 95215","95215","01/17/11","249950","07/28/11","132.25","09/06/11","249950"
"550 S Patrick Rd Stockton, CA 95215-1542","95215","02/03/10","375000","03/05/10","212.43","04/15/10","367500"
"12881 E Comstock Rd Stockton, CA 95215-9189","95215","02/08/10","399000","05/11/10","195.88","06/22/10","380000"
"6831 E State Route 88 Hwy Stockton, CA 95215","95215","03/03/10","235000","03/16/10","156.73","05/04/10","255000"
"6055 Garnica Ct Stockton, CA 95215-1200","95215","03/08/10","399000","11/16/10","134.99","12/28/10","370000"
"2621 Pinasco Rd Stockton, CA 95215-9751","95215","03/22/10","235900","06/24/10","145.20","06/28/10","230000"
"10208 E Comstock Rd Stockton, CA 95215-9118","95215","03/22/10","299950","09/24/10","151.40","11/05/10","302500"
"5470 E Harding Way Stockton, CA 95215-2024","95215","03/21/10","359000","09/20/10","131.00","11/17/10","390000"
"10671 Copperopolis Rd Stockton, CA 95215-1521","95215","03/24/10","249900","08/03/10","111.07","10/01/10","249900"
"2401 White Ln Stockton, CA 95215-1014","95215","04/03/09","299000","05/29/09","150.96","08/01/09","290000"
"10373 E Highway 26 Stockton, CA 95215","95215","05/07/09","350000","09/25/09","159.77","12/18/09","355000"
"6597 E Cherokee Rd Stockton, CA 95215","95215","07/16/09","335900","10/29/09","155.82","03/24/10","292000"
"3631 Wilmarth Rd Stockton, CA 95215-1114","95215","07/31/09","399900","08/07/09","139.76","10/09/09","400000"
"4927 E Joseph Leon Ln Stockton, CA 95215-1144","95215","08/15/09","499950","09/03/09","176.39","09/11/09","490000"
"10547 E Ada Ave Stockton, CA 95215-1745","95215","08/28/09","229900","11/24/09","67.65","12/04/09","210000"
"4736 Garibaldi Ave Stockton, CA 95215-2247","95215","10/05/10","399000","01/03/11","128.79","01/13/11","387000"
"957 N Jack Tone Rd Stockton, CA 95215-9725","95215","10/20/10","399950","03/03/11","276.63","03/10/11","400000"
"6767 E State Route 88 Hwy Stockton, CA 95215","95215","12/13/10","350000","07/01/11","141.87","08/31/11","370000"
"11166 E Ada Ave Stockton, CA 95215-1708","95215","12/20/10","224900","03/07/11","62.22","04/13/11","225000"
"90 N Tulsa Ave Stockton, CA 95215-1512","95215","01/04/11","224950","01/26/11","135.14","02/04/11","230000"
"1660 White Ln Stockton, CA 95215-1226","95215","05/21/12","399900","02/13/13","125.95","04/02/13","380000"
"7717 E Highway 26 Stockton, CA 95215-9535","95215","01/21/11","214990","03/17/11","134.60","04/13/11","205000"
"4520 Homer St Stockton, CA 95215-1806","95215","01/31/11","245000","11/03/11","114.84","12/23/11","250000"
"3832 Towers Pl Stockton, CA 95215-1112","95215","06/23/12","425000","06/25/12","138.91","08/03/12","417000"
"2879 White Ln Stockton, CA 95215","95215","03/13/11","279000","07/13/11","162.13","07/27/11","250000"
"6114 Sanders Ct Stockton, CA 95215-1247","95215","03/17/11","395000","06/06/11","118.81","08/02/11","355000"
"6101 Pampi Ct Stockton, CA 95215-1211","95215","07/20/12","222500","11/14/12","123.61","11/16/12","222500"
"6171 E Highway 26 Stockton, CA 95215-9591","95215","08/01/12","249900","10/09/12","163.12","12/07/12","245000"
"6161 Cherokee Rd Stockton, CA 95215-1154","95215","04/01/11","303900","04/07/11","78.08","07/26/11","300000"
"7017 E State Route 26 Hwy Linden, CA 95236","95236","06/10/11","230000","12/07/11","137.24","02/01/12","220000"
"12266 E Fairchild Rd Stockton, CA 95215-9148","95215","06/12/11","299000","10/03/11","178.35","11/05/11","290000"
"4732 N Alpine Rd Stockton, CA 95215-9109","95215","05/14/10","399950","11/17/10","157.70","12/22/10","375000"
"5617 N Jack Tone Rd Stockton, CA 95215-9144","95215","06/13/10","475000","07/23/10","157.89","09/21/10","450000"
"11515 Norman Ave Stockton, CA 95215-1709","95215","06/14/10","595000","07/09/10","153.89","08/13/10","570000"
"10731 E Ada Ave Stockton, CA 95215-1703","95215","08/04/10","300000","08/20/10","174.49","11/04/10","275000"
"3336 N Thompson Rd Stockton, CA 95215","95215","08/12/10","499000","08/30/10","381.17","09/10/10","425000"
"6645 E Cherokee Rd Stockton, CA 95215-9303","95215","04/27/12","375000","09/14/12","130.55","10/19/12","335000"
"6210 Lee Ct Stockton, CA 95215-1006","95215","05/04/12","334950","05/15/12","160.80","06/29/12","315000"
"10495 E Highway 26 Stockton, CA 95215-9579","95215","05/10/12","309000","05/22/12","159.75","06/29/12","315500"
"5850 N Alpine Rd Stockton, CA 95215-9305","95215","05/18/12","299950","06/01/12","165.53","07/11/12","290000"
"3807 Towers Pl Stockton, CA 95215-1112","95215","05/26/12","414200","07/11/12","127.37","09/24/12","410000"
"2451 Pinasco Rd Stockton, CA 95215-9751","95215","05/27/12","214900","06/16/12","139.06","04/04/13","232500"
"8516 Pezzi Rd Stockton, CA 95215-9122","95215","07/01/12","299900","07/17/12","143.27","09/04/12","300000"
"7420 Orford Rd Stockton, CA 95215-9707","95215","07/12/12","359888","07/25/12","145.83","10/25/12","350000"
"5781 N Ashley Ln Stockton, CA 95212","95212","08/11/12","375000","09/14/12","186.97","10/12/12","350000"
"1121 Avalon Dr Stockton, CA 95215-1203","95215","08/14/12","259900","08/27/12","115.92","08/31/12","282500"
"5155 Cherokee Rd Stockton, CA 95215-1126","95215","11/27/12","239000","12/22/12","126.15","01/31/13","220000"
"9993 E Waterloo Rd Stockton, CA 95215-9158","95215","12/08/12","355000","04/10/13","153.24","05/09/13","350000"
"13115 E Baker Rd Stockton, CA 95215-9143","95215","07/01/11","385000","03/26/12","113.91","04/20/12","385000"
"4475 N Beecher Rd Stockton, CA 95215","95215","07/04/11","275000","07/13/11","150.57","08/26/11","265000"
"3001 Tangeman Rd Stockton, CA 95215-9736","95215","08/22/11","325000","10/19/11","112.98","11/18/11","275000"
"4039 Wilmarth Rd Stockton, CA 95215-1140","95215","01/31/13","599000","12/18/13","185.00","01/17/14","555000"
"3839 Cherryland Ave Stockton, CA 95215-2235","95215","09/26/11","245000","12/08/11","137.56","12/23/11","230000"
"1135 N Jack Tone Rd Stockton, CA 95215-9725","95215","02/02/13","325000","02/26/13","154.27","03/27/13","340000"
"7312 E Main St Stockton, CA 95215-1516","95215","12/21/11","400000","03/21/12","112.42","01/10/13","333000"
"990 S Patrick Rd Stockton, CA 95215-1506","95215","03/19/12","240000","03/27/12","142.18","05/04/12","240000"
"7125-7113 E Highway 26 Stockton, CA 95215-9505","95215","04/19/12","299900","05/02/12","161.65","07/12/12","333000"
"1347 Avalon Dr Stockton, CA 95215-1243","95215","04/19/12","285000","05/04/12","103.70","06/29/12","280000"
"6589 E Highway 4 Stockton, CA 95215","95215","05/17/13","325000","01/31/14","172.66","02/28/14","341000"
"5465 E Highway 26 Stockton, CA 95215-2014","95215","05/28/13","559950","12/24/13","370.37","01/30/14","400000"
"3000 Burge Rd Stockton, CA 95215","95215","05/29/13","374000","11/14/13","167.03","12/27/13","383000"
"10645 Comstock Rd Stockton, CA 95215","95215","06/07/13","239900","08/08/13","100.93","09/20/13","250000"
"5404 LEONARDINI Stockton, CA 95215-1841","95215","06/20/13","309950","08/22/13","123.51","09/18/13","300000"
"7437 E Main Stockton, CA 95215","95215","06/29/13","275000","07/08/13","201.34","08/02/13","300000"
"3925 Hubbard Rd Stockton, CA 95215-1808","95215","07/01/13","365500","01/27/14","182.01","02/12/14","350000"
"823 White Ln Stockton, CA 95215","95215","07/05/13","299000","08/25/13","183.44","09/25/13","282500"
"3839 Tina Pl Stockton, CA 95215-1109","95215","07/11/13","450000","07/23/13","144.93","08/30/13","410000"
"11114-22 E Comstock Rd Stockton, CA 95215-9173","95215","07/18/13","399950","08/31/13","197.54","11/14/13","401000"
"432 N Patrick Rd Stockton, CA 95215","95215","08/01/13","267500","08/14/13","145.86","09/17/13","267500"
"4301 N Ashley Ln Stockton, CA 95215-9174","95215","08/11/13","289500","08/28/13","146.38","09/25/13","273300"
"3846 Tina Pl Stockton, CA 95215-1110","95215","08/26/13","559900","06/30/14","138.52","09/22/14","559900"
"10967 Copperopolis Stockton, CA 95215","95215","09/25/13","324900","01/02/14","114.78","02/14/14","327000"
"329 N Tulsa Ave Stockton, CA 95215-1515","95215","03/19/13","269900","05/20/13","165.44","07/25/13","269000"
"2536-2640 Snyder Ln Stockton, CA 95215","95215","03/21/13","310000","03/29/13","165.51","05/24/13","310000"
"9350 Summers Ct Stockton, CA 95215","95215","04/25/13","599000","06/14/13","184.40","07/29/13","587500"
"9373 E Highway 26 Stockton, CA 95215-9754","95215","12/09/13","219000","03/03/14","173.95","04/30/14","219000"
"2 N Sibley Ave Stockton, CA 95215-1717","95215","01/18/14","309900","03/17/14","208.39","04/18/14","308000"
"11623 SUN Rd Stockton, CA 95215-9741","95215","02/07/14","519000","03/04/14","205.42","04/02/14","493000"
"150 S Alpine Rd Stockton, CA 95215-9630","95215","02/25/14","465000","04/11/14","162.03","06/13/14","355000"
"3744 N Cherryland Ave Stockton, CA 95215-2206","95215","04/17/14","400000","10/01/14","175.98","10/06/14","400000"
"7148 E State Route 88 Hwy Stockton, CA 95202","95202","04/28/14","399000","06/27/14","194.44","08/06/14","399000"
"4922 Lagorio Rd Stockton, CA 95215-1812","95215","04/29/14","599950","06/01/14","231.27","06/20/14","605000"
"11441 Copperopolis Rd Stockton, CA 95215-1722","95215","04/30/14","282500","05/20/14","188.67","06/27/14","283000"
"2443 N Jack Tone Rd Stockton, CA 95215-9568","95215","05/20/14","899900","06/20/14","240.38","07/30/14","850000"
"5970 E Highway 26 Stockton, CA 95215-1236","95215","05/30/14","279000","07/22/14","103.03","08/19/14","289000"
"2661 Pinasco Rd Stockton, CA 95215-9751","95215","06/18/14","349950","11/02/14","135.75","12/12/14","360000"
"531 N Alpine Rd Stockton, CA 95215-9709","95215","06/29/14","230000","07/16/14","171.57","08/27/14","245000"
"447 N Patton Ave Stockton, CA 95215-1714","95215","06/28/14","274000","09/03/14","226.67","10/10/14","272000"
"2723 N Alpine Rd Stockton, CA 95215","95215","09/04/13","327000","10/04/13","190.39","12/17/13","333000"
"11899 Norman Ave Stockton, CA 95215","95215","07/07/14","300000","02/03/15","221.08","03/06/15","300000"
"6893 E State Route 88 Hwy Stockton, CA 95215","95215","09/25/13","389000","10/12/13","156.12","11/22/13","380000"
"7403 E Highway 26 Stockton, CA 95215-9703","95215","10/04/13","328000","10/25/13","196.26","12/05/13","315000"
"1492 Baldwin Ln Stockton, CA 95215-9584","95215","09/26/13","755000","11/18/13","214.75","11/20/13","655000"
"4107 Hubbard Rd Stockton, CA 95215-1839","95215","07/09/14","324950","07/25/14","158.96","09/26/14","330000"
"1145 White Ln Stockton, CA 95215-1220","95215","10/29/13","300000","12/17/13","234.38","01/21/14","270000"
